n,x,y,val,dP,lab,xT,yT
0,-15.127952,5.453241,0,4507,0,NaN,NaN
1,-15.13343,5.447401,0,4505,0,NaN,NaN
2,-15.141647,5.441561,0,4505,0,NaN,NaN
3,-15.147124,5.444481,0,4504,0,NaN,NaN
4,-15.152601,5.444481,0,4503,0,NaN,NaN
5,-15.163554,5.456161,0,4500,0,NaN,NaN
6,-15.177243,5.467841,0,4498,0,NaN,NaN
7,-15.190931,5.470761,0,4496,1,NaN,NaN
8,-15.193668,5.464921,0,4496,1,NaN,NaN
9,-15.210091,5.459081,0,4497,1,NaN,NaN
10,-15.226511,5.462001,0,4498,1,NaN,NaN
11,-15.240192,5.464921,0,4499,1,NaN,NaN
12,-15.23472,5.464921,0,4500,1,NaN,NaN
13,-15.226511,5.459081,0,4499,1,NaN,NaN
14,-15.221038,5.456161,0,4497,1,NaN,NaN
15,-15.210091,5.450321,0,4495,1,NaN,NaN
16,-15.204617,5.447401,0,4495,1,NaN,NaN
17,-15.196406,5.441561,0,4494,1,NaN,NaN
18,-15.193668,5.435721,0,4494,1,NaN,NaN
19,-15.177243,5.4328,0,4495,1,NaN,NaN
20,-15.163554,5.435721,0,4496,1,NaN,NaN
21,-15.149862,5.435721,0,4497,1,NaN,NaN
22,-15.149862,5.438641,0,4497,1,NaN,NaN
23,-15.147124,5.435721,0,4498,1,NaN,NaN
24,-15.141647,5.435721,0,4498,1,NaN,NaN
25,-15.136169,5.4328,0,4498,1,NaN,NaN
26,-15.13343,5.42988,0,4498,1,NaN,NaN
27,-15.130691,5.42988,0,4497,1,NaN,NaN
28,-15.127952,5.42988,0,4496,1,NaN,NaN
29,-15.130691,5.42696,0,4495,1,NaN,NaN
30,-15.130691,5.42404,0,4494,1,NaN,NaN
31,-15.130691,5.418199,0,4493,1,NaN,NaN
32,-15.127952,5.415279,0,4492,1,NaN,NaN
33,-15.127952,5.418199,0,4491,1,NaN,NaN
34,-15.127952,5.435721,0,4490,1,NaN,NaN
35,-15.127952,5.450321,0,4488,1,NaN,NaN
36,-15.127952,5.464921,0,4486,1,NaN,NaN
