n,x,y,val,dP,lab,xT,yT
0,-17.215289,10.851301,0,5005,0,NaN,NaN
1,-17.228697,10.834247,0,5005,0,NaN,NaN
2,-17.242103,10.839932,0,5006,0,NaN,NaN
3,-17.258187,10.851301,0,5007,0,NaN,NaN
4,-17.260868,10.865511,0,5009,0,NaN,NaN
5,-17.266229,10.871195,0,5013,0,NaN,NaN
6,-17.268909,10.865511,0,5017,0,NaN,NaN
7,-17.268909,10.856985,0,5019,1,NaN,NaN
8,-17.266229,10.848459,0,5020,1,NaN,NaN
9,-17.266229,10.848459,0,5021,1,NaN,NaN
10,-17.266229,10.828561,0,5020,1,NaN,NaN
11,-17.271589,10.794446,0,5019,1,NaN,NaN
12,-17.276949,10.760323,0,5019,1,NaN,NaN
13,-17.284988,10.746102,0,5020,1,NaN,NaN
14,-17.284988,10.751791,0,5020,1,NaN,NaN
15,-17.274269,10.763167,0,5016,1,NaN,NaN
16,-17.263548,10.774542,0,5011,1,NaN,NaN
17,-17.250146,10.788759,0,5005,1,NaN,NaN
18,-17.247465,10.797289,0,5005,1,NaN,NaN
19,-17.244784,10.794446,0,5006,1,NaN,NaN
20,-17.242103,10.783072,0,5004,1,NaN,NaN
21,-17.239422,10.771698,0,5002,1,NaN,NaN
22,-17.239422,10.768854,0,5005,1,NaN,NaN
23,-17.263548,10.763167,0,5011,1,NaN,NaN
24,-17.287668,10.763167,0,5012,1,NaN,NaN
25,-17.295707,10.771698,0,5006,1,NaN,NaN
26,-17.287668,10.780229,0,5001,1,NaN,NaN
27,-17.276949,10.788759,0,5001,1,NaN,NaN
28,-17.276949,10.791603,0,5006,1,NaN,NaN
29,-17.279629,10.780229,0,5011,1,NaN,NaN
30,-17.282309,10.76601,0,5016,1,NaN,NaN
31,-17.284988,10.746102,0,5015,1,NaN,NaN
32,-17.293027,10.743258,0,5015,1,NaN,NaN
33,-17.298386,10.740414,0,5014,1,NaN,NaN
34,-17.301065,10.73757,0,5013,1,NaN,NaN
35,-17.303745,10.731881,0,5013,1,NaN,NaN
36,-17.287668,10.714813,0,5018,1,NaN,NaN
37,-17.268909,10.703433,0,5023,1,NaN,NaN
38,-17.250146,10.697743,0,5025,1,NaN,NaN
39,-17.263548,10.706278,0,5023,1,NaN,NaN
40,-17.279629,10.700588,0,5021,1,NaN,NaN
41,-17.293027,10.686362,0,5020,1,NaN,NaN
42,-17.293027,10.674981,0,5018,1,NaN,NaN
43,-17.293027,10.680672,0,5017,1,NaN,NaN
44,-17.295707,10.683517,0,5015,1,NaN,NaN
45,-17.303745,10.683517,0,5014,1,NaN,NaN
46,-17.311782,10.680672,0,5015,1,NaN,NaN
47,-17.317139,10.677826,0,5019,1,NaN,NaN
48,-17.319818,10.672135,0,5023,1,NaN,NaN
49,-17.303745,10.683517,0,5025,1,NaN,NaN
50,-17.287668,10.697743,0,5025,1,NaN,NaN
