n,x,y,val,dP,lab,xT,yT
0,NaN,NaN,4,NaN,0,NaN,NaN
1,-17.957779,6.234741,0,2028,0,NaN,NaN
2,-17.957779,6.234741,0,2028,0,NaN,NaN
3,-17.957779,6.234741,0,2028,0,NaN,NaN
4,-17.997667,6.2493,0,2029,0,NaN,NaN
5,-18.037537,6.263859,0,2031,0,NaN,NaN
6,-18.077389,6.278416,0,2033,0,NaN,NaN
7,-18.077389,6.278416,0,2033,0,NaN,NaN
8,-18.077389,6.278416,0,2033,0,NaN,NaN
9,NaN,NaN,4,NaN,0,NaN,NaN
10,NaN,NaN,4,NaN,0,NaN,NaN
11,NaN,NaN,4,NaN,0,NaN,NaN
12,NaN,NaN,4,NaN,0,NaN,NaN
13,NaN,NaN,4,NaN,0,NaN,NaN
14,-18.369082,6.496678,0,2049,0,NaN,NaN
15,-18.369082,6.496678,0,2049,0,NaN,NaN
16,-18.369082,6.496678,0,2049,0,NaN,NaN
17,-18.369082,6.496678,0,2049,0,NaN,NaN
18,-18.369082,6.496678,0,2049,0,NaN,NaN
19,NaN,NaN,4,NaN,-1,NaN,NaN
20,NaN,NaN,4,NaN,-1,NaN,NaN
21,NaN,NaN,4,NaN,-1,NaN,NaN
22,NaN,NaN,4,NaN,-1,NaN,NaN
23,NaN,NaN,4,NaN,-1,NaN,NaN
24,NaN,NaN,4,NaN,-1,NaN,NaN
25,-17.885935,6.618823,0,2041,-1,NaN,NaN
26,-17.885935,6.618823,0,2041,-1,NaN,NaN
27,-18.037537,6.644989,0,2045,-1,NaN,NaN
28,-18.186225,6.674059,0,2049,-1,NaN,NaN
29,-18.337308,6.703126,0,2053,-1,NaN,NaN
30,-18.101291,6.711845,0,2048,-1,NaN,NaN
31,-17.864637,6.717658,0,2043,-1,NaN,NaN
32,-17.864637,6.717658,0,2043,-1,NaN,NaN
33,-18.080045,6.781589,0,2048,-1,NaN,NaN
34,-18.297575,6.842597,0,2054,-1,NaN,NaN
35,-18.511918,6.906495,0,2060,-1,NaN,NaN
36,-18.511918,6.906495,0,2060,-1,NaN,NaN
37,NaN,NaN,4,NaN,-1,NaN,NaN
38,NaN,NaN,4,NaN,-1,NaN,NaN
39,NaN,NaN,4,NaN,-1,NaN,NaN
40,NaN,NaN,4,NaN,-1,NaN,NaN
41,NaN,NaN,4,NaN,-1,NaN,NaN
42,NaN,NaN,4,NaN,-1,NaN,NaN
43,NaN,NaN,4,NaN,-1,NaN,NaN
44,NaN,NaN,4,NaN,-1,NaN,NaN
45,NaN,NaN,4,NaN,-1,NaN,NaN
46,NaN,NaN,4,NaN,-1,NaN,NaN
47,NaN,NaN,4,NaN,-1,NaN,NaN
48,NaN,NaN,4,NaN,-1,NaN,NaN
49,-18.540985,7.07777,0,2070,-1,NaN,NaN
50,-18.540985,7.07777,0,2070,-1,NaN,NaN
51,-18.540985,7.07777,0,2070,-1,NaN,NaN
52,-18.540985,7.07777,0,2070,-1,NaN,NaN
53,-18.540985,7.07777,0,2070,-1,NaN,NaN
54,NaN,NaN,4,NaN,-1,NaN,NaN
55,NaN,NaN,4,NaN,-1,NaN,NaN
56,NaN,NaN,4,NaN,-1,NaN,NaN
57,NaN,NaN,4,NaN,-1,NaN,NaN
58,NaN,NaN,4,NaN,-1,NaN,NaN
59,NaN,NaN,4,NaN,-1,NaN,NaN
60,NaN,NaN,4,NaN,-1,NaN,NaN
61,NaN,NaN,4,NaN,-1,NaN,NaN
62,NaN,NaN,4,NaN,-1,NaN,NaN
63,NaN,NaN,4,NaN,-1,NaN,NaN
64,NaN,NaN,4,NaN,-1,NaN,NaN
65,-18.82321,7.556077,0,2105,-1,NaN,NaN
66,-18.82321,7.556077,0,2105,-1,NaN,NaN
67,-18.82321,7.556077,0,2105,-1,NaN,NaN
68,-18.82321,7.556077,0,2105,-1,NaN,NaN
69,-18.82321,7.556077,0,2105,-1,NaN,NaN
70,NaN,NaN,4,NaN,-1,NaN,NaN
71,NaN,NaN,4,NaN,-1,NaN,NaN
72,-19.264421,7.888821,0,2123,-1,NaN,NaN
73,-19.264421,7.888821,0,2123,-1,NaN,NaN
74,-19.044109,7.906167,0,2118,-1,NaN,NaN
75,-18.820577,7.923511,0,2113,-1,NaN,NaN
76,-18.599089,7.940854,0,2108,-1,NaN,NaN
77,-18.599089,7.940854,0,2108,-1,NaN,NaN
78,NaN,NaN,4,NaN,-1,NaN,NaN
79,NaN,NaN,4,NaN,-1,NaN,NaN
80,NaN,NaN,4,NaN,-1,NaN,NaN
81,NaN,NaN,4,NaN,-1,NaN,NaN
82,-19.170074,8.267207,0,2142,-1,NaN,NaN
83,-19.170074,8.267207,0,2142,-1,NaN,NaN
84,-19.170074,8.267207,0,2142,-1,NaN,NaN
85,-19.170074,8.267207,0,2142,-1,NaN,NaN
86,-19.170074,8.267207,0,2142,-1,NaN,NaN
87,-19.295846,8.405672,0,2152,-1,NaN,NaN
88,-19.295846,8.405672,0,2152,-1,NaN,NaN
89,-19.206777,8.402789,0,2148,-1,NaN,NaN
90,-19.120236,8.399905,0,2144,-1,NaN,NaN
91,-19.057239,8.422973,0,2147,-1,NaN,NaN
92,-19.080868,8.448922,0,2153,-1,NaN,NaN
93,-19.191049,8.489281,0,2164,-1,NaN,NaN
94,-19.274898,8.509457,0,2168,-1,NaN,NaN
95,-19.322025,8.569972,0,2174,-1,NaN,NaN
96,-19.285373,8.616065,0,2175,-1,NaN,NaN
97,-19.29061,8.685185,0,2174,-1,NaN,NaN
98,-19.329877,8.70534,0,2173,-1,NaN,NaN
99,-19.369125,8.728371,0,2172,-1,NaN,NaN
100,-19.369125,8.728371,0,2172,-1,NaN,NaN
101,NaN,NaN,4,NaN,-1,NaN,NaN
102,-18.941621,8.84061,0,2177,-1,NaN,NaN
103,-18.941621,8.84061,0,2177,-1,NaN,NaN
104,-18.941621,8.84061,0,2177,-1,NaN,NaN
105,-18.941621,8.84061,0,2177,-1,NaN,NaN
106,-18.941621,8.84061,0,2177,-1,NaN,NaN
107,NaN,NaN,4,NaN,-1,NaN,NaN
108,NaN,NaN,4,NaN,-1,NaN,NaN
109,NaN,NaN,4,NaN,-1,NaN,NaN
110,NaN,NaN,4,NaN,-1,NaN,NaN
111,NaN,NaN,4,NaN,-1,NaN,NaN
112,NaN,NaN,4,NaN,-1,NaN,NaN
113,NaN,NaN,4,NaN,-1,NaN,NaN
114,NaN,NaN,4,NaN,-1,NaN,NaN
115,NaN,NaN,4,NaN,-1,NaN,NaN
116,NaN,NaN,4,NaN,-1,NaN,NaN
117,-18.715179,9.526909,0,2215,-1,NaN,NaN
118,-18.715179,9.526909,0,2215,-1,NaN,NaN
119,-18.715179,9.526909,0,2215,-1,NaN,NaN
120,-18.715179,9.526909,0,2215,-1,NaN,NaN
121,-18.715179,9.526909,0,2215,-1,NaN,NaN
122,NaN,NaN,4,NaN,-1,NaN,NaN
123,NaN,NaN,4,NaN,-1,NaN,NaN
124,NaN,NaN,4,NaN,-1,NaN,NaN
125,NaN,NaN,4,NaN,-1,NaN,NaN
126,NaN,NaN,4,NaN,-1,NaN,NaN
127,NaN,NaN,4,NaN,-1,NaN,NaN
128,NaN,NaN,4,NaN,-1,NaN,NaN
129,NaN,NaN,4,NaN,-1,NaN,NaN
130,NaN,NaN,4,NaN,-1,NaN,NaN
131,-18.437884,10.27609,0,2265,-1,NaN,NaN
