n,x,y,val,dP,lab,xT,yT
0,-14.239613,5.943393,0,3890,0,NaN,NaN
1,-14.242374,5.934648,0,3890,0,NaN,NaN
2,-14.250658,5.934648,0,3889,0,NaN,NaN
3,-14.25618,5.931733,0,3888,0,NaN,NaN
4,-14.258941,5.931733,0,3885,0,NaN,NaN
5,-14.25618,5.934648,0,3882,0,NaN,NaN
6,-14.25618,5.940478,0,3880,0,NaN,NaN
7,-14.250658,5.943393,0,3880,1,NaN,NaN
8,-14.242374,5.946309,0,3879,1,NaN,NaN
9,-14.236852,5.949224,0,3877,1,NaN,NaN
10,-14.23409,5.955053,0,3873,1,NaN,NaN
11,-14.23409,5.963798,0,3870,1,NaN,NaN
12,-14.236852,5.972542,0,3867,1,NaN,NaN
13,-14.236852,5.978372,0,3866,1,NaN,NaN
14,-14.236852,5.975457,0,3866,1,NaN,NaN
15,-14.242374,5.972542,0,3864,1,NaN,NaN
16,-14.247897,5.975457,0,3863,1,NaN,NaN
17,-14.25618,5.978372,0,3862,1,NaN,NaN
18,-14.258941,5.981286,0,3862,1,NaN,NaN
19,-14.261702,5.978372,0,3861,1,NaN,NaN
20,-14.261702,5.975457,0,3860,1,NaN,NaN
21,-14.261702,5.972542,0,3859,1,NaN,NaN
22,-14.261702,5.966713,0,3856,1,NaN,NaN
23,-14.258941,5.963798,0,3852,1,NaN,NaN
24,-14.25618,5.963798,0,3846,1,NaN,NaN
25,-14.25618,5.963798,0,3843,1,NaN,NaN
26,-14.253419,5.963798,0,3841,1,NaN,NaN
27,-14.250658,5.966713,0,3840,1,NaN,NaN
28,-14.247897,5.969628,0,3837,1,NaN,NaN
29,-14.242374,5.972542,0,3834,1,NaN,NaN
30,-14.239613,5.978372,0,3830,1,NaN,NaN
31,-14.23409,5.981286,0,3828,1,NaN,NaN
32,-14.231329,5.987116,0,3826,1,NaN,NaN
33,-14.228567,5.987116,0,3825,1,NaN,NaN
34,-14.228567,5.987116,0,3824,1,NaN,NaN
35,-14.228567,5.99003,0,3823,1,NaN,NaN
36,-14.228567,5.99003,0,3821,1,NaN,NaN
37,-14.223044,5.992945,0,3818,1,NaN,NaN
38,-14.220282,5.992945,0,3816,1,NaN,NaN
39,-14.214758,5.992945,0,3814,1,NaN,NaN
40,-14.214758,5.992945,0,3814,1,NaN,NaN
41,-14.214758,5.99003,0,3813,1,NaN,NaN
42,-14.21752,5.984201,0,3812,1,NaN,NaN
43,-14.220282,5.978372,0,3809,1,NaN,NaN
44,-14.223044,5.975457,0,3807,1,NaN,NaN
45,-14.223044,5.975457,0,3803,1,NaN,NaN
