n,x,y,val,dP,lab,xT,yT
0,-14.261702,8.036215,0,7246,0,NaN,NaN
1,-14.245136,7.992875,0,7237,0,NaN,NaN
2,-14.220282,7.946635,0,7225,0,NaN,NaN
3,-14.195423,7.906167,0,7213,0,NaN,NaN
4,-14.20371,7.883038,0,7210,0,NaN,NaN
5,-14.220282,7.862799,0,7209,0,NaN,NaN
6,-14.223044,7.822314,0,7206,0,NaN,NaN
7,-14.187135,7.784714,0,7204,1,NaN,NaN
8,-14.148451,7.752893,0,7201,1,NaN,NaN
9,-14.129105,7.738427,0,7201,1,NaN,NaN
10,-14.134633,7.744214,0,7198,1,NaN,NaN
11,-14.14016,7.738427,0,7196,1,NaN,NaN
12,-14.129105,7.726854,0,7195,1,NaN,NaN
13,-14.10699,7.71528,0,7196,1,NaN,NaN
14,-14.082106,7.7066,0,7196,1,NaN,NaN
15,-14.057216,7.7066,0,7196,1,NaN,NaN
16,-14.04062,7.709493,0,7195,1,NaN,NaN
17,-14.057216,7.703706,0,7194,1,NaN,NaN
18,-14.093166,7.689237,0,7197,1,NaN,NaN
19,-14.129105,7.695025,0,7199,1,NaN,NaN
20,-14.134633,7.721067,0,7201,1,NaN,NaN
21,-14.123576,7.752893,0,7201,1,NaN,NaN
22,-14.112519,7.764465,0,7201,1,NaN,NaN
23,-14.087636,7.758679,0,7208,1,NaN,NaN
24,-14.079341,7.776036,0,7215,1,NaN,NaN
25,-14.07381,7.799176,0,7220,1,NaN,NaN
26,-14.090401,7.839666,0,7218,1,NaN,NaN
27,-14.098696,7.857016,0,7216,1,NaN,NaN
28,-14.095931,7.793391,0,7210,1,NaN,NaN
29,-14.079341,7.697918,0,7203,1,NaN,NaN
30,-14.068279,7.602403,0,7189,1,NaN,NaN
31,-14.068279,7.585032,0,7181,1,NaN,NaN
32,-14.071045,7.582136,0,7177,1,NaN,NaN
33,-14.07381,7.541598,0,7180,1,NaN,NaN
34,-14.071045,7.506844,0,7174,1,NaN,NaN
35,-14.068279,7.469189,0,7165,1,NaN,NaN
36,-14.065514,7.443115,0,7154,1,NaN,NaN
37,-14.054451,7.39096,0,7151,2,NaN,NaN
38,-14.048919,7.335893,0,7149,2,NaN,NaN
39,-14.057216,7.309804,0,7149,2,NaN,NaN
40,-14.068279,7.309804,0,7146,2,NaN,NaN
41,-14.07381,7.222819,0,7143,2,NaN,NaN
42,-14.071045,7.135801,0,7139,2,NaN,NaN
43,-14.07381,7.03714,0,7136,2,NaN,NaN
44,-14.123576,7.013919,0,7132,2,NaN,NaN
45,-14.118048,6.923918,0,7122,2,NaN,NaN
46,-14.104225,6.778683,0,7114,2,NaN,NaN
47,-14.159505,6.642082,0,7107,2,NaN,NaN
48,-14.258941,6.464678,0,7102,2,NaN,NaN
49,-14.344496,6.322083,0,7096,2,NaN,NaN
50,-14.303106,6.09202,0,7072,2,NaN,NaN
51,-14.195423,5.835516,0,7050,2,NaN,NaN
52,-14.101461,5.520394,0,7015,2,NaN,NaN
53,-13.860677,5.140639,0,6973,2,NaN,NaN
54,-13.666579,4.766282,0,6918,2,NaN,NaN
55,-13.330314,4.315346,0,6859,2,NaN,NaN
56,-13.076802,3.899072,0,6805,2,NaN,NaN
57,-12.708144,3.438346,0,6737,2,NaN,NaN
58,-12.428142,2.96542,0,6667,2,NaN,NaN
59,-12.105393,2.447971,0,6586,2,NaN,NaN
60,-11.208907,1.647521,0,6456,2,NaN,NaN
61,-10.360875,0.911239,0,6345,2,NaN,NaN
62,-9.633978,0.304305,0,6261,2,NaN,NaN
63,-9.313708,-0.349842,0,6149,2,NaN,NaN
64,-8.740344,-1.074594,0,6019,2,NaN,NaN
65,-8.153691,-2.116867,0,5833,2,NaN,NaN
66,-7.677924,-2.916794,0,5708,2,NaN,NaN
67,-7.218447,-3.79187,0,5563,2,NaN,NaN
68,-6.578262,-4.600774,0,5432,2,NaN,NaN
69,-6.102114,-5.480848,0,5293,2,NaN,NaN
70,-5.703705,-6.445635,0,5131,2,NaN,NaN
