n,x,y,val,dP,lab,xT,yT
0,-9.885195,7.596612,0,2967,0,NaN,NaN
1,-9.876637,7.599508,0,2961,0,NaN,NaN
2,-9.888048,7.608193,0,2955,0,NaN,NaN
3,-9.896605,7.619772,0,2955,0,NaN,NaN
4,-9.90231,7.631351,0,2957,0,NaN,NaN
5,-9.908014,7.634246,0,2958,0,NaN,NaN
6,-9.913718,7.622667,0,2959,0,NaN,NaN
7,-9.916571,7.611088,0,2960,1,NaN,NaN
8,-9.919423,7.605298,0,2961,1,NaN,NaN
9,-9.925126,7.605298,0,2961,1,NaN,NaN
10,-9.925126,7.605298,0,2960,1,NaN,NaN
11,-9.922275,7.605298,0,2962,1,NaN,NaN
12,-9.922275,7.605298,0,2964,1,NaN,NaN
13,-9.922275,7.605298,0,2966,1,NaN,NaN
14,-9.925126,7.605298,0,2964,1,NaN,NaN
15,-9.93083,7.608193,0,2963,1,NaN,NaN
16,-9.933682,7.611088,0,2963,1,NaN,NaN
17,-9.927978,7.611088,0,2964,1,NaN,NaN
18,-9.925126,7.613983,0,2964,1,NaN,NaN
19,-9.925126,7.605298,0,2964,1,NaN,NaN
20,-9.925126,7.593717,0,2963,1,NaN,NaN
21,-9.913718,7.582136,0,2963,1,NaN,NaN
22,-9.899457,7.582136,0,2963,1,NaN,NaN
23,-9.885195,7.582136,0,2963,1,NaN,NaN
24,-9.888048,7.579241,0,2963,1,NaN,NaN
25,-9.888048,7.582136,0,2963,1,NaN,NaN
26,-9.8909,7.585032,0,2963,1,NaN,NaN
27,-9.896605,7.590822,0,2961,1,NaN,NaN
28,-9.905162,7.590822,0,2959,1,NaN,NaN
29,-9.910866,7.587927,0,2957,1,NaN,NaN
30,-9.927978,7.602403,0,2956,1,NaN,NaN
31,-9.936534,7.616878,0,2955,1,NaN,NaN
32,-9.945088,7.613983,0,2954,1,NaN,NaN
33,-9.945088,7.599508,0,2952,1,NaN,NaN
34,-9.945088,7.587927,0,2951,1,NaN,NaN
35,-9.945088,7.587927,0,2954,1,NaN,NaN
36,-9.94794,7.585032,0,2958,1,NaN,NaN
37,-9.956494,7.579241,0,2963,1,NaN,NaN
38,-9.967899,7.576346,0,2964,1,NaN,NaN
39,-9.965048,7.57345,0,2966,1,NaN,NaN
40,-9.953643,7.570555,0,2966,1,NaN,NaN
41,-9.942237,7.567659,0,2966,1,NaN,NaN
42,-9.945088,7.564764,0,2965,1,NaN,NaN
43,-9.94794,7.558972,0,2964,1,NaN,NaN
44,-9.945088,7.556077,0,2964,1,NaN,NaN
45,-9.939385,7.556077,0,2964,1,NaN,NaN
46,-9.933682,7.558972,0,2963,1,NaN,NaN
47,-9.927978,7.564764,0,2962,1,NaN,NaN
48,-9.925126,7.576346,0,2961,1,NaN,NaN
49,-9.919423,7.585032,0,2961,1,NaN,NaN
50,-9.919423,7.590822,0,2961,1,NaN,NaN
51,-9.919423,7.593717,0,2962,1,NaN,NaN
52,-9.919423,7.593717,0,2963,1,NaN,NaN
53,-9.916571,7.590822,0,2964,1,NaN,NaN
54,-9.910866,7.590822,0,2967,1,NaN,NaN
55,-9.905162,7.587927,0,2970,1,NaN,NaN
56,-9.905162,7.587927,0,2972,1,NaN,NaN
57,-9.913718,7.593717,0,2971,1,NaN,NaN
58,-9.916571,7.599508,0,2971,1,NaN,NaN
59,-9.922275,7.611088,0,2971,1,NaN,NaN
60,-9.933682,7.613983,0,2971,1,NaN,NaN
61,-9.959345,7.622667,0,2969,1,NaN,NaN
62,-9.993557,7.625562,0,2968,1,NaN,NaN
63,-10.013511,7.628457,0,2967,2,NaN,NaN
64,-10.022062,7.634246,0,2968,2,NaN,NaN
65,-10.013511,7.645824,0,2966,2,NaN,NaN
