n,x,y,val,dP,lab,xT,yT
0,-13.455482,7.280813,0,3856,0,NaN,NaN
1,-13.410993,7.379368,0,3853,0,NaN,NaN
2,-13.355358,7.457601,0,3852,0,NaN,NaN
3,-13.282995,7.498155,0,3851,0,NaN,NaN
4,-13.213374,7.524222,0,3852,0,NaN,NaN
5,-13.143713,7.550285,0,3853,0,NaN,NaN
6,-13.107474,7.596612,0,3852,0,NaN,NaN
7,-13.060068,7.628457,0,3849,0,NaN,NaN
8,-13.015434,7.666085,0,3841,0,NaN,NaN
9,-12.959619,7.683449,0,3833,1,NaN,NaN
10,-12.900987,7.703706,0,3829,1,NaN,NaN
11,-12.853502,7.703706,0,3832,1,NaN,NaN
12,-12.819973,7.692131,0,3835,1,NaN,NaN
13,-12.783639,7.680555,0,3837,1,NaN,NaN
14,-12.750091,7.66319,0,3838,1,NaN,NaN
15,-12.716534,7.654508,0,3838,1,NaN,NaN
16,-12.710941,7.671873,0,3838,1,NaN,NaN
17,-12.685766,7.692131,0,3838,1,NaN,NaN
18,-12.671778,7.71528,0,3836,1,NaN,NaN
19,-12.660586,7.71528,0,3834,1,NaN,NaN
20,-12.657788,7.71528,0,3829,1,NaN,NaN
21,-12.649394,7.726854,0,3826,1,NaN,NaN
22,-12.640999,7.735534,0,3823,1,NaN,NaN
23,-12.635402,7.732641,0,3824,1,NaN,NaN
24,-12.627006,7.718174,0,3824,1,NaN,NaN
25,-12.610212,7.700812,0,3825,1,NaN,NaN
26,-12.599015,7.700812,0,3826,1,NaN,NaN
27,-12.585018,7.703706,0,3827,1,NaN,NaN
28,-12.579419,7.712387,0,3827,1,NaN,NaN
29,-12.571019,7.729748,0,3827,1,NaN,NaN
30,-12.565419,7.741321,0,3824,1,NaN,NaN
31,-12.562619,7.75,0,3821,1,NaN,NaN
32,-12.548617,7.752893,0,3817,1,NaN,NaN
33,-12.537415,7.752893,0,3815,1,NaN,NaN
34,-12.529013,7.75,0,3813,1,NaN,NaN
35,-12.529013,7.758679,0,3813,1,NaN,NaN
36,-12.531813,7.773143,0,3812,1,NaN,NaN
37,-12.531813,7.784714,0,3811,1,NaN,NaN
38,-12.529013,7.784714,0,3809,1,NaN,NaN
39,-12.526212,7.784714,0,3807,1,NaN,NaN
40,-12.52061,7.784714,0,3807,1,NaN,NaN
41,-12.517809,7.784714,0,3806,1,NaN,NaN
42,-12.512206,7.787606,0,3805,1,NaN,NaN
43,-12.509405,7.787606,0,3804,1,NaN,NaN
44,-12.509405,7.784714,0,3803,1,NaN,NaN
45,-12.509405,7.778929,0,3801,1,NaN,NaN
46,-12.506604,7.776036,0,3799,1,NaN,NaN
47,-12.501001,7.776036,0,3797,1,NaN,NaN
48,-12.492596,7.767358,0,3796,1,NaN,NaN
49,-12.484191,7.761572,0,3796,1,NaN,NaN
50,-12.486993,7.773143,0,3796,1,NaN,NaN
51,-12.486993,7.793391,0,3796,1,NaN,NaN
52,-12.492596,7.810745,0,3795,1,NaN,NaN
53,-12.495398,7.813638,0,3795,1,NaN,NaN
54,-12.498199,7.819422,0,3795,1,NaN,NaN
55,-12.486993,7.825206,0,3794,1,NaN,NaN
56,-12.475785,7.828098,0,3791,1,NaN,NaN
57,-12.472983,7.825206,0,3788,1,NaN,NaN
58,-12.478587,7.825206,0,3784,1,NaN,NaN
59,-12.484191,7.828098,0,3782,1,NaN,NaN
60,-12.484191,7.833882,0,3780,1,NaN,NaN
61,-12.481389,7.836774,0,3780,1,NaN,NaN
62,-12.478587,7.833882,0,3780,1,NaN,NaN
63,-12.467379,7.828098,0,3780,1,NaN,NaN
64,-12.456169,7.828098,0,3780,1,NaN,NaN
65,-12.444959,7.822314,0,3776,1,NaN,NaN
66,-12.442156,7.819422,0,3773,1,NaN,NaN
67,-12.439353,7.810745,0,3770,1,NaN,NaN
68,-12.439353,7.804961,0,3770,1,NaN,NaN
69,-12.439353,7.822314,0,3769,1,NaN,NaN
70,-12.442156,7.842557,0,3767,1,NaN,NaN
71,-12.433748,7.851232,0,3766,1,NaN,NaN
72,-12.425338,7.839666,0,3766,1,NaN,NaN
73,-12.411322,7.833882,0,3764,1,NaN,NaN
74,-12.408519,7.839666,0,3763,1,NaN,NaN
75,-12.405715,7.842557,0,3761,1,NaN,NaN
76,-12.397304,7.839666,0,3760,1,NaN,NaN
77,-12.388893,7.839666,0,3759,1,NaN,NaN
78,-12.377677,7.845449,0,3759,1,NaN,NaN
79,-12.374872,7.842557,0,3758,1,NaN,NaN
80,-12.380481,7.833882,0,3758,1,NaN,NaN
81,-12.383285,7.825206,0,3757,1,NaN,NaN
82,-12.388893,7.828098,0,3758,1,NaN,NaN
83,-12.386089,7.813638,0,3758,1,NaN,NaN
84,-12.383285,7.796284,0,3757,1,NaN,NaN
85,-12.380481,7.790499,0,3756,1,NaN,NaN
86,-12.372068,7.799176,0,3754,1,NaN,NaN
87,-12.363655,7.807853,0,3752,1,NaN,NaN
88,-12.355242,7.807853,0,3751,1,NaN,NaN
89,-12.360851,7.804961,0,3748,1,NaN,NaN
90,-12.369264,7.804961,0,3746,1,NaN,NaN
91,-12.372068,7.810745,0,3746,1,NaN,NaN
92,-12.36646,7.81653,0,3749,1,NaN,NaN
93,-12.352437,7.819422,0,3748,1,NaN,NaN
94,-12.338413,7.81653,0,3744,1,NaN,NaN
95,-12.335608,7.810745,0,3739,1,NaN,NaN
96,-12.327192,7.802068,0,3737,1,NaN,NaN
97,-12.315971,7.796284,0,3736,1,NaN,NaN
98,-12.307554,7.787606,0,3736,1,NaN,NaN
99,-12.307554,7.781821,0,3737,1,NaN,NaN
100,-12.307554,7.784714,0,3739,1,NaN,NaN
101,-12.307554,7.796284,0,3735,1,NaN,NaN
102,-12.307554,7.807853,0,3730,1,NaN,NaN
103,-12.307554,7.813638,0,3724,1,NaN,NaN
104,-12.304748,7.813638,0,3724,1,NaN,NaN
105,-12.307554,7.81653,0,3727,1,NaN,NaN
106,-12.307554,7.819422,0,3730,1,NaN,NaN
107,-12.304748,7.819422,0,3732,1,NaN,NaN
108,-12.301943,7.81653,0,3732,1,NaN,NaN
109,-12.313165,7.810745,0,3729,1,NaN,NaN
110,-12.321582,7.793391,0,3728,1,NaN,NaN
111,-12.332803,7.773143,0,3726,1,NaN,NaN
112,-12.335608,7.747107,0,3723,1,NaN,NaN
113,-12.341218,7.735534,0,3721,1,NaN,NaN
114,-12.329997,7.726854,0,3719,1,NaN,NaN
115,-12.313165,7.726854,0,3720,1,NaN,NaN
116,-12.301943,7.726854,0,3721,1,NaN,NaN
117,-12.304748,7.726854,0,3721,1,NaN,NaN
118,-12.304748,7.721067,0,3721,1,NaN,NaN
119,-12.301943,7.703706,0,3720,1,NaN,NaN
120,-12.296331,7.686343,0,3719,1,NaN,NaN
121,-12.296331,7.668979,0,3717,1,NaN,NaN
122,-12.293525,7.668979,0,3716,1,NaN,NaN
123,-12.290719,7.671873,0,3713,1,NaN,NaN
124,-12.287913,7.680555,0,3711,1,NaN,NaN
125,-12.290719,7.671873,0,3708,1,NaN,NaN
126,-12.293525,7.654508,0,3708,1,NaN,NaN
127,-12.290719,7.640035,0,3707,1,NaN,NaN
128,-12.290719,7.640035,0,3705,1,NaN,NaN
129,-12.287913,7.640035,0,3704,1,NaN,NaN
130,-12.285107,7.640035,0,3704,1,NaN,NaN
131,-12.285107,7.640035,0,3702,1,NaN,NaN
132,-12.290719,7.640035,0,3697,1,NaN,NaN
133,-12.296331,7.64293,0,3692,1,NaN,NaN
134,-12.299137,7.651613,0,3689,1,NaN,NaN
135,-12.301943,7.683449,0,3690,1,NaN,NaN
136,-12.304748,7.71528,0,3690,1,NaN,NaN
137,-12.307554,7.738427,0,3691,1,NaN,NaN
138,-12.307554,7.738427,0,3691,1,NaN,NaN
139,-12.304748,7.729748,0,3691,1,NaN,NaN
140,-12.301943,7.718174,0,3690,1,NaN,NaN
141,-12.296331,7.718174,0,3691,1,NaN,NaN
142,-12.290719,7.729748,0,3691,1,NaN,NaN
143,-12.296331,7.738427,0,3689,1,NaN,NaN
144,-12.301943,7.752893,0,3686,1,NaN,NaN
145,-12.304748,7.767358,0,3683,1,NaN,NaN
146,-12.299137,7.781821,0,3682,1,NaN,NaN
147,-12.293525,7.781821,0,3680,1,NaN,NaN
148,-12.296331,7.784714,0,3680,1,NaN,NaN
149,-12.290719,7.790499,0,3681,1,NaN,NaN
150,-12.285107,7.799176,0,3679,1,NaN,NaN
151,-12.276688,7.810745,0,3677,1,NaN,NaN
152,-12.273882,7.81653,0,3675,1,NaN,NaN
153,-12.268269,7.825206,0,3674,1,NaN,NaN
154,-12.262656,7.833882,0,3674,1,NaN,NaN
155,-12.257043,7.819422,0,3672,1,NaN,NaN
156,-12.257043,7.802068,0,3670,1,NaN,NaN
157,-12.254236,7.781821,0,3668,1,NaN,NaN
158,-12.251429,7.781821,0,3666,1,NaN,NaN
159,-12.251429,7.773143,0,3666,1,NaN,NaN
160,-12.251429,7.767358,0,3665,1,NaN,NaN
161,-12.248622,7.758679,0,3664,1,NaN,NaN
162,-12.248622,7.758679,0,3663,1,NaN,NaN
163,-12.245815,7.761572,0,3662,1,NaN,NaN
164,-12.240201,7.758679,0,3661,1,NaN,NaN
165,-12.240201,7.755786,0,3661,1,NaN,NaN
166,-12.237394,7.75,0,3659,1,NaN,NaN
167,-12.243008,7.732641,0,3658,1,NaN,NaN
168,-12.234587,7.712387,0,3655,1,NaN,NaN
169,-12.223358,7.692131,0,3654,1,NaN,NaN
170,-12.214935,7.689237,0,3653,1,NaN,NaN
171,-12.20932,7.689237,0,3653,1,NaN,NaN
172,-12.206512,7.683449,0,3653,1,NaN,NaN
173,-12.200896,7.677661,0,3653,1,NaN,NaN
174,-12.206512,7.671873,0,3653,1,NaN,NaN
175,-12.212127,7.668979,0,3652,1,NaN,NaN
176,-12.223358,7.666085,0,3651,1,NaN,NaN
177,-12.228972,7.666085,0,3651,1,NaN,NaN
178,-12.217743,7.666085,0,3650,1,NaN,NaN
179,-12.200896,7.660296,0,3647,1,NaN,NaN
180,-12.186856,7.651613,0,3644,1,NaN,NaN
181,-12.186856,7.645824,0,3641,1,NaN,NaN
182,-12.186856,7.651613,0,3640,1,NaN,NaN
183,-12.198088,7.657402,0,3642,1,NaN,NaN
184,-12.20932,7.666085,0,3646,1,NaN,NaN
185,-12.217743,7.666085,0,3648,1,NaN,NaN
186,-12.214935,7.666085,0,3646,1,NaN,NaN
187,-12.20932,7.666085,0,3645,1,NaN,NaN
188,-12.206512,7.66319,0,3646,1,NaN,NaN
189,-12.203704,7.660296,0,3642,1,NaN,NaN
190,-12.198088,7.651613,0,3637,1,NaN,NaN
191,-12.198088,7.645824,0,3633,1,NaN,NaN
192,-12.198088,7.640035,0,3633,1,NaN,NaN
193,-12.198088,7.645824,0,3632,1,NaN,NaN
194,-12.198088,7.666085,0,3631,1,NaN,NaN
195,-12.198088,7.689237,0,3631,1,NaN,NaN
196,-12.198088,7.712387,0,3632,1,NaN,NaN
197,-12.186856,7.723961,0,3632,1,NaN,NaN
198,-12.175623,7.723961,0,3631,1,NaN,NaN
199,-12.161579,7.721067,0,3630,1,NaN,NaN
200,-12.161579,7.718174,0,3629,1,NaN,NaN
201,-12.164388,7.721067,0,3630,1,NaN,NaN
202,-12.164388,7.721067,0,3630,1,NaN,NaN
203,-12.167197,7.721067,0,3628,1,NaN,NaN
204,-12.155962,7.718174,0,3625,1,NaN,NaN
205,-12.147535,7.718174,0,3622,1,NaN,NaN
206,-12.139108,7.718174,0,3623,1,NaN,NaN
207,-12.139108,7.71528,0,3623,1,NaN,NaN
208,-12.136298,7.71528,0,3623,1,NaN,NaN
209,-12.13068,7.712387,0,3623,1,NaN,NaN
210,-12.12787,7.721067,0,3622,1,NaN,NaN
211,-12.12787,7.729748,0,3622,1,NaN,NaN
212,-12.13068,7.729748,0,3621,1,NaN,NaN
213,-12.13068,7.718174,0,3620,1,NaN,NaN
214,-12.13068,7.721067,0,3618,1,NaN,NaN
215,-12.12787,7.729748,0,3615,1,NaN,NaN
216,-12.125061,7.738427,0,3610,1,NaN,NaN
217,-12.119442,7.738427,0,3608,1,NaN,NaN
218,-12.116632,7.732641,0,3607,1,NaN,NaN
219,-12.111012,7.729748,0,3607,1,NaN,NaN
220,-12.102583,7.726854,0,3605,1,NaN,NaN
221,-12.102583,7.735534,0,3604,1,NaN,NaN
222,-12.108202,7.738427,0,3602,1,NaN,NaN
