n,x,y,val,dP,lab,xT,yT
0,-18.122532,7.790499,0,4162,0,NaN,NaN
1,-18.122532,7.793391,0,4162,0,NaN,NaN
2,-18.122532,7.799176,0,4162,0,NaN,NaN
3,-18.119877,7.799176,0,4162,0,NaN,NaN
4,-18.119877,7.799176,0,4162,0,NaN,NaN
5,-18.119877,7.796284,0,4162,0,NaN,NaN
6,-18.117223,7.796284,0,4162,0,NaN,NaN
7,-18.117223,7.796284,0,4162,1,NaN,NaN
8,-18.117223,7.796284,0,4161,1,NaN,NaN
9,-18.119877,7.799176,0,4161,1,NaN,NaN
10,-18.119877,7.796284,0,4160,1,NaN,NaN
11,-18.117223,7.793391,0,4160,1,NaN,NaN
12,-18.111912,7.793391,0,4160,1,NaN,NaN
13,-18.109257,7.793391,0,4160,1,NaN,NaN
14,-18.109257,7.793391,0,4160,1,NaN,NaN
15,-18.106602,7.793391,0,4160,1,NaN,NaN
16,-18.109257,7.793391,0,4160,1,NaN,NaN
17,-18.114568,7.802068,0,4159,1,NaN,NaN
18,-18.119877,7.813638,0,4158,1,NaN,NaN
19,-18.114568,7.822314,0,4157,1,NaN,NaN
20,-18.106602,7.819422,0,4157,1,NaN,NaN
21,-18.106602,7.81653,0,4155,1,NaN,NaN
22,-18.111912,7.819422,0,4154,1,NaN,NaN
23,-18.117223,7.822314,0,4153,1,NaN,NaN
24,-18.117223,7.822314,0,4153,1,NaN,NaN
25,-18.114568,7.822314,0,4152,1,NaN,NaN
26,-18.114568,7.822314,0,4151,1,NaN,NaN
27,-18.117223,7.822314,0,4150,1,NaN,NaN
28,-18.117223,7.819422,0,4150,1,NaN,NaN
29,-18.111912,7.819422,0,4149,1,NaN,NaN
30,-18.109257,7.813638,0,4146,1,NaN,NaN
31,-18.103947,7.804961,0,4144,1,NaN,NaN
32,-18.103947,7.796284,0,4142,1,NaN,NaN
33,-18.106602,7.796284,0,4142,1,NaN,NaN
34,-18.106602,7.796284,0,4142,1,NaN,NaN
35,-18.106602,7.802068,0,4139,1,NaN,NaN
36,-18.106602,7.804961,0,4137,1,NaN,NaN
37,-18.106602,7.810745,0,4135,1,NaN,NaN
38,-18.106602,7.813638,0,4135,1,NaN,NaN
39,-18.109257,7.81653,0,4136,1,NaN,NaN
40,-18.109257,7.819422,0,4134,1,NaN,NaN
41,-18.106602,7.81653,0,4133,1,NaN,NaN
42,-18.103947,7.813638,0,4130,1,NaN,NaN
43,-18.106602,7.807853,0,4128,1,NaN,NaN
44,-18.111912,7.804961,0,4126,1,NaN,NaN
45,-18.117223,7.807853,0,4125,1,NaN,NaN
46,-18.122532,7.810745,0,4124,1,NaN,NaN
47,-18.125187,7.810745,0,4123,1,NaN,NaN
48,-18.133151,7.813638,0,4119,1,NaN,NaN
49,-18.143768,7.822314,0,4116,1,NaN,NaN
50,-18.151731,7.83099,0,4113,1,NaN,NaN
51,-18.159692,7.839666,0,4113,1,NaN,NaN
52,-18.164999,7.836774,0,4112,1,NaN,NaN
53,-18.167653,7.842557,0,4110,1,NaN,NaN
54,-18.172959,7.851232,0,4109,1,NaN,NaN
55,-18.175613,7.859907,0,4108,1,NaN,NaN
56,-18.172959,7.86569,0,4107,1,NaN,NaN
57,-18.172959,7.868582,0,4104,1,NaN,NaN
58,-18.178266,7.868582,0,4101,1,NaN,NaN
59,-18.183572,7.868582,0,4098,1,NaN,NaN
60,-18.183572,7.86569,0,4096,1,NaN,NaN
61,-18.180919,7.859907,0,4095,1,NaN,NaN
62,-18.180919,7.859907,0,4092,1,NaN,NaN
63,-18.180919,7.859907,0,4091,1,NaN,NaN
64,-18.186225,7.859907,0,4090,1,NaN,NaN
65,-18.188878,7.857016,0,4088,1,NaN,NaN
66,-18.188878,7.862799,0,4086,1,NaN,NaN
67,-18.188878,7.862799,0,4084,1,NaN,NaN
68,-18.188878,7.862799,0,4083,1,NaN,NaN
69,-18.191531,7.859907,0,4082,1,NaN,NaN
70,-18.194183,7.859907,0,4078,1,NaN,NaN
71,-18.194183,7.857016,0,4075,1,NaN,NaN
72,-18.194183,7.857016,0,4071,1,NaN,NaN
73,-18.191531,7.854124,0,4071,1,NaN,NaN
74,-18.186225,7.851232,0,4070,1,NaN,NaN
75,-18.183572,7.851232,0,4069,1,NaN,NaN
76,-18.183572,7.851232,0,4065,1,NaN,NaN
77,-18.186225,7.848341,0,4062,1,NaN,NaN
78,-18.191531,7.845449,0,4060,1,NaN,NaN
79,-18.199488,7.851232,0,4058,1,NaN,NaN
80,-18.202141,7.857016,0,4056,1,NaN,NaN
81,-18.207445,7.862799,0,4055,1,NaN,NaN
82,-18.207445,7.854124,0,4052,1,NaN,NaN
83,-18.204793,7.845449,0,4048,1,NaN,NaN
84,-18.204793,7.839666,0,4044,1,NaN,NaN
85,-18.204793,7.839666,0,4040,1,NaN,NaN
86,-18.204793,7.839666,0,4037,1,NaN,NaN
87,-18.207445,7.833882,0,4035,1,NaN,NaN
88,-18.204793,7.828098,0,4035,1,NaN,NaN
89,-18.202141,7.825206,0,4035,1,NaN,NaN
90,-18.196836,7.825206,0,4033,1,NaN,NaN
91,-18.199488,7.83099,0,4031,1,NaN,NaN
92,-18.204793,7.836774,0,4029,1,NaN,NaN
93,-18.21275,7.842557,0,4028,1,NaN,NaN
94,-18.220706,7.845449,0,4026,1,NaN,NaN
95,-18.226009,7.845449,0,4023,1,NaN,NaN
96,-18.228661,7.836774,0,4020,1,NaN,NaN
97,-18.226009,7.825206,0,4017,1,NaN,NaN
98,-18.223358,7.813638,0,4014,1,NaN,NaN
99,-18.220706,7.813638,0,4011,1,NaN,NaN
100,-18.220706,7.813638,0,4011,1,NaN,NaN
101,-18.220706,7.81653,0,4007,1,NaN,NaN
102,-18.223358,7.825206,0,4004,1,NaN,NaN
103,-18.226009,7.833882,0,4001,1,NaN,NaN
104,-18.228661,7.836774,0,4001,1,NaN,NaN
105,-18.228661,7.836774,0,4001,1,NaN,NaN
106,-18.228661,7.839666,0,4001,1,NaN,NaN
107,-18.233964,7.848341,0,3999,1,NaN,NaN
108,-18.236615,7.859907,0,3994,1,NaN,NaN
109,-18.236615,7.868582,0,3989,1,NaN,NaN
110,-18.236615,7.874364,0,3984,1,NaN,NaN
111,-18.236615,7.877256,0,3982,1,NaN,NaN
112,-18.239267,7.877256,0,3981,1,NaN,NaN
113,-18.244569,7.880147,0,3982,1,NaN,NaN
114,-18.249871,7.883038,0,3981,1,NaN,NaN
115,-18.252522,7.885929,0,3980,1,NaN,NaN
116,-18.249871,7.888821,0,3978,1,NaN,NaN
117,-18.249871,7.885929,0,3977,1,NaN,NaN
118,-18.249871,7.877256,0,3976,1,NaN,NaN
119,-18.249871,7.86569,0,3975,1,NaN,NaN
120,-18.252522,7.859907,0,3971,1,NaN,NaN
121,-18.252522,7.86569,0,3968,1,NaN,NaN
122,-18.252522,7.871473,0,3964,1,NaN,NaN
123,-18.255173,7.877256,0,3963,1,NaN,NaN
124,-18.255173,7.880147,0,3962,1,NaN,NaN
125,-18.257824,7.883038,0,3961,1,NaN,NaN
126,-18.257824,7.888821,0,3959,1,NaN,NaN
127,-18.260474,7.894603,0,3958,1,NaN,NaN
128,-18.265775,7.897494,0,3956,1,NaN,NaN
129,-18.271076,7.897494,0,3955,1,NaN,NaN
130,-18.271076,7.897494,0,3953,1,NaN,NaN
131,-18.268426,7.897494,0,3953,1,NaN,NaN
132,-18.265775,7.894603,0,3951,1,NaN,NaN
133,-18.265775,7.900385,0,3950,1,NaN,NaN
134,-18.265775,7.903276,0,3949,1,NaN,NaN
135,-18.268426,7.909057,0,3946,1,NaN,NaN
136,-18.268426,7.911948,0,3943,1,NaN,NaN
137,-18.268426,7.911948,0,3939,1,NaN,NaN
138,-18.268426,7.911948,0,3938,1,NaN,NaN
139,-18.268426,7.914839,0,3938,1,NaN,NaN
140,-18.268426,7.914839,0,3936,1,NaN,NaN
141,-18.265775,7.914839,0,3934,1,NaN,NaN
142,-18.260474,7.914839,0,3932,1,NaN,NaN
143,-18.257824,7.911948,0,3931,1,NaN,NaN
144,-18.257824,7.911948,0,3929,1,NaN,NaN
145,-18.260474,7.909057,0,3927,1,NaN,NaN
146,-18.260474,7.909057,0,3926,1,NaN,NaN
147,-18.260474,7.911948,0,3925,1,NaN,NaN
148,-18.255173,7.91773,0,3924,1,NaN,NaN
149,-18.252522,7.920621,0,3922,1,NaN,NaN
150,-18.255173,7.923511,0,3919,1,NaN,NaN
151,-18.263125,7.923511,0,3915,1,NaN,NaN
152,-18.271076,7.923511,0,3914,1,NaN,NaN
153,-18.273726,7.923511,0,3913,1,NaN,NaN
154,-18.276377,7.920621,0,3912,1,NaN,NaN
155,-18.276377,7.932183,0,3912,1,NaN,NaN
156,-18.276377,7.943745,0,3910,1,NaN,NaN
157,-18.273726,7.952416,0,3908,2,NaN,NaN
158,-18.273726,7.949525,0,3905,2,NaN,NaN
159,-18.273726,7.946635,0,3903,2,NaN,NaN
160,-18.255173,7.943745,0,3902,2,NaN,NaN
161,-18.220706,7.940854,0,3903,2,NaN,NaN
162,-18.159692,7.937964,0,3904,2,NaN,NaN
163,-18.06942,7.937964,0,3904,2,NaN,NaN
164,-17.949799,7.937964,0,3900,2,NaN,NaN
165,-17.792717,7.932183,0,3896,2,NaN,NaN
166,-17.605991,7.920621,0,3897,2,NaN,NaN
167,-17.351957,7.903276,0,3901,2,NaN,NaN
168,-17.048872,7.880147,0,3901,2,NaN,NaN
169,-16.680094,7.845449,0,3898,2,NaN,NaN
170,-16.280101,7.799176,0,3894,2,NaN,NaN
171,-15.834955,7.747107,0,3895,2,NaN,NaN
172,-15.385106,7.683449,0,3895,2,NaN,NaN
173,-14.922328,7.622667,0,3897,2,NaN,NaN
174,-14.471328,7.564764,0,3900,2,NaN,NaN
175,-14.007421,7.515533,0,3903,2,NaN,NaN
176,-13.563855,7.469189,0,3905,2,NaN,NaN
177,-13.11305,7.425732,0,3908,2,NaN,NaN
178,-12.691361,7.385164,0,3910,2,NaN,NaN
179,-12.248622,7.338792,0,3916,2,NaN,NaN
180,-11.860706,7.298208,0,3921,2,NaN,NaN
181,-11.477328,7.254718,0,3929,2,NaN,NaN
182,-11.152333,7.205418,0,3935,2,NaN,NaN
183,-10.803923,7.147405,0,3945,2,NaN,NaN
184,-10.483125,7.095181,0,3952,2,NaN,NaN
185,-10.130332,7.051651,0,3959,2,NaN,NaN
186,-9.773907,7.005211,0,3961,2,NaN,NaN
187,-9.393831,6.944244,0,3960,2,NaN,NaN
188,-9.02152,6.868739,0,3962,2,NaN,NaN
189,-8.682909,6.79321,0,3968,2,NaN,NaN
190,-8.381087,6.703126,0,3977,2,NaN,NaN
191,-8.098962,6.630453,0,3983,2,NaN,NaN
192,-7.848173,6.546125,0,3985,2,NaN,NaN
193,-7.579753,6.45595,0,3986,2,NaN,NaN
194,-7.354367,6.365743,0,3988,2,NaN,NaN
195,-7.125859,6.260947,0,3991,2,NaN,NaN
196,-6.917399,6.170672,0,3995,2,NaN,NaN
197,-6.705856,6.086193,0,3999,2,NaN,NaN
198,-6.531847,6.022088,0,4004,2,NaN,NaN
199,-6.427384,5.987116,0,4008,2,NaN,NaN
200,-6.360621,5.952138,0,4011,2,NaN,NaN
201,-6.319974,5.937563,0,4012,2,NaN,NaN
202,-6.29384,5.922987,0,4015,2,NaN,NaN
203,-6.288032,5.925903,0,4019,2,NaN,NaN
204,-6.31707,5.940478,0,4023,2,NaN,NaN
205,-6.360621,5.969628,0,4026,1,NaN,NaN
206,-6.421579,5.995859,0,4029,1,NaN,NaN
207,-6.470916,6.025003,0,4031,1,NaN,NaN
208,-6.520242,6.048315,0,4031,1,NaN,NaN
209,-6.557957,6.077453,0,4030,1,NaN,NaN
210,-6.578262,6.103674,0,4028,1,NaN,NaN
211,-6.584063,6.124066,0,4025,1,NaN,NaN
