n,x,y,val,dP,lab,xT,yT
0,-14.129105,5.911326,0,2574,0,NaN,NaN
1,-14.129105,5.917157,0,2574,0,NaN,NaN
2,-14.129105,5.922987,0,2573,0,NaN,NaN
3,-14.131869,5.937563,0,2572,0,NaN,NaN
4,-14.131869,5.949224,0,2570,0,NaN,NaN
5,-14.131869,5.960883,0,2570,0,NaN,NaN
6,-14.131869,5.966713,0,2568,0,NaN,NaN
7,-14.131869,5.969628,0,2568,1,NaN,NaN
8,-14.137396,5.963798,0,2568,1,NaN,NaN
9,-14.142924,5.955053,0,2567,1,NaN,NaN
10,-14.14016,5.946309,0,2565,1,NaN,NaN
11,-14.131869,5.946309,0,2563,1,NaN,NaN
12,-14.12634,5.937563,0,2563,1,NaN,NaN
13,-14.131869,5.931733,0,2563,1,NaN,NaN
14,-14.137396,5.925903,0,2563,1,NaN,NaN
15,-14.134633,5.937563,0,2562,1,NaN,NaN
16,-14.131869,5.952138,0,2561,1,NaN,NaN
17,-14.134633,5.972542,0,2561,1,NaN,NaN
18,-14.14016,5.981286,0,2560,1,NaN,NaN
19,-14.145688,5.987116,0,2559,1,NaN,NaN
20,-14.148451,5.987116,0,2557,1,NaN,NaN
21,-14.151215,5.987116,0,2557,1,NaN,NaN
22,-14.151215,5.984201,0,2557,1,NaN,NaN
23,-14.151215,5.978372,0,2557,1,NaN,NaN
24,-14.156742,5.966713,0,2558,1,NaN,NaN
25,-14.162268,5.955053,0,2557,1,NaN,NaN
26,-14.165032,5.952138,0,2556,1,NaN,NaN
27,-14.156742,5.957968,0,2556,1,NaN,NaN
28,-14.148451,5.963798,0,2556,1,NaN,NaN
29,-14.142924,5.966713,0,2556,1,NaN,NaN
30,-14.142924,5.972542,0,2554,1,NaN,NaN
31,-14.137396,5.975457,0,2553,1,NaN,NaN
32,-14.131869,5.975457,0,2552,1,NaN,NaN
33,-14.12634,5.975457,0,2550,1,NaN,NaN
34,-14.123576,5.978372,0,2548,1,NaN,NaN
35,-14.118048,5.978372,0,2547,1,NaN,NaN
36,-14.118048,5.984201,0,2547,1,NaN,NaN
37,-14.123576,5.987116,0,2545,1,NaN,NaN
38,-14.129105,5.99003,0,2545,1,NaN,NaN
39,-14.134633,5.992945,0,2544,1,NaN,NaN
40,-14.137396,5.99003,0,2544,1,NaN,NaN
41,-14.14016,5.992945,0,2542,1,NaN,NaN
42,-14.14016,5.995859,0,2541,1,NaN,NaN
43,-14.137396,6.001688,0,2541,1,NaN,NaN
44,-14.134633,6.004603,0,2540,1,NaN,NaN
45,-14.131869,6.007517,0,2540,1,NaN,NaN
46,-14.131869,6.004603,0,2539,1,NaN,NaN
47,-14.131869,6.004603,0,2539,1,NaN,NaN
48,-14.134633,6.007517,0,2539,1,NaN,NaN
49,-14.134633,6.010431,0,2538,1,NaN,NaN
50,-14.134633,6.010431,0,2536,1,NaN,NaN
51,-14.134633,6.010431,0,2534,1,NaN,NaN
52,-14.134633,6.010431,0,2533,1,NaN,NaN
53,-14.137396,6.007517,0,2531,1,NaN,NaN
54,-14.137396,6.004603,0,2529,1,NaN,NaN
55,-14.137396,6.001688,0,2528,1,NaN,NaN
56,-14.137396,6.001688,0,2526,1,NaN,NaN
57,-14.137396,6.004603,0,2525,1,NaN,NaN
58,-14.134633,6.004603,0,2525,1,NaN,NaN
59,-14.134633,6.007517,0,2525,1,NaN,NaN
60,-14.134633,6.010431,0,2526,1,NaN,NaN
61,-14.137396,6.01626,0,2524,1,NaN,NaN
62,-14.137396,6.019174,0,2521,1,NaN,NaN
63,-14.134633,6.007517,0,2519,1,NaN,NaN
64,-14.131869,5.995859,0,2518,1,NaN,NaN
65,-14.129105,5.995859,0,2516,1,NaN,NaN
66,-14.129105,6.004603,0,2514,1,NaN,NaN
67,-14.129105,6.007517,0,2513,1,NaN,NaN
68,-14.12634,6.001688,0,2514,1,NaN,NaN
69,-14.129105,5.995859,0,2514,1,NaN,NaN
70,-14.131869,5.995859,0,2511,1,NaN,NaN
71,-14.131869,5.995859,0,2509,1,NaN,NaN
72,-14.12634,5.995859,0,2506,1,NaN,NaN
73,-14.123576,5.995859,0,2504,1,NaN,NaN
74,-14.123576,5.995859,0,2502,1,NaN,NaN
75,-14.123576,5.995859,0,2500,1,NaN,NaN
76,-14.123576,5.995859,0,2500,1,NaN,NaN
77,-14.12634,5.995859,0,2500,1,NaN,NaN
78,-14.12634,5.99003,0,2500,1,NaN,NaN
79,-14.129105,5.981286,0,2500,1,NaN,NaN
80,-14.129105,5.992945,0,2498,1,NaN,NaN
81,-14.131869,6.013346,0,2495,1,NaN,NaN
82,-14.131869,6.030831,0,2493,1,NaN,NaN
83,-14.134633,6.033745,0,2493,1,NaN,NaN
84,-14.134633,6.036659,0,2493,1,NaN,NaN
85,-14.134633,6.033745,0,2491,1,NaN,NaN
86,-14.131869,6.027917,0,2490,1,NaN,NaN
87,-14.129105,6.022088,0,2489,1,NaN,NaN
88,-14.129105,6.01626,0,2488,1,NaN,NaN
89,-14.12634,6.013346,0,2487,1,NaN,NaN
90,-14.12634,6.007517,0,2485,1,NaN,NaN
91,-14.118048,5.998774,0,2484,1,NaN,NaN
92,-14.112519,5.984201,0,2485,1,NaN,NaN
93,-14.104225,5.972542,0,2484,1,NaN,NaN
94,-14.098696,5.957968,0,2483,1,NaN,NaN
95,-14.090401,5.957968,0,2482,1,NaN,NaN
96,-14.090401,5.955053,0,2481,1,NaN,NaN
97,-14.093166,5.960883,0,2479,1,NaN,NaN
98,-14.093166,5.963798,0,2477,1,NaN,NaN
99,-14.090401,5.966713,0,2476,1,NaN,NaN
100,-14.090401,5.975457,0,2475,1,NaN,NaN
101,-14.090401,5.984201,0,2473,1,NaN,NaN
102,-14.087636,5.995859,0,2472,1,NaN,NaN
103,-14.084871,5.998774,0,2472,1,NaN,NaN
104,-14.084871,6.004603,0,2469,1,NaN,NaN
105,-14.082106,6.010431,0,2466,1,NaN,NaN
106,-14.07381,6.004603,0,2464,1,NaN,NaN
107,-14.068279,5.998774,0,2463,1,NaN,NaN
108,-14.065514,5.992945,0,2462,1,NaN,NaN
109,-14.062748,5.992945,0,2461,1,NaN,NaN
110,-14.062748,5.992945,0,2459,1,NaN,NaN
111,-14.057216,5.99003,0,2459,1,NaN,NaN
112,-14.048919,5.987116,0,2458,1,NaN,NaN
113,-14.043387,5.987116,0,2458,1,NaN,NaN
114,-14.046153,5.987116,0,2458,1,NaN,NaN
115,-14.04062,5.987116,0,2456,1,NaN,NaN
116,-14.032322,5.987116,0,2454,1,NaN,NaN
117,-14.024022,5.984201,0,2452,1,NaN,NaN
118,-14.021255,5.987116,0,2453,1,NaN,NaN
119,-14.018489,5.99003,0,2453,1,NaN,NaN
120,-14.021255,5.992945,0,2453,1,NaN,NaN
121,-14.026789,5.99003,0,2452,1,NaN,NaN
122,-14.021255,5.987116,0,2449,1,NaN,NaN
123,-14.012955,5.981286,0,2448,1,NaN,NaN
124,-14.007421,5.972542,0,2448,1,NaN,NaN
125,-14.007421,5.969628,0,2446,1,NaN,NaN
126,-14.004654,5.952138,0,2444,1,NaN,NaN
127,-13.996353,5.937563,0,2443,1,NaN,NaN
128,-13.990818,5.920072,0,2444,1,NaN,NaN
129,-13.988051,5.922987,0,2443,1,NaN,NaN
130,-13.985283,5.925903,0,2441,1,NaN,NaN
131,-13.985283,5.931733,0,2440,1,NaN,NaN
132,-13.985283,5.931733,0,2438,1,NaN,NaN
133,-13.985283,5.931733,0,2437,1,NaN,NaN
134,-13.982516,5.931733,0,2437,1,NaN,NaN
135,-13.979748,5.937563,0,2439,1,NaN,NaN
136,-13.97698,5.940478,0,2439,1,NaN,NaN
137,-13.97698,5.946309,0,2438,1,NaN,NaN
138,-13.974212,5.934648,0,2436,1,NaN,NaN
139,-13.971445,5.920072,0,2435,1,NaN,NaN
140,-13.965909,5.911326,0,2433,1,NaN,NaN
141,-13.963141,5.917157,0,2432,1,NaN,NaN
142,-13.963141,5.928818,0,2431,1,NaN,NaN
143,-13.957604,5.931733,0,2430,1,NaN,NaN
144,-13.946531,5.934648,0,2428,1,NaN,NaN
145,-13.940994,5.925903,0,2427,1,NaN,NaN
146,-13.946531,5.920072,0,2425,1,NaN,NaN
147,-13.957604,5.914241,0,2423,1,NaN,NaN
148,-13.965909,5.917157,0,2420,1,NaN,NaN
149,-13.971445,5.917157,0,2417,1,NaN,NaN
150,-13.971445,5.917157,0,2415,1,NaN,NaN
151,-13.971445,5.911326,0,2414,1,NaN,NaN
152,-13.971445,5.908411,0,2413,1,NaN,NaN
153,-13.97698,5.914241,0,2411,1,NaN,NaN
154,-13.988051,5.934648,0,2409,1,NaN,NaN
155,-13.996353,5.952138,0,2406,1,NaN,NaN
156,-13.996353,5.960883,0,2405,1,NaN,NaN
157,-13.996353,5.966713,0,2403,1,NaN,NaN
158,-14.004654,5.981286,0,2402,1,NaN,NaN
159,-14.018489,5.992945,0,2401,1,NaN,NaN
160,-14.035088,5.998774,0,2400,1,NaN,NaN
161,-14.037854,5.998774,0,2398,1,NaN,NaN
162,-14.037854,6.001688,0,2395,1,NaN,NaN
163,-14.04062,6.004603,0,2391,1,NaN,NaN
164,-14.048919,5.995859,0,2391,1,NaN,NaN
165,-14.065514,5.984201,0,2390,1,NaN,NaN
166,-14.082106,5.975457,0,2388,1,NaN,NaN
167,-14.093166,5.978372,0,2384,1,NaN,NaN
168,-14.093166,5.975457,0,2379,1,NaN,NaN
169,-14.093166,5.972542,0,2377,1,NaN,NaN
170,-14.095931,5.966713,0,2375,1,NaN,NaN
171,-14.101461,5.969628,0,2375,1,NaN,NaN
172,-14.109755,5.969628,0,2374,1,NaN,NaN
173,-14.118048,5.975457,0,2375,1,NaN,NaN
174,-14.120812,5.978372,0,2375,1,NaN,NaN
175,-14.118048,5.984201,0,2375,1,NaN,NaN
176,-14.112519,5.987116,0,2375,1,NaN,NaN
177,-14.109755,5.981286,0,2374,1,NaN,NaN
178,-14.109755,5.975457,0,2374,1,NaN,NaN
179,-14.112519,5.975457,0,2373,1,NaN,NaN
180,-14.115283,5.981286,0,2372,1,NaN,NaN
181,-14.115283,5.987116,0,2371,1,NaN,NaN
182,-14.112519,5.99003,0,2370,1,NaN,NaN
183,-14.109755,5.99003,0,2369,1,NaN,NaN
