n,x,y,val,dP,lab,xT,yT
0,-15.780533,5.680916,0,3545,0,NaN,NaN
1,-15.775089,5.692587,0,3543,0,NaN,NaN
2,-15.769645,5.704257,0,3542,0,NaN,NaN
3,-15.766923,5.704257,0,3542,0,NaN,NaN
4,-15.766923,5.70134,0,3541,0,NaN,NaN
5,-15.769645,5.698422,0,3540,0,NaN,NaN
6,-15.772367,5.695504,0,3538,0,NaN,NaN
7,-15.775089,5.692587,0,3536,1,NaN,NaN
8,-15.775089,5.692587,0,3534,1,NaN,NaN
9,-15.775089,5.695504,0,3531,1,NaN,NaN
10,-15.775089,5.70134,0,3530,1,NaN,NaN
11,-15.775089,5.707175,0,3528,1,NaN,NaN
12,-15.775089,5.71301,0,3527,1,NaN,NaN
13,-15.775089,5.718844,0,3527,1,NaN,NaN
14,-15.769645,5.721762,0,3527,1,NaN,NaN
15,-15.766923,5.724679,0,3528,1,NaN,NaN
16,-15.761479,5.718844,0,3529,1,NaN,NaN
17,-15.761479,5.715927,0,3525,1,NaN,NaN
18,-15.756034,5.715927,0,3521,1,NaN,NaN
19,-15.753311,5.718844,0,3516,1,NaN,NaN
20,-15.745143,5.71301,0,3515,1,NaN,NaN
21,-15.739698,5.704257,0,3514,1,NaN,NaN
22,-15.734252,5.695504,0,3513,1,NaN,NaN
23,-15.734252,5.692587,0,3512,1,NaN,NaN
24,-15.734252,5.695504,0,3511,1,NaN,NaN
25,-15.739698,5.70134,0,3511,1,NaN,NaN
26,-15.739698,5.710092,0,3510,1,NaN,NaN
27,-15.74242,5.710092,0,3509,1,NaN,NaN
28,-15.736975,5.710092,0,3508,1,NaN,NaN
29,-15.736975,5.710092,0,3508,1,NaN,NaN
30,-15.734252,5.707175,0,3508,1,NaN,NaN
31,-15.731529,5.704257,0,3505,1,NaN,NaN
32,-15.734252,5.704257,0,3502,1,NaN,NaN
33,-15.736975,5.721762,0,3500,1,NaN,NaN
34,-15.745143,5.739265,0,3499,1,NaN,NaN
35,-15.747866,5.733431,0,3498,1,NaN,NaN
36,-15.753311,5.710092,0,3497,1,NaN,NaN
37,-15.758756,5.70134,0,3497,1,NaN,NaN
38,-15.761479,5.715927,0,3498,1,NaN,NaN
39,-15.753311,5.733431,0,3496,1,NaN,NaN
40,-15.745143,5.739265,0,3494,1,NaN,NaN
41,-15.736975,5.739265,0,3492,1,NaN,NaN
42,-15.739698,5.730514,0,3491,1,NaN,NaN
43,-15.739698,5.721762,0,3490,1,NaN,NaN
44,-15.736975,5.718844,0,3489,1,NaN,NaN
45,-15.736975,5.721762,0,3490,1,NaN,NaN
46,-15.745143,5.721762,0,3490,1,NaN,NaN
47,-15.753311,5.718844,0,3488,1,NaN,NaN
48,-15.756034,5.718844,0,3486,1,NaN,NaN
49,-15.747866,5.718844,0,3484,1,NaN,NaN
50,-15.739698,5.710092,0,3484,1,NaN,NaN
51,-15.74242,5.70134,0,3484,1,NaN,NaN
52,-15.74242,5.707175,0,3482,1,NaN,NaN
53,-15.731529,5.721762,0,3480,1,NaN,NaN
54,-15.717912,5.733431,0,3477,1,NaN,NaN
55,-15.715188,5.733431,0,3478,1,NaN,NaN
56,-15.726082,5.733431,0,3478,1,NaN,NaN
57,-15.734252,5.721762,0,3478,1,NaN,NaN
58,-15.736975,5.710092,0,3477,1,NaN,NaN
59,-15.736975,5.698422,0,3477,1,NaN,NaN
60,-15.734252,5.70134,0,3476,1,NaN,NaN
61,-15.736975,5.704257,0,3475,1,NaN,NaN
62,-15.74242,5.704257,0,3473,1,NaN,NaN
63,-15.745143,5.704257,0,3469,1,NaN,NaN
64,-15.74242,5.704257,0,3465,1,NaN,NaN
65,-15.736975,5.704257,0,3463,1,NaN,NaN
66,-15.734252,5.704257,0,3463,1,NaN,NaN
67,-15.734252,5.707175,0,3463,1,NaN,NaN
68,-15.736975,5.710092,0,3462,1,NaN,NaN
69,-15.734252,5.710092,0,3462,1,NaN,NaN
70,-15.728805,5.710092,0,3462,1,NaN,NaN
71,-15.726082,5.707175,0,3462,1,NaN,NaN
72,-15.726082,5.704257,0,3461,1,NaN,NaN
73,-15.726082,5.70134,0,3459,1,NaN,NaN
74,-15.726082,5.692587,0,3457,1,NaN,NaN
75,-15.709741,5.686751,0,3454,1,NaN,NaN
76,-15.693398,5.686751,0,3452,1,NaN,NaN
77,-15.698846,5.695504,0,3451,1,NaN,NaN
78,-15.717912,5.704257,0,3450,1,NaN,NaN
79,-15.736975,5.704257,0,3451,1,NaN,NaN
80,-15.734252,5.70134,0,3453,1,NaN,NaN
81,-15.728805,5.698422,0,3454,1,NaN,NaN
82,-15.723359,5.695504,0,3451,1,NaN,NaN
83,-15.720635,5.689669,0,3447,1,NaN,NaN
84,-15.717912,5.689669,0,3445,1,NaN,NaN
85,-15.717912,5.695504,0,3443,1,NaN,NaN
86,-15.712465,5.704257,0,3441,1,NaN,NaN
87,-15.712465,5.707175,0,3438,1,NaN,NaN
88,-15.715188,5.704257,0,3437,1,NaN,NaN
89,-15.717912,5.707175,0,3436,1,NaN,NaN
90,-15.720635,5.710092,0,3436,1,NaN,NaN
91,-15.715188,5.710092,0,3436,1,NaN,NaN
92,-15.707017,5.707175,0,3435,1,NaN,NaN
93,-15.698846,5.70134,0,3431,1,NaN,NaN
94,-15.696122,5.692587,0,3427,1,NaN,NaN
95,-15.693398,5.683834,0,3423,1,NaN,NaN
96,-15.696122,5.683834,0,3421,1,NaN,NaN
97,-15.70157,5.689669,0,3420,1,NaN,NaN
98,-15.704294,5.695504,0,3419,1,NaN,NaN
