n,x,y,val,dP,lab,xT,yT
0,-13.47772,5.806352,0,3394,0,NaN,NaN
1,-13.474941,5.797603,0,3395,0,NaN,NaN
2,-13.474941,5.788853,0,3395,0,NaN,NaN
3,-13.4805,5.777186,0,3394,0,NaN,NaN
4,-13.483279,5.765519,0,3394,0,NaN,NaN
5,-13.4805,5.759685,0,3394,0,NaN,NaN
6,-13.4805,5.759685,0,3392,0,NaN,NaN
7,-13.4805,5.762602,0,3389,1,NaN,NaN
8,-13.483279,5.774269,0,3387,1,NaN,NaN
9,-13.483279,5.78302,0,3387,1,NaN,NaN
10,-13.483279,5.794686,0,3386,1,NaN,NaN
11,-13.4805,5.79177,0,3385,1,NaN,NaN
12,-13.47772,5.777186,0,3385,1,NaN,NaN
13,-13.47772,5.762602,0,3386,1,NaN,NaN
14,-13.4805,5.750934,0,3386,1,NaN,NaN
15,-13.483279,5.736348,0,3387,1,NaN,NaN
16,-13.486059,5.718844,0,3387,1,NaN,NaN
17,-13.486059,5.70134,0,3387,1,NaN,NaN
18,-13.483279,5.695504,0,3387,1,NaN,NaN
19,-13.472161,5.683834,0,3387,1,NaN,NaN
20,-13.463822,5.666327,0,3387,1,NaN,NaN
21,-13.455482,5.645901,0,3387,1,NaN,NaN
22,-13.455482,5.640064,0,3387,1,NaN,NaN
23,-13.463822,5.628391,0,3387,1,NaN,NaN
24,-13.469381,5.622555,0,3387,1,NaN,NaN
25,-13.474941,5.6138,0,3387,1,NaN,NaN
26,-13.472161,5.6138,0,3386,1,NaN,NaN
27,-13.469381,5.610881,0,3385,1,NaN,NaN
28,-13.469381,5.605044,0,3383,1,NaN,NaN
29,-13.47772,5.590451,0,3382,1,NaN,NaN
30,-13.483279,5.57002,0,3382,1,NaN,NaN
31,-13.488838,5.549587,0,3383,1,NaN,NaN
32,-13.491617,5.543749,0,3383,1,NaN,NaN
33,-13.491617,5.546668,0,3382,1,NaN,NaN
34,-13.488838,5.555425,0,3380,1,NaN,NaN
35,-13.486059,5.558344,0,3381,1,NaN,NaN
36,-13.4805,5.555425,0,3381,1,NaN,NaN
37,-13.47772,5.552506,0,3382,1,NaN,NaN
38,-13.472161,5.552506,0,3382,1,NaN,NaN
39,-13.466602,5.552506,0,3383,1,NaN,NaN
40,-13.463822,5.555425,0,3382,1,NaN,NaN
41,-13.463822,5.567101,0,3380,1,NaN,NaN
42,-13.469381,5.590451,0,3376,1,NaN,NaN
43,-13.474941,5.610881,0,3373,1,NaN,NaN
44,-13.483279,5.616718,0,3372,1,NaN,NaN
45,-13.486059,5.610881,0,3372,1,NaN,NaN
46,-13.474941,5.605044,0,3372,1,NaN,NaN
47,-13.461042,5.590451,0,3372,1,NaN,NaN
48,-13.447142,5.578776,0,3371,1,NaN,NaN
49,-13.441581,5.564182,0,3371,1,NaN,NaN
50,-13.43602,5.561263,0,3371,1,NaN,NaN
51,-13.427678,5.555425,0,3371,1,NaN,NaN
52,-13.424897,5.549587,0,3371,1,NaN,NaN
53,-13.419336,5.549587,0,3372,1,NaN,NaN
54,-13.422117,5.540829,0,3373,1,NaN,NaN
55,-13.427678,5.532072,0,3372,1,NaN,NaN
56,-13.43602,5.532072,0,3370,1,NaN,NaN
57,-13.441581,5.534991,0,3368,1,NaN,NaN
58,-13.441581,5.540829,0,3368,1,NaN,NaN
59,-13.43602,5.53791,0,3367,1,NaN,NaN
60,-13.424897,5.540829,0,3368,1,NaN,NaN
61,-13.416555,5.546668,0,3370,1,NaN,NaN
62,-13.419336,5.552506,0,3371,1,NaN,NaN
63,-13.416555,5.555425,0,3371,1,NaN,NaN
64,-13.413774,5.558344,0,3372,1,NaN,NaN
65,-13.413774,5.564182,0,3372,1,NaN,NaN
66,-13.413774,5.567101,0,3373,1,NaN,NaN
67,-13.408212,5.567101,0,3373,1,NaN,NaN
68,-13.402649,5.57002,0,3371,1,NaN,NaN
69,-13.399868,5.572938,0,3369,1,NaN,NaN
70,-13.397087,5.575857,0,3368,1,NaN,NaN
71,-13.397087,5.575857,0,3369,1,NaN,NaN
72,-13.399868,5.581695,0,3368,1,NaN,NaN
73,-13.405431,5.590451,0,3366,1,NaN,NaN
74,-13.410993,5.596288,0,3363,1,NaN,NaN
75,-13.410993,5.607963,0,3360,1,NaN,NaN
76,-13.408212,5.622555,0,3359,1,NaN,NaN
77,-13.408212,5.640064,0,3359,1,NaN,NaN
78,-13.413774,5.642983,0,3359,1,NaN,NaN
79,-13.422117,5.645901,0,3360,1,NaN,NaN
80,-13.424897,5.645901,0,3361,1,NaN,NaN
81,-13.422117,5.645901,0,3361,1,NaN,NaN
82,-13.410993,5.645901,0,3362,1,NaN,NaN
83,-13.402649,5.645901,0,3363,1,NaN,NaN
84,-13.397087,5.642983,0,3362,1,NaN,NaN
85,-13.397087,5.642983,0,3361,1,NaN,NaN
86,-13.399868,5.642983,0,3359,1,NaN,NaN
87,-13.399868,5.645901,0,3359,1,NaN,NaN
88,-13.399868,5.645901,0,3359,1,NaN,NaN
89,-13.397087,5.645901,0,3360,1,NaN,NaN
90,-13.394305,5.63131,0,3359,1,NaN,NaN
91,-13.394305,5.619636,0,3359,1,NaN,NaN
92,-13.394305,5.610881,0,3358,1,NaN,NaN
93,-13.394305,5.6138,0,3359,1,NaN,NaN
94,-13.394305,5.616718,0,3360,1,NaN,NaN
95,-13.391524,5.619636,0,3361,1,NaN,NaN
96,-13.391524,5.625473,0,3360,1,NaN,NaN
97,-13.388742,5.63131,0,3358,1,NaN,NaN
98,-13.391524,5.619636,0,3358,1,NaN,NaN
99,-13.391524,5.605044,0,3359,1,NaN,NaN
100,-13.38596,5.590451,0,3359,1,NaN,NaN
101,-13.377615,5.584614,0,3357,1,NaN,NaN
102,-13.369269,5.581695,0,3356,1,NaN,NaN
103,-13.366487,5.578776,0,3356,1,NaN,NaN
104,-13.366487,5.587532,0,3357,1,NaN,NaN
105,-13.366487,5.59337,0,3356,1,NaN,NaN
106,-13.369269,5.59337,0,3355,1,NaN,NaN
107,-13.372051,5.602126,0,3355,1,NaN,NaN
108,-13.377615,5.610881,0,3355,1,NaN,NaN
109,-13.374833,5.619636,0,3355,1,NaN,NaN
110,-13.374833,5.622555,0,3356,1,NaN,NaN
111,-13.377615,5.628391,0,3355,1,NaN,NaN
112,-13.374833,5.628391,0,3354,1,NaN,NaN
113,-13.372051,5.625473,0,3352,1,NaN,NaN
114,-13.369269,5.622555,0,3351,1,NaN,NaN
115,-13.372051,5.6138,0,3351,1,NaN,NaN
116,-13.372051,5.610881,0,3350,1,NaN,NaN
117,-13.372051,5.607963,0,3350,1,NaN,NaN
118,-13.369269,5.610881,0,3351,1,NaN,NaN
119,-13.369269,5.619636,0,3351,1,NaN,NaN
120,-13.366487,5.63131,0,3349,1,NaN,NaN
121,-13.366487,5.642983,0,3348,1,NaN,NaN
122,-13.360923,5.648819,0,3348,1,NaN,NaN
123,-13.360923,5.648819,0,3349,1,NaN,NaN
