n,x,y,val,dP,lab,xT,yT
0,-10.642189,9.463847,0,4026,0,NaN,NaN
1,-10.664899,9.455246,0,4027,0,NaN,NaN
2,-10.684767,9.446645,0,4028,0,NaN,NaN
3,-10.664899,9.446645,0,4029,0,NaN,NaN
4,-10.647867,9.452379,0,4029,0,NaN,NaN
5,-10.625154,9.455246,0,4030,0,NaN,NaN
6,-10.619476,9.463847,0,4032,0,NaN,NaN
7,-10.642189,9.472448,0,4036,1,NaN,NaN
8,-10.667737,9.483915,0,4040,1,NaN,NaN
9,-10.690444,9.486782,0,4042,1,NaN,NaN
10,-10.679091,9.486782,0,4038,1,NaN,NaN
11,-10.673414,9.486782,0,4035,1,NaN,NaN
12,-10.670576,9.489648,0,4033,1,NaN,NaN
13,-10.667737,9.492515,0,4034,1,NaN,NaN
14,-10.664899,9.492515,0,4035,1,NaN,NaN
15,-10.650706,9.495381,0,4035,1,NaN,NaN
16,-10.645028,9.498248,0,4035,1,NaN,NaN
17,-10.642189,9.495381,0,4035,1,NaN,NaN
18,-10.656383,9.489648,0,4035,1,NaN,NaN
19,-10.667737,9.489648,0,4035,1,NaN,NaN
20,-10.673414,9.492515,0,4036,1,NaN,NaN
21,-10.681929,9.498248,0,4037,1,NaN,NaN
22,-10.690444,9.498248,0,4040,1,NaN,NaN
23,-10.713146,9.501114,0,4042,1,NaN,NaN
24,-10.718821,9.501114,0,4045,1,NaN,NaN
25,-10.718821,9.498248,0,4045,1,NaN,NaN
26,-10.707471,9.495381,0,4045,1,NaN,NaN
27,-10.693282,9.492515,0,4043,1,NaN,NaN
28,-10.684767,9.492515,0,4040,1,NaN,NaN
29,-10.676253,9.495381,0,4037,1,NaN,NaN
30,-10.681929,9.498248,0,4038,1,NaN,NaN
31,-10.693282,9.495381,0,4039,1,NaN,NaN
32,-10.701795,9.489648,0,4041,1,NaN,NaN
33,-10.710309,9.483915,0,4041,1,NaN,NaN
34,-10.690444,9.475315,0,4038,1,NaN,NaN
35,-10.667737,9.475315,0,4034,1,NaN,NaN
36,-10.676253,9.475315,0,4031,1,NaN,NaN
37,-10.710309,9.475315,0,4034,1,NaN,NaN
38,-10.735846,9.463847,0,4038,1,NaN,NaN
39,-10.727334,9.458113,0,4042,1,NaN,NaN
40,-10.721659,9.46098,0,4043,1,NaN,NaN
41,-10.727334,9.475315,0,4043,1,NaN,NaN
42,-10.733008,9.486782,0,4042,1,NaN,NaN
43,-10.724496,9.483915,0,4041,1,NaN,NaN
44,-10.707471,9.483915,0,4041,1,NaN,NaN
45,-10.693282,9.483915,0,4042,1,NaN,NaN
46,-10.690444,9.483915,0,4043,1,NaN,NaN
47,-10.687605,9.486782,0,4048,1,NaN,NaN
48,-10.690444,9.489648,0,4054,1,NaN,NaN
49,-10.69612,9.475315,0,4056,1,NaN,NaN
50,-10.693282,9.458113,0,4052,1,NaN,NaN
51,-10.684767,9.443777,0,4049,1,NaN,NaN
52,-10.679091,9.443777,0,4051,1,NaN,NaN
53,-10.679091,9.443777,0,4052,1,NaN,NaN
54,-10.679091,9.44091,0,4053,1,NaN,NaN
55,-10.679091,9.432308,0,4052,1,NaN,NaN
56,-10.679091,9.42944,0,4051,1,NaN,NaN
57,-10.676253,9.42944,0,4049,1,NaN,NaN
58,-10.676253,9.435175,0,4048,1,NaN,NaN
59,-10.673414,9.443777,0,4048,1,NaN,NaN
60,-10.673414,9.458113,0,4050,1,NaN,NaN
61,-10.673414,9.469581,0,4051,1,NaN,NaN
62,-10.670576,9.463847,0,4051,1,NaN,NaN
63,-10.667737,9.455246,0,4050,1,NaN,NaN
64,-10.673414,9.449512,0,4048,2,NaN,NaN
65,-10.681929,9.455246,0,4046,2,NaN,NaN
66,-10.684767,9.46098,0,4047,2,NaN,NaN
67,-10.681929,9.432308,0,4049,2,NaN,NaN
68,-10.724496,9.395026,0,4051,2,NaN,NaN
69,-10.772725,9.354868,0,4056,2,NaN,NaN
70,-10.846456,9.3147,0,4060,2,NaN,NaN
71,-10.959818,9.274523,0,4063,2,NaN,NaN
72,-11.155162,9.222854,0,4062,2,NaN,NaN
73,-11.333291,9.188399,0,4066,2,NaN,NaN
74,-11.51402,9.11947,0,4071,2,NaN,NaN
75,-11.705791,9.036144,0,4082,2,NaN,NaN
76,-11.978886,8.935528,0,4087,2,NaN,NaN
77,-12.23178,8.846364,0,4096,2,NaN,NaN
78,-12.501001,8.728371,0,4101,2,NaN,NaN
79,-12.775253,8.636228,0,4106,2,NaN,NaN
80,-13.11305,8.544039,0,4107,2,NaN,NaN
81,-13.391524,8.471985,0,4108,2,NaN,NaN
82,-13.683229,8.345106,0,4112,2,NaN,NaN
83,-13.880069,8.226803,0,4116,2,NaN,NaN
84,-14.159505,8.102653,0,4119,2,NaN,NaN
85,-14.366564,8.015991,0,4115,2,NaN,NaN
86,-14.620033,7.958196,0,4110,2,NaN,NaN
87,-14.785026,7.923511,0,4100,2,NaN,NaN
88,-14.922328,7.871473,0,4088,2,NaN,NaN
89,-15.015593,7.799176,0,4075,2,NaN,NaN
90,-15.084119,7.726854,0,4065,2,NaN,NaN
91,-15.155339,7.692131,0,4060,2,NaN,NaN
92,-15.177243,7.680555,0,4055,2,NaN,NaN
93,-15.177243,7.651613,0,4056,2,NaN,NaN
94,-15.152601,7.622667,0,4059,2,NaN,NaN
95,-15.130691,7.585032,0,4065,1,NaN,NaN
96,-15.062196,7.556077,0,4069,1,NaN,NaN
97,-15.018335,7.530014,0,4073,1,NaN,NaN
98,-14.966228,7.515533,0,4076,1,NaN,NaN
99,-14.957998,7.524222,0,4080,1,NaN,NaN
100,-14.947024,7.53291,0,4084,1,NaN,NaN
101,-14.952511,7.538702,0,4097,1,NaN,NaN
102,-14.966228,7.538702,0,4107,1,NaN,NaN
103,-14.979943,7.535806,0,4117,1,NaN,NaN
104,-14.974457,7.541598,0,4117,1,NaN,NaN
105,-14.960741,7.558972,0,4118,1,NaN,NaN
106,-14.963484,7.579241,0,4119,1,NaN,NaN
107,-14.988171,7.593717,0,4116,1,NaN,NaN
108,-15.015593,7.593717,0,4112,1,NaN,NaN
109,-15.02656,7.587927,0,4107,1,NaN,NaN
110,-15.029302,7.567659,0,4107,1,NaN,NaN
111,-15.034785,7.544494,0,4106,1,NaN,NaN
112,-15.043009,7.524222,0,4106,1,NaN,NaN
113,-15.062196,7.509741,0,4105,1,NaN,NaN
114,-15.089599,7.503948,0,4105,1,NaN,NaN
115,-15.114256,7.498155,0,4105,1,NaN,NaN
116,-15.125213,7.501052,0,4104,1,NaN,NaN
117,-15.125213,7.506844,0,4104,1,NaN,NaN
118,-15.125213,7.509741,0,4104,1,NaN,NaN
119,-15.125213,7.492362,0,4104,1,NaN,NaN
120,-15.127952,7.480776,0,4104,1,NaN,NaN
121,-15.111517,7.466292,0,4105,1,NaN,NaN
122,-15.095079,7.469189,0,4106,1,NaN,NaN
123,-15.078639,7.483672,0,4107,1,NaN,NaN
124,-15.075898,7.498155,0,4106,1,NaN,NaN
125,-15.070417,7.512637,0,4105,1,NaN,NaN
126,-15.067677,7.512637,0,4102,1,NaN,NaN
127,-15.062196,7.515533,0,4101,1,NaN,NaN
128,-15.053973,7.492362,0,4101,1,NaN,NaN
129,-15.040268,7.472085,0,4101,1,NaN,NaN
130,-15.023819,7.440218,0,4101,1,NaN,NaN
131,-15.010109,7.431526,0,4099,1,NaN,NaN
132,-15.004625,7.44891,0,4097,1,NaN,NaN
133,-14.999141,7.472085,0,4094,1,NaN,NaN
134,-14.966228,7.498155,0,4092,1,NaN,NaN
135,-14.936048,7.498155,0,4090,1,NaN,NaN
136,-14.927816,7.501052,0,4089,1,NaN,NaN
137,-14.952511,7.509741,0,4090,1,NaN,NaN
138,-14.9772,7.518429,0,4092,1,NaN,NaN
139,-14.990913,7.509741,0,4092,1,NaN,NaN
140,-14.999141,7.498155,0,4092,1,NaN,NaN
141,-15.007367,7.483672,0,4092,1,NaN,NaN
142,-15.001883,7.466292,0,4092,1,NaN,NaN
143,-14.990913,7.443115,0,4094,1,NaN,NaN
144,-14.974457,7.437321,0,4096,1,NaN,NaN
145,-14.966228,7.451807,0,4098,1,NaN,NaN
146,-14.9772,7.466292,0,4099,1,NaN,NaN
147,-14.985428,7.469189,0,4098,1,NaN,NaN
148,-14.988171,7.472085,0,4097,1,NaN,NaN
149,-14.982685,7.474982,0,4094,1,NaN,NaN
150,-14.974457,7.474982,0,4093,1,NaN,NaN
151,-14.968971,7.483672,0,4092,1,NaN,NaN
152,-14.966228,7.495259,0,4089,1,NaN,NaN
153,-14.974457,7.498155,0,4084,1,NaN,NaN
154,-14.988171,7.498155,0,4084,1,NaN,NaN
155,-14.996398,7.495259,0,4089,1,NaN,NaN
156,-15.004625,7.489466,0,4094,1,NaN,NaN
157,-15.012851,7.480776,0,4094,1,NaN,NaN
158,-15.018335,7.474982,0,4093,1,NaN,NaN
159,-15.018335,7.492362,0,4092,1,NaN,NaN
160,-15.015593,7.512637,0,4092,1,NaN,NaN
161,-15.012851,7.512637,0,4095,1,NaN,NaN
162,-15.015593,7.495259,0,4098,1,NaN,NaN
163,-15.034785,7.477879,0,4101,1,NaN,NaN
164,-15.043009,7.477879,0,4102,1,NaN,NaN
165,-15.043009,7.495259,0,4103,1,NaN,NaN
166,-15.018335,7.512637,0,4104,1,NaN,NaN
167,-15.004625,7.521326,0,4105,1,NaN,NaN
168,-15.018335,7.524222,0,4104,1,NaN,NaN
169,-15.037526,7.524222,0,4104,1,NaN,NaN
170,-15.040268,7.530014,0,4103,1,NaN,NaN
171,-15.023819,7.524222,0,4102,1,NaN,NaN
172,-15.010109,7.498155,0,4103,1,NaN,NaN
173,-15.015593,7.477879,0,4103,1,NaN,NaN
174,-15.021077,7.457601,0,4104,1,NaN,NaN
175,-15.023819,7.457601,0,4104,1,NaN,NaN
176,-15.023819,7.44891,0,4105,1,NaN,NaN
177,-15.015593,7.443115,0,4108,1,NaN,NaN
178,-15.012851,7.443115,0,4110,1,NaN,NaN
179,-15.010109,7.454704,0,4111,1,NaN,NaN
180,-15.023819,7.472085,0,4111,1,NaN,NaN
181,-15.034785,7.483672,0,4113,1,NaN,NaN
182,-15.048491,7.492362,0,4114,1,NaN,NaN
183,-15.053973,7.480776,0,4114,1,NaN,NaN
184,-15.043009,7.460498,0,4114,1,NaN,NaN
185,-15.023819,7.440218,0,4114,1,NaN,NaN
