n,x,y,val,dP,lab,xT,yT
0,-14.297587,7.854124,0,4146,0,NaN,NaN
1,-14.292067,7.86569,0,4147,0,NaN,NaN
2,-14.283786,7.877256,0,4146,0,NaN,NaN
3,-14.281026,7.874364,0,4143,0,NaN,NaN
4,-14.283786,7.859907,0,4140,0,NaN,NaN
5,-14.289307,7.845449,0,4139,0,NaN,NaN
6,-14.294827,7.842557,0,4140,0,NaN,NaN
7,-14.292067,7.83099,0,4141,1,NaN,NaN
8,-14.297587,7.81653,0,4142,1,NaN,NaN
9,-14.300347,7.802068,0,4141,1,NaN,NaN
10,-14.300347,7.802068,0,4140,1,NaN,NaN
11,-14.300347,7.807853,0,4138,1,NaN,NaN
12,-14.297587,7.825206,0,4136,1,NaN,NaN
13,-14.297587,7.839666,0,4135,1,NaN,NaN
14,-14.292067,7.845449,0,4135,1,NaN,NaN
15,-14.289307,7.848341,0,4136,1,NaN,NaN
16,-14.286546,7.859907,0,4137,1,NaN,NaN
17,-14.289307,7.874364,0,4137,1,NaN,NaN
18,-14.289307,7.883038,0,4136,1,NaN,NaN
19,-14.278265,7.885929,0,4136,1,NaN,NaN
20,-14.267223,7.891712,0,4136,1,NaN,NaN
21,-14.25618,7.903276,0,4136,1,NaN,NaN
22,-14.264463,7.91773,0,4133,1,NaN,NaN
23,-14.269984,7.926402,0,4130,1,NaN,NaN
24,-14.278265,7.929292,0,4127,1,NaN,NaN
25,-14.281026,7.929292,0,4127,1,NaN,NaN
26,-14.283786,7.935073,0,4127,1,NaN,NaN
27,-14.286546,7.940854,0,4128,1,NaN,NaN
28,-14.278265,7.937964,0,4128,1,NaN,NaN
29,-14.275505,7.932183,0,4127,1,NaN,NaN
30,-14.275505,7.926402,0,4126,1,NaN,NaN
31,-14.272745,7.937964,0,4125,1,NaN,NaN
32,-14.272745,7.949525,0,4124,1,NaN,NaN
33,-14.278265,7.958196,0,4122,1,NaN,NaN
34,-14.281026,7.961086,0,4123,1,NaN,NaN
35,-14.275505,7.966866,0,4126,1,NaN,NaN
36,-14.264463,7.969756,0,4129,1,NaN,NaN
37,-14.272745,7.966866,0,4127,1,NaN,NaN
38,-14.281026,7.966866,0,4125,1,NaN,NaN
39,-14.292067,7.963976,0,4124,1,NaN,NaN
40,-14.294827,7.972646,0,4126,1,NaN,NaN
41,-14.294827,7.984206,0,4124,1,NaN,NaN
42,-14.292067,7.995765,0,4120,1,NaN,NaN
43,-14.286546,7.995765,0,4116,1,NaN,NaN
44,-14.281026,7.995765,0,4115,1,NaN,NaN
45,-14.275505,7.998654,0,4117,1,NaN,NaN
46,-14.272745,7.998654,0,4119,1,NaN,NaN
47,-14.272745,7.992875,0,4119,1,NaN,NaN
48,-14.278265,7.984206,0,4118,1,NaN,NaN
49,-14.283786,7.963976,0,4119,1,NaN,NaN
50,-14.286546,7.949525,0,4122,1,NaN,NaN
51,-14.289307,7.940854,0,4125,1,NaN,NaN
52,-14.286546,7.943745,0,4126,1,NaN,NaN
53,-14.289307,7.946635,0,4126,1,NaN,NaN
54,-14.289307,7.946635,0,4125,1,NaN,NaN
55,-14.289307,7.946635,0,4125,1,NaN,NaN
56,-14.300347,7.949525,0,4124,1,NaN,NaN
57,-14.314145,7.949525,0,4124,1,NaN,NaN
58,-14.319664,7.946635,0,4124,1,NaN,NaN
59,-14.314145,7.943745,0,4123,1,NaN,NaN
60,-14.305866,7.949525,0,4121,1,NaN,NaN
61,-14.314145,7.958196,0,4119,1,NaN,NaN
62,-14.322423,7.963976,0,4119,1,NaN,NaN
63,-14.319664,7.963976,0,4121,1,NaN,NaN
64,-14.308626,7.966866,0,4122,1,NaN,NaN
65,-14.308626,7.966866,0,4122,1,NaN,NaN
66,-14.319664,7.966866,0,4122,1,NaN,NaN
67,-14.325183,7.972646,0,4122,1,NaN,NaN
68,-14.322423,7.978426,0,4123,1,NaN,NaN
69,-14.316905,7.984206,0,4123,1,NaN,NaN
70,-14.308626,7.966866,0,4123,1,NaN,NaN
71,-14.300347,7.946635,0,4124,1,NaN,NaN
72,-14.292067,7.929292,0,4124,1,NaN,NaN
73,-14.292067,7.914839,0,4124,1,NaN,NaN
74,-14.292067,7.900385,0,4125,1,NaN,NaN
75,-14.292067,7.903276,0,4127,1,NaN,NaN
76,-14.289307,7.920621,0,4129,1,NaN,NaN
77,-14.281026,7.926402,0,4130,1,NaN,NaN
78,-14.272745,7.911948,0,4130,1,NaN,NaN
79,-14.267223,7.909057,0,4130,1,NaN,NaN
80,-14.278265,7.91773,0,4130,1,NaN,NaN
81,-14.289307,7.926402,0,4130,1,NaN,NaN
82,-14.303106,7.929292,0,4130,1,NaN,NaN
83,-14.303106,7.929292,0,4130,1,NaN,NaN
84,-14.305866,7.929292,0,4130,1,NaN,NaN
85,-14.303106,7.929292,0,4131,1,NaN,NaN
86,-14.303106,7.932183,0,4132,1,NaN,NaN
87,-14.303106,7.935073,0,4129,1,NaN,NaN
88,-14.305866,7.932183,0,4126,1,NaN,NaN
89,-14.314145,7.926402,0,4123,1,NaN,NaN
90,-14.316905,7.926402,0,4124,1,NaN,NaN
91,-14.322423,7.935073,0,4125,1,NaN,NaN
92,-14.322423,7.952416,0,4127,1,NaN,NaN
93,-14.325183,7.963976,0,4129,1,NaN,NaN
94,-14.325183,7.972646,0,4131,1,NaN,NaN
95,-14.325183,7.969756,0,4131,1,NaN,NaN
96,-14.33346,7.958196,0,4132,1,NaN,NaN
97,-14.341737,7.943745,0,4133,1,NaN,NaN
98,-14.350013,7.932183,0,4133,1,NaN,NaN
99,-14.355531,7.935073,0,4134,1,NaN,NaN
100,-14.361047,7.935073,0,4134,1,NaN,NaN
101,-14.363806,7.943745,0,4134,1,NaN,NaN
102,-14.366564,7.952416,0,4135,1,NaN,NaN
103,-14.358289,7.946635,0,4136,1,NaN,NaN
