n,x,y,val,dP,lab,xT,yT
0,-16.407305,7.631351,0,2510,0,NaN,NaN
1,-16.396485,7.64293,0,2511,0,NaN,NaN
2,-16.38837,7.651613,0,2511,0,NaN,NaN
3,-16.396485,7.660296,0,2512,0,NaN,NaN
4,-16.412714,7.654508,0,2511,0,NaN,NaN
5,-16.423532,7.648719,0,2511,0,NaN,NaN
6,-16.418123,7.648719,0,2510,0,NaN,NaN
7,-16.412714,7.651613,0,2507,1,NaN,NaN
8,-16.410009,7.651613,0,2504,1,NaN,NaN
9,-16.4046,7.654508,0,2503,1,NaN,NaN
10,-16.38837,7.654508,0,2501,1,NaN,NaN
11,-16.372137,7.654508,0,2499,1,NaN,NaN
12,-16.366726,7.657402,0,2498,1,NaN,NaN
13,-16.374843,7.66319,0,2497,1,NaN,NaN
14,-16.39378,7.666085,0,2495,1,NaN,NaN
15,-16.401895,7.666085,0,2493,1,NaN,NaN
16,-16.4046,7.671873,0,2494,1,NaN,NaN
17,-16.39919,7.674767,0,2497,1,NaN,NaN
18,-16.391075,7.680555,0,2499,1,NaN,NaN
19,-16.382959,7.674767,0,2499,1,NaN,NaN
20,-16.377549,7.674767,0,2496,1,NaN,NaN
21,-16.372137,7.674767,0,2494,1,NaN,NaN
22,-16.374843,7.666085,0,2492,1,NaN,NaN
23,-16.374843,7.651613,0,2491,1,NaN,NaN
24,-16.374843,7.640035,0,2491,1,NaN,NaN
25,-16.372137,7.651613,0,2491,1,NaN,NaN
26,-16.372137,7.66319,0,2493,1,NaN,NaN
27,-16.369432,7.657402,0,2495,1,NaN,NaN
28,-16.36402,7.637141,0,2495,1,NaN,NaN
29,-16.355902,7.616878,0,2495,1,NaN,NaN
30,-16.353196,7.599508,0,2493,1,NaN,NaN
31,-16.347783,7.593717,0,2491,1,NaN,NaN
32,-16.331544,7.596612,0,2490,1,NaN,NaN
33,-16.318009,7.602403,0,2489,1,NaN,NaN
34,-16.318009,7.611088,0,2489,1,NaN,NaN
35,-16.32613,7.608193,0,2489,1,NaN,NaN
36,-16.32613,7.605298,0,2488,1,NaN,NaN
37,-16.318009,7.611088,0,2488,1,NaN,NaN
38,-16.315302,7.622667,0,2487,1,NaN,NaN
39,-16.318009,7.634246,0,2487,1,NaN,NaN
40,-16.32613,7.640035,0,2488,1,NaN,NaN
41,-16.331544,7.637141,0,2488,1,NaN,NaN
42,-16.331544,7.637141,0,2488,1,NaN,NaN
43,-16.328837,7.637141,0,2487,1,NaN,NaN
44,-16.320716,7.64293,0,2486,1,NaN,NaN
45,-16.318009,7.645824,0,2486,1,NaN,NaN
46,-16.318009,7.631351,0,2484,1,NaN,NaN
47,-16.323423,7.616878,0,2481,1,NaN,NaN
48,-16.328837,7.596612,0,2479,1,NaN,NaN
49,-16.323423,7.593717,0,2478,1,NaN,NaN
50,-16.315302,7.599508,0,2477,1,NaN,NaN
51,-16.30718,7.608193,0,2477,1,NaN,NaN
52,-16.309887,7.616878,0,2476,1,NaN,NaN
53,-16.312594,7.619772,0,2476,1,NaN,NaN
54,-16.315302,7.613983,0,2474,1,NaN,NaN
55,-16.315302,7.605298,0,2473,1,NaN,NaN
56,-16.315302,7.599508,0,2473,1,NaN,NaN
57,-16.312594,7.613983,0,2474,1,NaN,NaN
58,-16.309887,7.625562,0,2474,1,NaN,NaN
59,-16.301765,7.631351,0,2473,1,NaN,NaN
60,-16.293641,7.622667,0,2473,1,NaN,NaN
61,-16.290934,7.616878,0,2471,1,NaN,NaN
62,-16.296349,7.625562,0,2470,1,NaN,NaN
63,-16.304472,7.634246,0,2470,1,NaN,NaN
64,-16.304472,7.637141,0,2467,1,NaN,NaN
65,-16.299057,7.654508,0,2464,1,NaN,NaN
66,-16.296349,7.668979,0,2463,1,NaN,NaN
