n,x,y,val,dP,lab,xT,yT
0,-15.253872,6.068712,0,3200,0,NaN,NaN
1,-15.278491,6.263859,0,3196,0,NaN,NaN
2,-15.300369,6.438493,0,3190,0,NaN,NaN
3,-15.308573,6.604285,0,3185,0,NaN,NaN
4,-15.311307,6.6915,0,3182,0,NaN,NaN
5,-15.335912,6.796116,0,3179,0,NaN,NaN
6,-15.355046,6.883261,0,3177,0,NaN,NaN
7,-15.371443,6.996502,0,3170,0,NaN,NaN
8,-15.368711,7.071966,0,3165,0,NaN,NaN
9,-15.371443,7.121294,0,3159,0,NaN,NaN
10,-15.374176,7.138702,0,3158,0,NaN,NaN
11,-15.374176,7.150306,0,3156,0,NaN,NaN
12,-15.376908,7.150306,0,3156,0,NaN,NaN
13,-15.376908,7.106787,0,3154,1,NaN,NaN
14,-15.376908,7.054554,0,3153,1,NaN,NaN
15,-15.382373,6.979084,0,3153,1,NaN,NaN
16,-15.387838,6.923918,0,3154,1,NaN,NaN
17,-15.393302,6.868739,0,3156,1,NaN,NaN
18,-15.396034,6.819358,0,3158,1,NaN,NaN
19,-15.396034,6.778683,0,3160,1,NaN,NaN
20,-15.39057,6.740907,0,3162,1,NaN,NaN
21,-15.385106,6.714752,0,3162,1,NaN,NaN
22,-15.387838,6.6915,0,3163,1,NaN,NaN
23,-15.393302,6.671152,0,3163,1,NaN,NaN
24,-15.401498,6.671152,0,3163,1,NaN,NaN
25,-15.40423,6.674059,0,3164,1,NaN,NaN
26,-15.40423,6.685686,0,3166,1,NaN,NaN
27,-15.401498,6.700219,0,3168,1,NaN,NaN
28,-15.401498,6.717658,0,3169,1,NaN,NaN
29,-15.40423,6.732189,0,3168,1,NaN,NaN
30,-15.406962,6.735095,0,3167,1,NaN,NaN
31,-15.40423,6.735095,0,3166,1,NaN,NaN
32,-15.39057,6.729283,0,3167,1,NaN,NaN
33,-15.374176,6.726377,0,3168,1,NaN,NaN
34,-15.368711,6.732189,0,3168,1,NaN,NaN
35,-15.379641,6.738001,0,3168,1,NaN,NaN
36,-15.387838,6.740907,0,3168,1,NaN,NaN
37,-15.382373,6.743813,0,3168,1,NaN,NaN
38,-15.374176,6.758343,0,3165,1,NaN,NaN
39,-15.363245,6.772872,0,3162,1,NaN,NaN
40,-15.360512,6.76706,0,3160,1,NaN,NaN
41,-15.360512,6.755437,0,3162,1,NaN,NaN
42,-15.363245,6.749625,0,3161,1,NaN,NaN
43,-15.371443,6.761249,0,3160,1,NaN,NaN
44,-15.376908,6.764155,0,3159,1,NaN,NaN
45,-15.382373,6.752531,0,3160,1,NaN,NaN
46,-15.387838,6.743813,0,3161,1,NaN,NaN
47,-15.39057,6.740907,0,3161,1,NaN,NaN
48,-15.396034,6.746719,0,3161,1,NaN,NaN
49,-15.396034,6.749625,0,3160,1,NaN,NaN
50,-15.396034,6.758343,0,3160,1,NaN,NaN
51,-15.398766,6.764155,0,3160,1,NaN,NaN
52,-15.40423,6.764155,0,3160,1,NaN,NaN
53,-15.409694,6.752531,0,3160,1,NaN,NaN
54,-15.412425,6.740907,0,3161,1,NaN,NaN
55,-15.412425,6.738001,0,3164,1,NaN,NaN
56,-15.409694,6.740907,0,3167,1,NaN,NaN
57,-15.40423,6.743813,0,3169,1,NaN,NaN
58,-15.401498,6.769966,0,3165,1,NaN,NaN
59,-15.406962,6.799021,0,3161,1,NaN,NaN
60,-15.417888,6.825168,0,3159,1,NaN,NaN
61,-15.417888,6.813547,0,3162,1,NaN,NaN
62,-15.406962,6.799021,0,3163,1,NaN,NaN
63,-15.396034,6.790305,0,3163,1,NaN,NaN
64,-15.396034,6.796116,0,3163,1,NaN,NaN
65,-15.393302,6.796116,0,3164,1,NaN,NaN
66,-15.387838,6.7874,0,3165,1,NaN,NaN
67,-15.385106,6.778683,0,3166,1,NaN,NaN
68,-15.382373,6.7874,0,3166,1,NaN,NaN
69,-15.382373,6.796116,0,3166,1,NaN,NaN
70,-15.382373,6.810642,0,3165,1,NaN,NaN
71,-15.382373,6.807737,0,3163,1,NaN,NaN
72,-15.385106,6.804832,0,3162,1,NaN,NaN
73,-15.387838,6.799021,0,3161,1,NaN,NaN
74,-15.396034,6.807737,0,3162,1,NaN,NaN
75,-15.396034,6.816453,0,3160,1,NaN,NaN
76,-15.398766,6.825168,0,3158,1,NaN,NaN
77,-15.396034,6.825168,0,3156,1,NaN,NaN
78,-15.401498,6.822263,0,3157,1,NaN,NaN
79,-15.40423,6.819358,0,3157,1,NaN,NaN
80,-15.401498,6.822263,0,3158,1,NaN,NaN
81,-15.393302,6.825168,0,3158,1,NaN,NaN
82,-15.387838,6.822263,0,3159,1,NaN,NaN
83,-15.39057,6.813547,0,3161,1,NaN,NaN
84,-15.393302,6.801927,0,3162,1,NaN,NaN
85,-15.396034,6.79321,0,3162,1,NaN,NaN
86,-15.396034,6.79321,0,3162,1,NaN,NaN
87,-15.393302,6.790305,0,3163,1,NaN,NaN
88,-15.39057,6.7874,0,3162,1,NaN,NaN
89,-15.385106,6.781589,0,3162,1,NaN,NaN
90,-15.385106,6.781589,0,3162,1,NaN,NaN
91,-15.385106,6.7874,0,3162,1,NaN,NaN
92,-15.387838,6.79321,0,3160,1,NaN,NaN
93,-15.385106,6.796116,0,3158,1,NaN,NaN
94,-15.385106,6.79321,0,3156,1,NaN,NaN
95,-15.385106,6.79321,0,3157,1,NaN,NaN
96,-15.385106,6.79321,0,3159,1,NaN,NaN
97,-15.387838,6.778683,0,3159,1,NaN,NaN
98,-15.387838,6.764155,0,3158,1,NaN,NaN
99,-15.387838,6.755437,0,3157,1,NaN,NaN
100,-15.387838,6.758343,0,3156,1,NaN,NaN
101,-15.385106,6.746719,0,3155,1,NaN,NaN
102,-15.382373,6.735095,0,3155,1,NaN,NaN
103,-15.379641,6.72347,0,3154,1,NaN,NaN
104,-15.376908,6.726377,0,3153,1,NaN,NaN
105,-15.376908,6.732189,0,3151,1,NaN,NaN
106,-15.376908,6.740907,0,3150,1,NaN,NaN
107,-15.376908,6.746719,0,3151,1,NaN,NaN
108,-15.376908,6.749625,0,3154,1,NaN,NaN
109,-15.387838,6.769966,0,3157,1,NaN,NaN
110,-15.401498,6.7874,0,3157,1,NaN,NaN
111,-15.417888,6.807737,0,3157,1,NaN,NaN
112,-15.42062,6.804832,0,3155,1,NaN,NaN
113,-15.415157,6.801927,0,3153,1,NaN,NaN
114,-15.40423,6.799021,0,3152,1,NaN,NaN
115,-15.396034,6.799021,0,3152,1,NaN,NaN
116,-15.398766,6.79321,0,3152,1,NaN,NaN
117,-15.406962,6.790305,0,3151,1,NaN,NaN
118,-15.412425,6.79321,0,3150,1,NaN,NaN
119,-15.415157,6.801927,0,3150,1,NaN,NaN
120,-15.415157,6.810642,0,3151,1,NaN,NaN
121,-15.417888,6.810642,0,3151,1,NaN,NaN
122,-15.423351,6.813547,0,3152,1,NaN,NaN
123,-15.428814,6.813547,0,3150,1,NaN,NaN
124,-15.434276,6.825168,0,3149,1,NaN,NaN
125,-15.431545,6.836788,0,3147,1,NaN,NaN
126,-15.437007,6.851312,0,3147,1,NaN,NaN
127,-15.445199,6.865835,0,3146,1,NaN,NaN
128,-15.442469,6.877453,0,3146,1,NaN,NaN
129,-15.431545,6.874548,0,3145,1,NaN,NaN
130,-15.423351,6.865835,0,3146,1,NaN,NaN
131,-15.434276,6.865835,0,3146,1,NaN,NaN
132,-15.442469,6.871644,0,3146,1,NaN,NaN
133,-15.453391,6.874548,0,3146,1,NaN,NaN
134,-15.450661,6.865835,0,3146,1,NaN,NaN
135,-15.445199,6.86293,0,3147,1,NaN,NaN
136,-15.442469,6.865835,0,3147,1,NaN,NaN
137,-15.44793,6.868739,0,3148,1,NaN,NaN
138,-15.456122,6.871644,0,3148,1,NaN,NaN
139,-15.453391,6.865835,0,3148,1,NaN,NaN
140,-15.439738,6.860026,0,3148,1,NaN,NaN
141,-15.431545,6.842597,0,3148,1,NaN,NaN
142,-15.431545,6.828073,0,3147,1,NaN,NaN
143,-15.431545,6.830978,0,3145,1,NaN,NaN
144,-15.437007,6.845502,0,3143,1,NaN,NaN
145,-15.44793,6.857121,0,3141,1,NaN,NaN
146,-15.445199,6.851312,0,3143,1,NaN,NaN
147,-15.434276,6.845502,0,3146,1,NaN,NaN
148,-15.417888,6.836788,0,3146,1,NaN,NaN
149,-15.415157,6.839693,0,3143,1,NaN,NaN
150,-15.415157,6.842597,0,3140,1,NaN,NaN
151,-15.415157,6.839693,0,3140,1,NaN,NaN
152,-15.415157,6.836788,0,3140,1,NaN,NaN
153,-15.415157,6.828073,0,3140,1,NaN,NaN
154,-15.417888,6.822263,0,3139,1,NaN,NaN
155,-15.417888,6.819358,0,3138,1,NaN,NaN
156,-15.42062,6.825168,0,3138,1,NaN,NaN
157,-15.415157,6.836788,0,3139,1,NaN,NaN
158,-15.406962,6.842597,0,3141,1,NaN,NaN
159,-15.396034,6.845502,0,3142,1,NaN,NaN
160,-15.387838,6.839693,0,3144,1,NaN,NaN
161,-15.382373,6.836788,0,3143,1,NaN,NaN
