n,x,y,val,dP,lab,xT,yT
0,-15.758756,7.975536,0,2461,0,NaN,NaN
1,-15.756034,7.978426,0,2458,0,NaN,NaN
2,-15.750589,7.984206,0,2457,0,NaN,NaN
3,-15.753311,7.992875,0,2456,0,NaN,NaN
4,-15.756034,7.987096,0,2455,0,NaN,NaN
5,-15.756034,7.972646,0,2453,0,NaN,NaN
6,-15.758756,7.958196,0,2451,0,NaN,NaN
7,-15.756034,7.961086,0,2450,1,NaN,NaN
8,-15.756034,7.963976,0,2450,1,NaN,NaN
9,-15.756034,7.969756,0,2451,1,NaN,NaN
10,-15.756034,7.949525,0,2451,1,NaN,NaN
11,-15.753311,7.929292,0,2450,1,NaN,NaN
12,-15.747866,7.906167,0,2448,1,NaN,NaN
13,-15.74242,7.903276,0,2446,1,NaN,NaN
14,-15.750589,7.903276,0,2446,1,NaN,NaN
15,-15.761479,7.923511,0,2443,1,NaN,NaN
16,-15.775089,7.940854,0,2441,1,NaN,NaN
17,-15.777811,7.943745,0,2438,1,NaN,NaN
18,-15.777811,7.935073,0,2437,1,NaN,NaN
19,-15.772367,7.920621,0,2437,1,NaN,NaN
20,-15.758756,7.920621,0,2436,1,NaN,NaN
21,-15.750589,7.920621,0,2436,1,NaN,NaN
22,-15.74242,7.923511,0,2435,1,NaN,NaN
23,-15.745143,7.926402,0,2435,1,NaN,NaN
24,-15.745143,7.929292,0,2432,1,NaN,NaN
25,-15.745143,7.929292,0,2429,1,NaN,NaN
26,-15.745143,7.920621,0,2428,1,NaN,NaN
27,-15.745143,7.911948,0,2429,1,NaN,NaN
28,-15.745143,7.903276,0,2431,1,NaN,NaN
29,-15.74242,7.914839,0,2430,1,NaN,NaN
30,-15.739698,7.926402,0,2429,1,NaN,NaN
31,-15.734252,7.932183,0,2428,1,NaN,NaN
32,-15.728805,7.926402,0,2426,1,NaN,NaN
33,-15.726082,7.920621,0,2426,1,NaN,NaN
34,-15.726082,7.923511,0,2426,1,NaN,NaN
35,-15.728805,7.923511,0,2426,1,NaN,NaN
36,-15.731529,7.926402,0,2426,1,NaN,NaN
37,-15.734252,7.926402,0,2424,1,NaN,NaN
