n,x,y,val,dP,lab,xT,yT
0,-10.406375,8.581496,0,3895,0,NaN,NaN
1,-10.395001,8.578615,0,3896,0,NaN,NaN
2,-10.380783,8.575734,0,3897,0,NaN,NaN
3,-10.369407,8.572853,0,3897,0,NaN,NaN
4,-10.360875,8.561328,0,3899,0,NaN,NaN
5,-10.358031,8.544039,0,3900,0,NaN,NaN
6,-10.355187,8.532512,0,3899,0,NaN,NaN
7,-10.352342,8.541157,0,3897,1,NaN,NaN
8,-10.352342,8.56709,0,3895,1,NaN,NaN
9,-10.335276,8.581496,0,3896,1,NaN,NaN
10,-10.318207,8.555565,0,3898,1,NaN,NaN
11,-10.326742,8.523867,0,3899,1,NaN,NaN
12,-10.349498,8.512339,0,3898,1,NaN,NaN
13,-10.38647,8.561328,0,3894,1,NaN,NaN
14,-10.380783,8.607424,0,3890,1,NaN,NaN
15,-10.375095,8.601662,0,3889,1,NaN,NaN
16,-10.363719,8.569972,0,3890,1,NaN,NaN
17,-10.366563,8.541157,0,3891,1,NaN,NaN
18,-10.372251,8.549802,0,3892,1,NaN,NaN
19,-10.380783,8.558446,0,3892,1,NaN,NaN
20,-10.397844,8.564209,0,3891,1,NaN,NaN
21,-10.409218,8.569972,0,3890,1,NaN,NaN
22,-10.417747,8.569972,0,3890,1,NaN,NaN
23,-10.412061,8.56709,0,3890,1,NaN,NaN
24,-10.403531,8.564209,0,3890,1,NaN,NaN
25,-10.400688,8.561328,0,3890,1,NaN,NaN
26,-10.406375,8.572853,0,3890,1,NaN,NaN
27,-10.409218,8.590139,0,3889,1,NaN,NaN
28,-10.414904,8.607424,0,3890,1,NaN,NaN
29,-10.400688,8.584377,0,3890,1,NaN,NaN
30,-10.38647,8.564209,0,3890,1,NaN,NaN
31,-10.380783,8.549802,0,3889,1,NaN,NaN
32,-10.389314,8.555565,0,3889,1,NaN,NaN
33,-10.395001,8.558446,0,3890,1,NaN,NaN
34,-10.397844,8.555565,0,3891,1,NaN,NaN
35,-10.403531,8.572853,0,3894,1,NaN,NaN
36,-10.42059,8.587258,0,3895,1,NaN,NaN
37,-10.429119,8.598781,0,3891,1,NaN,NaN
38,-10.423433,8.59302,0,3886,1,NaN,NaN
39,-10.412061,8.590139,0,3886,1,NaN,NaN
40,-10.400688,8.595901,0,3890,1,NaN,NaN
41,-10.412061,8.604543,0,3894,1,NaN,NaN
42,-10.426276,8.616065,0,3893,1,NaN,NaN
43,-10.44049,8.618946,0,3892,1,NaN,NaN
44,-10.431962,8.601662,0,3891,1,NaN,NaN
45,-10.414904,8.581496,0,3891,1,NaN,NaN
46,-10.400688,8.564209,0,3890,1,NaN,NaN
47,-10.397844,8.56709,0,3890,1,NaN,NaN
48,-10.412061,8.564209,0,3890,1,NaN,NaN
49,-10.426276,8.561328,0,3889,1,NaN,NaN
50,-10.437648,8.558446,0,3888,1,NaN,NaN
51,-10.434805,8.555565,0,3890,1,NaN,NaN
52,-10.429119,8.552683,0,3891,1,NaN,NaN
53,-10.42059,8.558446,0,3892,1,NaN,NaN
54,-10.417747,8.564209,0,3892,1,NaN,NaN
55,-10.417747,8.569972,0,3893,1,NaN,NaN
56,-10.42059,8.56709,0,3894,1,NaN,NaN
57,-10.423433,8.56709,0,3893,1,NaN,NaN
58,-10.423433,8.569972,0,3892,1,NaN,NaN
59,-10.423433,8.575734,0,3891,1,NaN,NaN
60,-10.431962,8.581496,0,3892,1,NaN,NaN
61,-10.437648,8.584377,0,3892,1,NaN,NaN
62,-10.437648,8.581496,0,3892,1,NaN,NaN
63,-10.429119,8.56709,0,3893,1,NaN,NaN
64,-10.417747,8.552683,0,3893,1,NaN,NaN
65,-10.414904,8.561328,0,3893,1,NaN,NaN
66,-10.412061,8.575734,0,3894,1,NaN,NaN
67,-10.414904,8.59302,0,3891,1,NaN,NaN
68,-10.417747,8.59302,0,3889,1,NaN,NaN
69,-10.42059,8.590139,0,3886,1,NaN,NaN
70,-10.42059,8.587258,0,3886,1,NaN,NaN
71,-10.42059,8.584377,0,3887,1,NaN,NaN
72,-10.42059,8.584377,0,3888,1,NaN,NaN
73,-10.426276,8.581496,0,3891,1,NaN,NaN
74,-10.431962,8.578615,0,3893,1,NaN,NaN
75,-10.437648,8.581496,0,3895,1,NaN,NaN
76,-10.44049,8.581496,0,3892,1,NaN,NaN
77,-10.443333,8.581496,0,3889,1,NaN,NaN
78,-10.449018,8.578615,0,3888,1,NaN,NaN
79,-10.451861,8.572853,0,3891,1,NaN,NaN
80,-10.460388,8.569972,0,3895,1,NaN,NaN
81,-10.46323,8.549802,0,3895,1,NaN,NaN
82,-10.468915,8.532512,0,3896,1,NaN,NaN
83,-10.468915,8.52963,0,3898,1,NaN,NaN
84,-10.468915,8.54692,0,3899,1,NaN,NaN
85,-10.460388,8.561328,0,3898,1,NaN,NaN
86,-10.449018,8.564209,0,3896,1,NaN,NaN
87,-10.457546,8.561328,0,3895,1,NaN,NaN
88,-10.477441,8.54692,0,3897,1,NaN,NaN
89,-10.494492,8.52963,0,3899,1,NaN,NaN
90,-10.49165,8.526749,0,3898,1,NaN,NaN
91,-10.480283,8.532512,0,3898,1,NaN,NaN
92,-10.471757,8.538276,0,3898,1,NaN,NaN
93,-10.466072,8.54692,0,3895,1,NaN,NaN
94,-10.468915,8.561328,0,3893,1,NaN,NaN
95,-10.471757,8.564209,0,3891,1,NaN,NaN
96,-10.483125,8.555565,0,3891,1,NaN,NaN
97,-10.494492,8.541157,0,3891,1,NaN,NaN
98,-10.505858,8.523867,0,3892,1,NaN,NaN
99,-10.505858,8.503692,0,3893,1,NaN,NaN
100,-10.503017,8.50081,0,3894,1,NaN,NaN
101,-10.494492,8.52963,0,3897,1,NaN,NaN
102,-10.480283,8.558446,0,3898,1,NaN,NaN
103,-10.468915,8.578615,0,3899,1,NaN,NaN
104,-10.460388,8.572853,0,3898,1,NaN,NaN
105,-10.457546,8.555565,0,3898,1,NaN,NaN
106,-10.457546,8.535394,0,3897,1,NaN,NaN
107,-10.460388,8.515221,0,3897,1,NaN,NaN
108,-10.466072,8.506574,0,3897,1,NaN,NaN
109,-10.466072,8.495045,0,3896,1,NaN,NaN
110,-10.466072,8.489281,0,3894,1,NaN,NaN
111,-10.466072,8.489281,0,3891,1,NaN,NaN
112,-10.468915,8.495045,0,3891,1,NaN,NaN
113,-10.471757,8.497928,0,3893,1,NaN,NaN
