n,x,y,val,dP,lab,xT,yT
0,-14.545706,6.883261,0,2565,0,NaN,NaN
1,-14.542952,6.874548,0,2566,0,NaN,NaN
2,-14.537444,6.877453,0,2567,0,NaN,NaN
3,-14.531936,6.877453,0,2567,0,NaN,NaN
4,-14.537444,6.874548,0,2567,0,NaN,NaN
5,-14.54846,6.874548,0,2570,0,NaN,NaN
6,-14.553967,6.874548,0,2572,0,NaN,NaN
7,-14.54846,6.871644,0,2574,1,NaN,NaN
8,-14.542952,6.865835,0,2574,1,NaN,NaN
9,-14.542952,6.857121,0,2574,1,NaN,NaN
10,-14.540198,6.848407,0,2575,1,NaN,NaN
11,-14.537444,6.845502,0,2576,1,NaN,NaN
12,-14.53469,6.848407,0,2578,1,NaN,NaN
13,-14.53469,6.848407,0,2579,1,NaN,NaN
14,-14.53469,6.851312,0,2579,1,NaN,NaN
15,-14.540198,6.854216,0,2578,1,NaN,NaN
16,-14.545706,6.857121,0,2579,1,NaN,NaN
17,-14.553967,6.845502,0,2582,1,NaN,NaN
18,-14.551213,6.836788,0,2585,1,NaN,NaN
19,-14.54846,6.830978,0,2585,1,NaN,NaN
20,-14.545706,6.830978,0,2585,1,NaN,NaN
21,-14.54846,6.830978,0,2588,1,NaN,NaN
22,-14.553967,6.830978,0,2592,1,NaN,NaN
23,-14.55672,6.828073,0,2595,1,NaN,NaN
24,-14.559474,6.828073,0,2595,1,NaN,NaN
25,-14.562227,6.830978,0,2595,1,NaN,NaN
26,-14.564981,6.833883,0,2595,1,NaN,NaN
27,-14.562227,6.833883,0,2595,1,NaN,NaN
28,-14.559474,6.828073,0,2596,1,NaN,NaN
29,-14.55672,6.825168,0,2598,1,NaN,NaN
30,-14.55672,6.819358,0,2600,1,NaN,NaN
31,-14.55672,6.816453,0,2602,1,NaN,NaN
32,-14.55672,6.810642,0,2605,1,NaN,NaN
33,-14.559474,6.807737,0,2609,1,NaN,NaN
34,-14.562227,6.804832,0,2611,1,NaN,NaN
35,-14.564981,6.804832,0,2611,1,NaN,NaN
36,-14.567734,6.807737,0,2611,1,NaN,NaN
37,-14.570487,6.804832,0,2612,1,NaN,NaN
38,-14.570487,6.801927,0,2612,1,NaN,NaN
39,-14.575993,6.796116,0,2611,1,NaN,NaN
40,-14.578747,6.79321,0,2614,1,NaN,NaN
41,-14.575993,6.790305,0,2617,1,NaN,NaN
42,-14.570487,6.79321,0,2621,1,NaN,NaN
43,-14.562227,6.796116,0,2621,1,NaN,NaN
44,-14.562227,6.799021,0,2621,1,NaN,NaN
45,-14.570487,6.799021,0,2620,1,NaN,NaN
46,-14.57324,6.799021,0,2619,1,NaN,NaN
47,-14.578747,6.799021,0,2620,1,NaN,NaN
48,-14.575993,6.799021,0,2622,1,NaN,NaN
49,-14.575993,6.801927,0,2624,1,NaN,NaN
50,-14.575993,6.804832,0,2626,1,NaN,NaN
51,-14.575993,6.804832,0,2628,1,NaN,NaN
52,-14.575993,6.801927,0,2629,1,NaN,NaN
53,-14.575993,6.799021,0,2630,1,NaN,NaN
54,-14.575993,6.7874,0,2629,1,NaN,NaN
55,-14.575993,6.778683,0,2628,1,NaN,NaN
56,-14.575993,6.76706,0,2631,1,NaN,NaN
57,-14.575993,6.769966,0,2634,1,NaN,NaN
58,-14.578747,6.775777,0,2638,1,NaN,NaN
59,-14.584252,6.778683,0,2640,1,NaN,NaN
60,-14.587005,6.775777,0,2643,1,NaN,NaN
61,-14.589758,6.775777,0,2645,1,NaN,NaN
62,-14.587005,6.775777,0,2646,1,NaN,NaN
63,-14.587005,6.775777,0,2647,1,NaN,NaN
64,-14.587005,6.778683,0,2648,1,NaN,NaN
