n,x,y,val,dP,lab,xT,yT
0,-12.080101,8.336452,0,5000,0,NaN,NaN
1,-12.111012,8.327797,0,5006,0,NaN,NaN
2,-12.175623,8.307603,0,5013,0,NaN,NaN
3,-12.265463,8.281635,0,5020,0,NaN,NaN
4,-12.36646,8.24412,0,5021,0,NaN,NaN
5,-12.484191,8.169068,0,5023,0,NaN,NaN
6,-12.621408,8.07377,0,5027,0,NaN,NaN
7,-12.758479,7.963976,0,5033,0,NaN,NaN
8,-12.923326,7.883038,0,5038,0,NaN,NaN
9,-13.09911,7.784714,0,5048,0,NaN,NaN
10,-13.299698,7.680555,0,5055,0,NaN,NaN
11,-13.47772,7.538702,0,5060,0,NaN,NaN
12,-13.663804,7.402551,0,5060,0,NaN,NaN
13,-13.83574,7.251818,0,5062,0,NaN,NaN
14,-14.018489,7.129998,0,5063,0,NaN,NaN
15,-14.209234,7.019725,0,5063,0,NaN,NaN
16,-14.394143,6.950051,0,5063,0,NaN,NaN
17,-14.587005,6.871644,0,5063,0,NaN,NaN
18,-14.771286,6.76706,0,5058,0,NaN,NaN
19,-14.960741,6.639175,0,5051,0,NaN,NaN
20,-15.116996,6.522857,0,5045,0,NaN,NaN
21,-15.264814,6.435584,0,5042,0,NaN,NaN
22,-15.365978,6.359922,0,5040,0,NaN,NaN
23,-15.445199,6.28715,0,5039,0,NaN,NaN
24,-15.486152,6.220182,0,5041,0,NaN,NaN
25,-15.518903,6.170672,0,5042,0,NaN,NaN
26,-15.532546,6.12698,0,5043,0,NaN,NaN
27,-15.546187,6.08328,0,5047,0,NaN,NaN
28,-15.559827,6.036659,0,5054,1,NaN,NaN
29,-15.581646,5.995859,0,5064,1,NaN,NaN
30,-15.603461,5.952138,0,5072,1,NaN,NaN
31,-15.619819,5.917157,0,5080,1,NaN,NaN
32,-15.627997,5.899664,0,5084,1,NaN,NaN
33,-15.6389,5.890918,0,5088,1,NaN,NaN
34,-15.647076,5.876339,0,5089,1,NaN,NaN
35,-15.647076,5.855928,0,5089,1,NaN,NaN
36,-15.622545,5.84718,0,5088,1,NaN,NaN
37,-15.589827,5.838432,0,5088,1,NaN,NaN
38,-15.562554,5.838432,0,5085,1,NaN,NaN
39,-15.532546,5.838432,0,5082,1,NaN,NaN
40,-15.505258,5.835516,0,5080,1,NaN,NaN
41,-15.475233,5.829683,0,5076,1,NaN,NaN
42,-15.458852,5.809269,0,5072,1,NaN,NaN
43,-15.445199,5.79177,0,5068,1,NaN,NaN
44,-15.431545,5.777186,0,5067,1,NaN,NaN
45,-15.423351,5.774269,0,5065,1,NaN,NaN
46,-15.409694,5.777186,0,5064,1,NaN,NaN
47,-15.393302,5.78302,0,5063,1,NaN,NaN
48,-15.368711,5.79177,0,5061,1,NaN,NaN
49,-15.338646,5.797603,0,5059,1,NaN,NaN
50,-15.316775,5.800519,0,5061,1,NaN,NaN
51,-15.305838,5.803436,0,5064,1,NaN,NaN
52,-15.305838,5.809269,0,5064,1,NaN,NaN
53,-15.303104,5.818018,0,5061,1,NaN,NaN
54,-15.2949,5.823851,0,5058,1,NaN,NaN
55,-15.286696,5.809269,0,5058,1,NaN,NaN
56,-15.275756,5.794686,0,5059,1,NaN,NaN
57,-15.262079,5.780103,0,5060,1,NaN,NaN
58,-15.251136,5.780103,0,5061,1,NaN,NaN
59,-15.237456,5.774269,0,5062,1,NaN,NaN
60,-15.229247,5.768436,0,5066,1,NaN,NaN
61,-15.218301,5.759685,0,5072,1,NaN,NaN
62,-15.215565,5.759685,0,5075,1,NaN,NaN
63,-15.212828,5.759685,0,5072,1,NaN,NaN
64,-15.212828,5.765519,0,5068,1,NaN,NaN
65,-15.210091,5.774269,0,5064,1,NaN,NaN
66,-15.204617,5.78302,0,5063,1,NaN,NaN
67,-15.193668,5.794686,0,5063,1,NaN,NaN
68,-15.182719,5.803436,0,5063,1,NaN,NaN
69,-15.177243,5.806352,0,5063,1,NaN,NaN
70,-15.177243,5.806352,0,5063,1,NaN,NaN
71,-15.174505,5.806352,0,5065,1,NaN,NaN
72,-15.171768,5.806352,0,5068,1,NaN,NaN
73,-15.166292,5.806352,0,5072,1,NaN,NaN
74,-15.16903,5.806352,0,5075,1,NaN,NaN
75,-15.16903,5.806352,0,5075,1,NaN,NaN
76,-15.171768,5.803436,0,5073,1,NaN,NaN
77,-15.174505,5.797603,0,5069,1,NaN,NaN
78,-15.177243,5.797603,0,5068,1,NaN,NaN
79,-15.171768,5.800519,0,5068,1,NaN,NaN
80,-15.166292,5.809269,0,5070,1,NaN,NaN
81,-15.163554,5.815102,0,5072,1,NaN,NaN
82,-15.160815,5.820934,0,5074,1,NaN,NaN
83,-15.158077,5.820934,0,5075,1,NaN,NaN
84,-15.152601,5.823851,0,5076,1,NaN,NaN
85,-15.149862,5.829683,0,5076,1,NaN,NaN
86,-15.147124,5.8326,0,5075,1,NaN,NaN
87,-15.147124,5.8326,0,5074,1,NaN,NaN
88,-15.147124,5.841348,0,5074,1,NaN,NaN
89,-15.149862,5.855928,0,5074,1,NaN,NaN
90,-15.147124,5.882171,0,5077,1,NaN,NaN
91,-15.138908,5.893833,0,5080,1,NaN,NaN
92,-15.136169,5.905495,0,5082,1,NaN,NaN
93,-15.138908,5.90258,0,5081,1,NaN,NaN
94,-15.130691,5.896749,0,5078,1,NaN,NaN
95,-15.122474,5.890918,0,5076,1,NaN,NaN
96,-15.111517,5.888002,0,5076,1,NaN,NaN
97,-15.111517,5.885086,0,5078,1,NaN,NaN
98,-15.111517,5.885086,0,5081,1,NaN,NaN
99,-15.108778,5.893833,0,5082,1,NaN,NaN
100,-15.106038,5.899664,0,5083,1,NaN,NaN
101,-15.092339,5.899664,0,5083,1,NaN,NaN
102,-15.078639,5.890918,0,5083,1,NaN,NaN
103,-15.070417,5.899664,0,5083,1,NaN,NaN
104,-15.075898,5.914241,0,5083,1,NaN,NaN
105,-15.084119,5.928818,0,5082,1,NaN,NaN
106,-15.084119,5.925903,0,5082,1,NaN,NaN
107,-15.084119,5.928818,0,5083,1,NaN,NaN
108,-15.081379,5.928818,0,5084,1,NaN,NaN
109,-15.075898,5.925903,0,5084,1,NaN,NaN
110,-15.073158,5.917157,0,5084,1,NaN,NaN
111,-15.070417,5.908411,0,5084,1,NaN,NaN
112,-15.073158,5.90258,0,5084,1,NaN,NaN
113,-15.075898,5.899664,0,5084,1,NaN,NaN
114,-15.073158,5.896749,0,5084,1,NaN,NaN
115,-15.064936,5.893833,0,5089,1,NaN,NaN
116,-15.059455,5.896749,0,5094,1,NaN,NaN
117,-15.062196,5.899664,0,5098,1,NaN,NaN
118,-15.064936,5.896749,0,5097,1,NaN,NaN
119,-15.067677,5.896749,0,5097,1,NaN,NaN
