n,x,y,val,dP,lab,xT,yT
0,-11.101398,8.497928,0,1458,0,NaN,NaN
1,-11.070262,8.495045,0,1456,0,NaN,NaN
2,-11.044782,8.495045,0,1455,0,NaN,NaN
3,-11.027793,8.50081,0,1455,0,NaN,NaN
4,-11.016466,8.509457,0,1454,0,NaN,NaN
5,-11.005138,8.518103,0,1453,0,NaN,NaN
6,-11.00797,8.518103,0,1450,0,NaN,NaN
7,-11.013634,8.518103,0,1447,1,NaN,NaN
8,-11.00797,8.518103,0,1445,1,NaN,NaN
9,-10.999474,8.518103,0,1445,1,NaN,NaN
10,-10.993809,8.515221,0,1444,1,NaN,NaN
11,-10.996642,8.512339,0,1444,1,NaN,NaN
12,-11.005138,8.509457,0,1442,1,NaN,NaN
13,-11.010802,8.512339,0,1441,1,NaN,NaN
14,-11.010802,8.509457,0,1440,1,NaN,NaN
15,-11.00797,8.497928,0,1441,1,NaN,NaN
16,-11.005138,8.486398,0,1441,1,NaN,NaN
17,-11.005138,8.480633,0,1440,1,NaN,NaN
18,-11.005138,8.486398,0,1437,1,NaN,NaN
19,-11.00797,8.477751,0,1436,1,NaN,NaN
20,-11.00797,8.469103,0,1435,1,NaN,NaN
21,-11.010802,8.454688,0,1432,1,NaN,NaN
22,-11.010802,8.451805,0,1429,1,NaN,NaN
23,-11.005138,8.463337,0,1427,1,NaN,NaN
24,-11.002306,8.477751,0,1427,1,NaN,NaN
25,-10.999474,8.489281,0,1427,1,NaN,NaN
26,-10.996642,8.483516,0,1426,1,NaN,NaN
27,-10.996642,8.474868,0,1424,1,NaN,NaN
28,-11.002306,8.474868,0,1422,1,NaN,NaN
29,-11.010802,8.480633,0,1422,1,NaN,NaN
30,-11.013634,8.474868,0,1421,1,NaN,NaN
31,-11.00797,8.469103,0,1420,1,NaN,NaN
32,-11.002306,8.460454,0,1418,1,NaN,NaN
33,-11.002306,8.457571,0,1417,1,NaN,NaN
34,-11.005138,8.454688,0,1416,1,NaN,NaN
35,-11.005138,8.457571,0,1414,1,NaN,NaN
36,-11.002306,8.463337,0,1413,1,NaN,NaN
37,-10.999474,8.469103,0,1411,1,NaN,NaN
38,-10.996642,8.477751,0,1410,1,NaN,NaN
39,-10.993809,8.483516,0,1409,1,NaN,NaN
40,-10.990977,8.489281,0,1408,1,NaN,NaN
41,-10.990977,8.489281,0,1408,1,NaN,NaN
42,-10.990977,8.489281,0,1408,1,NaN,NaN
43,-10.988145,8.489281,0,1407,1,NaN,NaN
44,-10.985312,8.486398,0,1405,1,NaN,NaN
45,-10.985312,8.483516,0,1404,1,NaN,NaN
46,-10.990977,8.477751,0,1404,1,NaN,NaN
47,-10.996642,8.474868,0,1404,1,NaN,NaN
48,-10.999474,8.471985,0,1404,1,NaN,NaN
49,-10.999474,8.471985,0,1404,1,NaN,NaN
50,-10.988145,8.469103,0,1404,1,NaN,NaN
51,-10.979647,8.474868,0,1403,1,NaN,NaN
52,-10.971149,8.471985,0,1402,1,NaN,NaN
53,-10.968316,8.471985,0,1401,1,NaN,NaN
54,-10.962651,8.471985,0,1400,1,NaN,NaN
55,-10.954152,8.483516,0,1399,1,NaN,NaN
56,-10.956985,8.495045,0,1398,1,NaN,NaN
57,-10.962651,8.492163,0,1398,1,NaN,NaN
58,-10.971149,8.486398,0,1398,1,NaN,NaN
59,-10.971149,8.480633,0,1398,1,NaN,NaN
60,-10.965484,8.480633,0,1396,1,NaN,NaN
61,-10.962651,8.483516,0,1393,1,NaN,NaN
62,-10.962651,8.480633,0,1390,1,NaN,NaN
63,-10.971149,8.480633,0,1390,1,NaN,NaN
64,-10.976815,8.483516,0,1391,1,NaN,NaN
65,-10.979647,8.483516,0,1391,1,NaN,NaN
66,-10.98248,8.492163,0,1391,1,NaN,NaN
67,-10.98248,8.50081,0,1389,1,NaN,NaN
68,-10.988145,8.509457,0,1388,1,NaN,NaN
69,-10.990977,8.509457,0,1388,1,NaN,NaN
70,-10.988145,8.506574,0,1386,1,NaN,NaN
71,-10.979647,8.506574,0,1383,1,NaN,NaN
72,-10.973982,8.506574,0,1381,1,NaN,NaN
73,-10.973982,8.509457,0,1381,1,NaN,NaN
74,-10.973982,8.509457,0,1381,1,NaN,NaN
75,-10.979647,8.506574,0,1381,1,NaN,NaN
76,-10.98248,8.506574,0,1381,1,NaN,NaN
77,-10.988145,8.503692,0,1380,1,NaN,NaN
78,-10.985312,8.506574,0,1378,1,NaN,NaN
79,-10.985312,8.509457,0,1376,1,NaN,NaN
80,-10.98248,8.512339,0,1375,1,NaN,NaN
81,-10.979647,8.512339,0,1375,1,NaN,NaN
82,-10.979647,8.506574,0,1375,1,NaN,NaN
83,-10.979647,8.50081,0,1374,1,NaN,NaN
84,-10.979647,8.492163,0,1373,1,NaN,NaN
85,-10.979647,8.492163,0,1372,1,NaN,NaN
86,-10.985312,8.489281,0,1372,1,NaN,NaN
87,-10.990977,8.489281,0,1373,1,NaN,NaN
88,-10.98248,8.489281,0,1373,1,NaN,NaN
