n,x,y,val,dP,lab,xT,yT
0,-14.529182,4.453029,0,4835,0,NaN,NaN
1,-14.529182,4.4501,0,4833,0,NaN,NaN
2,-14.526428,4.455958,0,4831,0,NaN,NaN
3,-14.51541,4.464744,0,4825,0,NaN,NaN
4,-14.504391,4.467673,0,4822,0,NaN,NaN
5,-14.498881,4.455958,0,4816,0,NaN,NaN
6,-14.498881,4.441313,0,4812,0,NaN,NaN
7,-14.498881,4.426668,0,4808,1,NaN,NaN
8,-14.501636,4.426668,0,4805,1,NaN,NaN
9,-14.504391,4.426668,0,4802,1,NaN,NaN
10,-14.504391,4.426668,0,4800,1,NaN,NaN
11,-14.509901,4.429597,0,4799,1,NaN,NaN
12,-14.51541,4.441313,0,4797,1,NaN,NaN
13,-14.520919,4.4501,0,4795,1,NaN,NaN
14,-14.520919,4.453029,0,4793,1,NaN,NaN
15,-14.51541,4.4501,0,4792,1,NaN,NaN
16,-14.509901,4.444242,0,4790,1,NaN,NaN
17,-14.504391,4.438384,0,4786,1,NaN,NaN
18,-14.501636,4.429597,0,4782,1,NaN,NaN
19,-14.501636,4.42081,0,4778,1,NaN,NaN
20,-14.501636,4.414952,0,4777,1,NaN,NaN
21,-14.501636,4.412022,0,4777,1,NaN,NaN
22,-14.496126,4.412022,0,4776,1,NaN,NaN
23,-14.490616,4.412022,0,4772,1,NaN,NaN
24,-14.485106,4.412022,0,4767,1,NaN,NaN
25,-14.48235,4.412022,0,4763,1,NaN,NaN
26,-14.48235,4.42081,0,4762,1,NaN,NaN
27,-14.48235,4.426668,0,4758,1,NaN,NaN
28,-14.485106,4.426668,0,4754,1,NaN,NaN
29,-14.490616,4.42081,0,4751,1,NaN,NaN
30,-14.498881,4.414952,0,4750,1,NaN,NaN
31,-14.507146,4.414952,0,4749,1,NaN,NaN
32,-14.507146,4.414952,0,4745,1,NaN,NaN
33,-14.507146,4.414952,0,4740,1,NaN,NaN
34,-14.504391,4.414952,0,4735,1,NaN,NaN
35,-14.493371,4.417881,0,4732,1,NaN,NaN
36,-14.487861,4.42081,0,4729,1,NaN,NaN
37,-14.48235,4.423739,0,4723,1,NaN,NaN
38,-14.485106,4.423739,0,4720,1,NaN,NaN
39,-14.479595,4.426668,0,4716,1,NaN,NaN
40,-14.471328,4.429597,0,4716,1,NaN,NaN
41,-14.463061,4.429597,0,4713,1,NaN,NaN
42,-14.463061,4.435455,0,4709,1,NaN,NaN
43,-14.463061,4.444242,0,4701,1,NaN,NaN
44,-14.452037,4.4501,0,4694,1,NaN,NaN
45,-14.443768,4.444242,0,4689,1,NaN,NaN
46,-14.446525,4.438384,0,4689,1,NaN,NaN
47,-14.457549,4.438384,0,4686,1,NaN,NaN
48,-14.463061,4.447171,0,4684,1,NaN,NaN
49,-14.454793,4.453029,0,4681,1,NaN,NaN
50,-14.449281,4.458887,0,4680,1,NaN,NaN
51,-14.446525,4.458887,0,4675,1,NaN,NaN
52,-14.443768,4.455958,0,4670,1,NaN,NaN
53,-14.443768,4.458887,0,4666,1,NaN,NaN
54,-14.443768,4.458887,0,4667,1,NaN,NaN
55,-14.443768,4.455958,0,4668,1,NaN,NaN
56,-14.449281,4.453029,0,4666,1,NaN,NaN
57,-14.452037,4.4501,0,4663,1,NaN,NaN
58,-14.457549,4.4501,0,4657,1,NaN,NaN
59,-14.457549,4.4501,0,4654,1,NaN,NaN
60,-14.457549,4.4501,0,4652,1,NaN,NaN
61,-14.460305,4.4501,0,4651,1,NaN,NaN
62,-14.463061,4.4501,0,4650,1,NaN,NaN
63,-14.465817,4.455958,0,4647,1,NaN,NaN
64,-14.468572,4.467673,0,4645,1,NaN,NaN
65,-14.463061,4.476459,0,4644,1,NaN,NaN
66,-14.454793,4.479388,0,4643,1,NaN,NaN
67,-14.443768,4.479388,0,4643,1,NaN,NaN
68,-14.441012,4.476459,0,4640,1,NaN,NaN
69,-14.435499,4.473531,0,4638,1,NaN,NaN
70,-14.429986,4.470602,0,4632,1,NaN,NaN
71,-14.427229,4.470602,0,4627,1,NaN,NaN
72,-14.418958,4.464744,0,4622,1,NaN,NaN
73,-14.416201,4.458887,0,4621,1,NaN,NaN
74,-14.416201,4.453029,0,4621,1,NaN,NaN
75,-14.418958,4.453029,0,4619,1,NaN,NaN
76,-14.418958,4.4501,0,4615,1,NaN,NaN
77,-14.421715,4.4501,0,4609,1,NaN,NaN
78,-14.424472,4.453029,0,4605,1,NaN,NaN
79,-14.429986,4.455958,0,4600,1,NaN,NaN
80,-14.435499,4.458887,0,4596,1,NaN,NaN
81,-14.435499,4.461816,0,4592,1,NaN,NaN
82,-14.441012,4.461816,0,4590,1,NaN,NaN
83,-14.441012,4.464744,0,4589,1,NaN,NaN
84,-14.443768,4.464744,0,4589,1,NaN,NaN
85,-14.446525,4.464744,0,4589,1,NaN,NaN
86,-14.438255,4.461816,0,4590,1,NaN,NaN
87,-14.427229,4.455958,0,4587,1,NaN,NaN
88,-14.418958,4.453029,0,4583,1,NaN,NaN
89,-14.418958,4.4501,0,4577,1,NaN,NaN
90,-14.418958,4.4501,0,4574,1,NaN,NaN
91,-14.418958,4.4501,0,4569,1,NaN,NaN
92,-14.418958,4.453029,0,4566,1,NaN,NaN
93,-14.418958,4.453029,0,4564,1,NaN,NaN
94,-14.421715,4.4501,0,4563,1,NaN,NaN
95,-14.418958,4.447171,0,4562,1,NaN,NaN
96,-14.413444,4.444242,0,4558,1,NaN,NaN
97,-14.40793,4.447171,0,4555,1,NaN,NaN
98,-14.405173,4.4501,0,4553,1,NaN,NaN
99,-14.405173,4.4501,0,4554,1,NaN,NaN
100,-14.402416,4.447171,0,4550,1,NaN,NaN
101,-14.402416,4.447171,0,4546,1,NaN,NaN
102,-14.405173,4.453029,0,4540,1,NaN,NaN
103,-14.410687,4.458887,0,4539,1,NaN,NaN
104,-14.405173,4.458887,0,4534,1,NaN,NaN
105,-14.399658,4.444242,0,4530,1,NaN,NaN
106,-14.394143,4.429597,0,4527,1,NaN,NaN
107,-14.396901,4.432526,0,4523,1,NaN,NaN
108,-14.399658,4.447171,0,4519,1,NaN,NaN
109,-14.394143,4.458887,0,4516,1,NaN,NaN
110,-14.388628,4.461816,0,4516,1,NaN,NaN
111,-14.38587,4.458887,0,4516,1,NaN,NaN
112,-14.388628,4.453029,0,4514,1,NaN,NaN
113,-14.391386,4.447171,0,4510,1,NaN,NaN
114,-14.394143,4.444242,0,4505,1,NaN,NaN
115,-14.399658,4.447171,0,4503,1,NaN,NaN
116,-14.405173,4.453029,0,4502,1,NaN,NaN
117,-14.40793,4.458887,0,4500,1,NaN,NaN
