n,x,y,val,dP,lab,xT,yT
0,-15.103298,7.564764,0,3635,0,NaN,NaN
1,-15.106038,7.541598,0,3632,0,NaN,NaN
2,-15.103298,7.558972,0,3634,0,NaN,NaN
3,-15.097819,7.590822,0,3634,0,NaN,NaN
4,-15.089599,7.619772,0,3632,0,NaN,NaN
5,-15.084119,7.651613,0,3627,0,NaN,NaN
6,-15.084119,7.686343,0,3622,0,NaN,NaN
7,-15.092339,7.721067,0,3617,1,NaN,NaN
8,-15.108778,7.723961,0,3615,1,NaN,NaN
9,-15.119735,7.723961,0,3613,1,NaN,NaN
10,-15.122474,7.723961,0,3606,1,NaN,NaN
11,-15.116996,7.723961,0,3601,1,NaN,NaN
12,-15.108778,7.721067,0,3596,1,NaN,NaN
13,-15.108778,7.721067,0,3596,1,NaN,NaN
14,-15.108778,7.721067,0,3596,1,NaN,NaN
15,-15.100559,7.712387,0,3599,1,NaN,NaN
16,-15.092339,7.700812,0,3601,1,NaN,NaN
17,-15.106038,7.689237,0,3602,1,NaN,NaN
18,-15.125213,7.677661,0,3601,1,NaN,NaN
19,-15.127952,7.666085,0,3598,1,NaN,NaN
20,-15.106038,7.651613,0,3596,1,NaN,NaN
21,-15.084119,7.634246,0,3594,1,NaN,NaN
22,-15.078639,7.613983,0,3593,1,NaN,NaN
23,-15.092339,7.599508,0,3592,1,NaN,NaN
24,-15.111517,7.596612,0,3589,1,NaN,NaN
25,-15.127952,7.599508,0,3583,1,NaN,NaN
26,-15.125213,7.599508,0,3575,1,NaN,NaN
27,-15.114256,7.576346,0,3570,1,NaN,NaN
28,-15.097819,7.553181,0,3569,1,NaN,NaN
29,-15.086859,7.530014,0,3571,1,NaN,NaN
30,-15.084119,7.530014,0,3573,1,NaN,NaN
31,-15.073158,7.530014,0,3572,1,NaN,NaN
32,-15.056714,7.527118,0,3568,1,NaN,NaN
33,-15.032044,7.521326,0,3564,1,NaN,NaN
34,-15.021077,7.521326,0,3564,1,NaN,NaN
35,-15.023819,7.503948,0,3565,1,NaN,NaN
36,-15.037526,7.483672,0,3565,1,NaN,NaN
37,-15.051232,7.454704,0,3561,1,NaN,NaN
38,-15.051232,7.443115,0,3559,1,NaN,NaN
39,-15.034785,7.437321,0,3557,1,NaN,NaN
40,-15.018335,7.437321,0,3558,1,NaN,NaN
41,-15.001883,7.434424,0,3558,1,NaN,NaN
42,-15.001883,7.431526,0,3557,1,NaN,NaN
43,-14.999141,7.440218,0,3555,1,NaN,NaN
44,-14.993656,7.44891,0,3553,1,NaN,NaN
45,-14.990913,7.451807,0,3552,1,NaN,NaN
46,-14.982685,7.443115,0,3552,1,NaN,NaN
47,-14.9772,7.437321,0,3550,1,NaN,NaN
48,-14.974457,7.437321,0,3544,1,NaN,NaN
49,-14.979943,7.437321,0,3539,1,NaN,NaN
50,-14.985428,7.434424,0,3536,1,NaN,NaN
51,-14.993656,7.428629,0,3533,1,NaN,NaN
52,-14.990913,7.422834,0,3530,1,NaN,NaN
53,-14.988171,7.417039,0,3527,1,NaN,NaN
54,-14.988171,7.399653,0,3526,1,NaN,NaN
55,-14.988171,7.379368,0,3525,1,NaN,NaN
56,-14.988171,7.353284,0,3524,1,NaN,NaN
57,-14.990913,7.356182,0,3523,1,NaN,NaN
58,-14.993656,7.359081,0,3521,1,NaN,NaN
59,-14.990913,7.34169,0,3518,1,NaN,NaN
60,-14.985428,7.318501,0,3517,1,NaN,NaN
61,-14.979943,7.301107,0,3516,1,NaN,NaN
62,-14.974457,7.304006,0,3515,1,NaN,NaN
63,-14.966228,7.298208,0,3514,1,NaN,NaN
64,-14.955254,7.283712,0,3512,1,NaN,NaN
65,-14.947024,7.275014,0,3510,1,NaN,NaN
66,-14.94428,7.277914,0,3509,1,NaN,NaN
67,-14.947024,7.254718,0,3506,1,NaN,NaN
68,-14.941536,7.231519,0,3504,1,NaN,NaN
