n,x,y,val,dP,lab,xT,yT
0,-2.159288,-1.383848,0,2049,0,NaN,NaN
1,-2.153418,-1.363233,0,2046,0,NaN,NaN
2,-2.141678,-1.345563,0,2044,0,NaN,NaN
3,-2.129938,-1.345563,0,2042,0,NaN,NaN
4,-2.124067,-1.345563,0,2041,0,NaN,NaN
5,-2.121132,-1.345563,0,2042,0,NaN,NaN
6,-2.118197,-1.345563,0,2041,0,NaN,NaN
7,-2.118197,-1.339673,0,2041,1,NaN,NaN
8,-2.118197,-1.333783,0,2041,1,NaN,NaN
9,-2.118197,-1.327893,0,2043,1,NaN,NaN
10,-2.118197,-1.327893,0,2046,1,NaN,NaN
11,-2.121132,-1.336728,0,2049,1,NaN,NaN
12,-2.124067,-1.345563,0,2050,1,NaN,NaN
13,-2.124067,-1.351453,0,2051,1,NaN,NaN
14,-2.124067,-1.351453,0,2053,1,NaN,NaN
15,-2.121132,-1.348508,0,2056,1,NaN,NaN
16,-2.118197,-1.345563,0,2061,1,NaN,NaN
17,-2.112327,-1.348508,0,2064,1,NaN,NaN
18,-2.109391,-1.357343,0,2066,1,NaN,NaN
19,-2.106456,-1.366178,0,2066,1,NaN,NaN
20,-2.106456,-1.377958,0,2066,1,NaN,NaN
21,-2.103521,-1.372068,0,2065,1,NaN,NaN
22,-2.100586,-1.366178,0,2067,1,NaN,NaN
23,-2.100586,-1.360288,0,2068,1,NaN,NaN
24,-2.09765,-1.357343,0,2070,1,NaN,NaN
25,-2.088845,-1.360288,0,2070,1,NaN,NaN
26,-2.085909,-1.363233,0,2069,1,NaN,NaN
27,-2.082974,-1.366178,0,2071,1,NaN,NaN
28,-2.077103,-1.366178,0,2073,1,NaN,NaN
29,-2.071233,-1.363233,0,2075,1,NaN,NaN
30,-2.062427,-1.360288,0,2074,1,NaN,NaN
31,-2.065362,-1.369123,0,2074,1,NaN,NaN
32,-2.068297,-1.380903,0,2074,1,NaN,NaN
33,-2.065362,-1.383848,0,2075,1,NaN,NaN
34,-2.056556,-1.377958,0,2073,1,NaN,NaN
35,-2.047749,-1.375013,0,2072,1,NaN,NaN
36,-2.044814,-1.380903,0,2071,1,NaN,NaN
37,-2.041879,-1.383848,0,2071,1,NaN,NaN
38,-2.033072,-1.380903,0,2072,1,NaN,NaN
39,-2.024266,-1.377958,0,2071,1,NaN,NaN
40,-2.018394,-1.377958,0,2070,1,NaN,NaN
41,-2.018394,-1.377958,0,2069,1,NaN,NaN
42,-2.024266,-1.377958,0,2072,1,NaN,NaN
43,-2.030137,-1.383848,0,2075,1,NaN,NaN
44,-2.036008,-1.386793,0,2077,1,NaN,NaN
45,-2.036008,-1.398573,0,2077,1,NaN,NaN
46,-2.02133,-1.404462,0,2077,1,NaN,NaN
47,-2.006652,-1.410352,0,2077,1,NaN,NaN
48,-1.99491,-1.410352,0,2076,1,NaN,NaN
49,-1.991974,-1.413297,0,2074,1,NaN,NaN
50,-1.986103,-1.410352,0,2073,1,NaN,NaN
51,-1.986103,-1.407407,0,2073,1,NaN,NaN
52,-1.986103,-1.407407,0,2074,1,NaN,NaN
53,-1.983167,-1.410352,0,2075,1,NaN,NaN
54,-1.97436,-1.413297,0,2078,1,NaN,NaN
55,-1.962617,-1.416242,0,2080,1,NaN,NaN
56,-1.959681,-1.416242,0,2081,1,NaN,NaN
57,-1.95381,-1.416242,0,2081,1,NaN,NaN
58,-1.95381,-1.416242,0,2080,1,NaN,NaN
59,-1.95381,-1.416242,0,2080,1,NaN,NaN
60,-1.95381,-1.413297,0,2079,1,NaN,NaN
61,-1.950874,-1.410352,0,2080,1,NaN,NaN
62,-1.942067,-1.407407,0,2081,1,NaN,NaN
63,-1.930323,-1.404462,0,2083,1,NaN,NaN
64,-1.924451,-1.398573,0,2084,1,NaN,NaN
65,-1.927387,-1.389738,0,2086,1,NaN,NaN
66,-1.924451,-1.380903,0,2086,1,NaN,NaN
67,-1.924451,-1.377958,0,2085,1,NaN,NaN
68,-1.924451,-1.369123,0,2084,1,NaN,NaN
69,-1.91858,-1.357343,0,2081,1,NaN,NaN
70,-1.909772,-1.348508,0,2079,1,NaN,NaN
71,-1.900964,-1.348508,0,2077,1,NaN,NaN
72,-1.9039,-1.348508,0,2078,1,NaN,NaN
73,-1.906836,-1.348508,0,2080,1,NaN,NaN
74,-1.909772,-1.348508,0,2080,1,NaN,NaN
75,-1.909772,-1.348508,0,2078,1,NaN,NaN
76,-1.906836,-1.348508,0,2077,1,NaN,NaN
77,-1.906836,-1.354398,0,2077,1,NaN,NaN
78,-1.915644,-1.360288,0,2078,1,NaN,NaN
79,-1.924451,-1.369123,0,2081,1,NaN,NaN
80,-1.933259,-1.369123,0,2083,1,NaN,NaN
81,-1.930323,-1.377958,0,2086,1,NaN,NaN
82,-1.930323,-1.383848,0,2088,1,NaN,NaN
83,-1.933259,-1.392683,0,2089,1,NaN,NaN
84,-1.936195,-1.398573,0,2088,1,NaN,NaN
85,-1.936195,-1.401517,0,2089,1,NaN,NaN
86,-1.936195,-1.401517,0,2091,1,NaN,NaN
87,-1.936195,-1.398573,0,2094,1,NaN,NaN
88,-1.930323,-1.398573,0,2096,1,NaN,NaN
89,-1.924451,-1.398573,0,2096,1,NaN,NaN
90,-1.924451,-1.404462,0,2097,1,NaN,NaN
91,-1.933259,-1.407407,0,2097,1,NaN,NaN
92,-1.945002,-1.404462,0,2098,1,NaN,NaN
93,-1.947938,-1.401517,0,2099,1,NaN,NaN
94,-1.945002,-1.398573,0,2099,1,NaN,NaN
95,-1.936195,-1.395628,0,2103,1,NaN,NaN
96,-1.933259,-1.395628,0,2106,1,NaN,NaN
97,-1.936195,-1.392683,0,2110,1,NaN,NaN
98,-1.936195,-1.389738,0,2110,1,NaN,NaN
99,-1.921515,-1.386793,0,2107,1,NaN,NaN
100,-1.906836,-1.398573,0,2105,1,NaN,NaN
101,-1.895092,-1.410352,0,2106,1,NaN,NaN
102,-1.892156,-1.422131,0,2109,1,NaN,NaN
103,-1.88922,-1.422131,0,2113,1,NaN,NaN
104,-1.886284,-1.425076,0,2113,1,NaN,NaN
105,-1.886284,-1.425076,0,2110,1,NaN,NaN
106,-1.880412,-1.425076,0,2107,1,NaN,NaN
107,-1.877476,-1.430966,0,2108,1,NaN,NaN
108,-1.871604,-1.433911,0,2112,1,NaN,NaN
109,-1.868668,-1.4398,0,2115,1,NaN,NaN
110,-1.868668,-1.442745,0,2113,1,NaN,NaN
111,-1.865732,-1.44569,0,2111,1,NaN,NaN
112,-1.865732,-1.44569,0,2113,1,NaN,NaN
113,-1.865732,-1.44569,0,2115,1,NaN,NaN
114,-1.865732,-1.448635,0,2117,1,NaN,NaN
115,-1.865732,-1.448635,0,2116,1,NaN,NaN
116,-1.868668,-1.44569,0,2116,1,NaN,NaN
117,-1.871604,-1.442745,0,2115,1,NaN,NaN
118,-1.87454,-1.448635,0,2115,1,NaN,NaN
119,-1.87454,-1.460414,0,2116,1,NaN,NaN
120,-1.87454,-1.469248,0,2118,1,NaN,NaN
121,-1.87454,-1.472192,0,2120,1,NaN,NaN
122,-1.877476,-1.475137,0,2121,1,NaN,NaN
123,-1.883348,-1.475137,0,2120,1,NaN,NaN
124,-1.883348,-1.478082,0,2119,1,NaN,NaN
125,-1.886284,-1.483971,0,2119,1,NaN,NaN
126,-1.886284,-1.486916,0,2119,1,NaN,NaN
127,-1.883348,-1.492805,0,2119,1,NaN,NaN
128,-1.877476,-1.49575,0,2120,1,NaN,NaN
