n,x,y,val,dP,lab,xT,yT
0,-15.565282,8.800327,0,2908,0,NaN,NaN
1,-15.559827,8.791694,0,2907,0,NaN,NaN
2,-15.554371,8.78306,0,2905,0,NaN,NaN
3,-15.551643,8.780182,0,2904,0,NaN,NaN
4,-15.548915,8.760035,0,2903,0,NaN,NaN
5,-15.546187,8.739886,0,2902,0,NaN,NaN
6,-15.543459,8.719735,0,2904,0,NaN,NaN
7,-15.529818,8.716856,0,2908,1,NaN,NaN
8,-15.513445,8.696702,0,2909,1,NaN,NaN
9,-15.513445,8.679426,0,2905,1,NaN,NaN
10,-15.52436,8.670787,0,2903,1,NaN,NaN
11,-15.538003,8.690944,0,2906,1,NaN,NaN
12,-15.532546,8.713977,0,2908,1,NaN,NaN
13,-15.529818,8.713977,0,2909,1,NaN,NaN
14,-15.527089,8.685185,0,2908,1,NaN,NaN
15,-15.529818,8.653508,0,2906,1,NaN,NaN
16,-15.532546,8.636228,0,2904,1,NaN,NaN
17,-15.538003,8.636228,0,2904,1,NaN,NaN
18,-15.538003,8.665027,0,2905,1,NaN,NaN
19,-15.532546,8.696702,0,2907,1,NaN,NaN
20,-15.527089,8.719735,0,2909,1,NaN,NaN
21,-15.529818,8.711098,0,2909,1,NaN,NaN
22,-15.543459,8.711098,0,2909,1,NaN,NaN
23,-15.557099,8.716856,0,2907,1,NaN,NaN
24,-15.554371,8.70534,0,2906,1,NaN,NaN
25,-15.548915,8.685185,0,2905,1,NaN,NaN
26,-15.540731,8.665027,0,2905,1,NaN,NaN
27,-15.529818,8.679426,0,2906,1,NaN,NaN
28,-15.527089,8.696702,0,2908,1,NaN,NaN
29,-15.529818,8.713977,0,2909,1,NaN,NaN
30,-15.535274,8.719735,0,2910,1,NaN,NaN
31,-15.538003,8.725493,0,2910,1,NaN,NaN
32,-15.532546,8.737008,0,2909,1,NaN,NaN
33,-15.516174,8.739886,0,2909,1,NaN,NaN
34,-15.4998,8.722614,0,2910,1,NaN,NaN
35,-15.491611,8.699581,0,2910,1,NaN,NaN
36,-15.488882,8.670787,0,2910,1,NaN,NaN
37,-15.483423,8.662148,0,2909,1,NaN,NaN
38,-15.483423,8.665027,0,2909,1,NaN,NaN
39,-15.480693,8.670787,0,2909,1,NaN,NaN
40,-15.480693,8.679426,0,2907,1,NaN,NaN
41,-15.488882,8.688064,0,2906,1,NaN,NaN
42,-15.49707,8.699581,0,2905,1,NaN,NaN
43,-15.4998,8.711098,0,2905,1,NaN,NaN
44,-15.49707,8.716856,0,2906,1,NaN,NaN
45,-15.491611,8.722614,0,2906,1,NaN,NaN
46,-15.488882,8.737008,0,2905,2,NaN,NaN
47,-15.494341,8.745643,0,2904,2,NaN,NaN
48,-15.502529,8.7514,0,2902,2,NaN,NaN
49,-15.480693,8.748522,0,2903,2,NaN,NaN
50,-15.428814,8.742765,0,2903,2,NaN,NaN
51,-15.305838,8.737008,0,2902,2,NaN,NaN
52,-15.204617,8.777304,0,2899,2,NaN,NaN
53,-15.070417,8.806082,0,2897,2,NaN,NaN
54,-14.91135,8.875131,0,2897,2,NaN,NaN
55,-14.677809,8.889513,0,2901,2,NaN,NaN
56,-14.40793,8.898142,0,2904,2,NaN,NaN
57,-14.167795,8.895266,0,2906,2,NaN,NaN
58,-13.9493,8.89239,0,2911,2,NaN,NaN
59,-13.749803,8.89239,0,2917,2,NaN,NaN
60,-13.56941,8.860748,0,2923,2,NaN,NaN
61,-13.430459,8.814715,0,2922,2,NaN,NaN
62,-13.330314,8.7514,0,2921,2,NaN,NaN
63,-13.263505,8.690944,0,2924,2,NaN,NaN
64,-13.210588,8.644868,0,2928,2,NaN,NaN
65,-13.182728,8.616065,0,2934,2,NaN,NaN
66,-13.202231,8.569972,0,2937,2,NaN,NaN
67,-13.241227,8.538276,0,2939,2,NaN,NaN
68,-13.277427,8.497928,0,2942,2,NaN,NaN
69,-13.285779,8.471985,0,2945,1,NaN,NaN
70,-13.296914,8.469103,0,2946,1,NaN,NaN
71,-13.319182,8.495045,0,2947,1,NaN,NaN
72,-13.33588,8.538276,0,2947,1,NaN,NaN
73,-13.358141,8.561328,0,2948,1,NaN,NaN
74,-13.388742,8.587258,0,2948,1,NaN,NaN
75,-13.43602,8.624707,0,2949,1,NaN,NaN
76,-13.4805,8.662148,0,2949,1,NaN,NaN
77,-13.508291,8.693823,0,2949,1,NaN,NaN
78,-13.519406,8.685185,0,2949,1,NaN,NaN
79,-13.524963,8.693823,0,2945,1,NaN,NaN
80,-13.544411,8.70534,0,2941,1,NaN,NaN
81,-13.561077,8.719735,0,2936,1,NaN,NaN
82,-13.561077,8.716856,0,2931,1,NaN,NaN
83,-13.536076,8.713977,0,2927,1,NaN,NaN
84,-13.508291,8.711098,0,2925,1,NaN,NaN
85,-13.483279,8.716856,0,2925,1,NaN,NaN
86,-13.469381,8.725493,0,2924,1,NaN,NaN
87,-13.4388,8.745643,0,2923,1,NaN,NaN
88,-13.413774,8.7514,0,2922,1,NaN,NaN
89,-13.394305,8.754279,0,2921,1,NaN,NaN
90,-13.394305,8.745643,0,2920,1,NaN,NaN
91,-13.377615,8.742765,0,2917,1,NaN,NaN
92,-13.358141,8.739886,0,2916,1,NaN,NaN
93,-13.33588,8.739886,0,2917,1,NaN,NaN
94,-13.324748,8.742765,0,2920,1,NaN,NaN
95,-13.321965,8.737008,0,2923,1,NaN,NaN
96,-13.319182,8.716856,0,2920,1,NaN,NaN
97,-13.313615,8.679426,0,2918,1,NaN,NaN
98,-13.305265,8.650628,0,2915,1,NaN,NaN
99,-13.299698,8.633347,0,2916,1,NaN,NaN
100,-13.302482,8.644868,0,2917,1,NaN,NaN
101,-13.296914,8.656388,0,2920,1,NaN,NaN
102,-13.29413,8.676546,0,2922,1,NaN,NaN
103,-13.288563,8.685185,0,2925,1,NaN,NaN
104,-13.285779,8.696702,0,2925,1,NaN,NaN
105,-13.288563,8.702461,0,2925,1,NaN,NaN
106,-13.29413,8.70534,0,2924,1,NaN,NaN
107,-13.302482,8.696702,0,2921,1,NaN,NaN
108,-13.305265,8.685185,0,2918,1,NaN,NaN
109,-13.305265,8.673667,0,2915,1,NaN,NaN
110,-13.308049,8.667907,0,2917,1,NaN,NaN
111,-13.310832,8.667907,0,2919,1,NaN,NaN
112,-13.310832,8.656388,0,2921,1,NaN,NaN
113,-13.319182,8.647748,0,2921,1,NaN,NaN
114,-13.333097,8.650628,0,2921,1,NaN,NaN
115,-13.347011,8.670787,0,2920,1,NaN,NaN
116,-13.338663,8.690944,0,2919,1,NaN,NaN
117,-13.324748,8.702461,0,2917,1,NaN,NaN
118,-13.305265,8.708219,0,2917,1,NaN,NaN
119,-13.305265,8.711098,0,2917,1,NaN,NaN
120,-13.302482,8.711098,0,2918,1,NaN,NaN
121,-13.299698,8.708219,0,2917,1,NaN,NaN
122,-13.308049,8.722614,0,2913,1,NaN,NaN
123,-13.310832,8.734129,0,2909,1,NaN,NaN
124,-13.313615,8.734129,0,2904,1,NaN,NaN
125,-13.327531,8.725493,0,2903,1,NaN,NaN
126,-13.344228,8.719735,0,2907,1,NaN,NaN
127,-13.355358,8.725493,0,2910,1,NaN,NaN
128,-13.352576,8.73125,0,2913,1,NaN,NaN
129,-13.347011,8.73125,0,2914,1,NaN,NaN
130,-13.338663,8.725493,0,2916,1,NaN,NaN
131,-13.330314,8.719735,0,2918,1,NaN,NaN
