n,x,y,val,dP,lab,xT,yT
0,-12.881437,8.95278,0,2173,0,NaN,NaN
1,-12.881437,8.944154,0,2173,0,NaN,NaN
2,-12.881437,8.94703,0,2174,0,NaN,NaN
3,-12.88423,8.95278,0,2174,0,NaN,NaN
4,-12.88423,8.958531,0,2173,0,NaN,NaN
5,-12.881437,8.961406,0,2174,0,NaN,NaN
6,-12.878643,8.958531,0,2175,0,NaN,NaN
7,-12.878643,8.955656,0,2176,1,NaN,NaN
8,-12.881437,8.94703,0,2177,1,NaN,NaN
9,-12.887023,8.941279,0,2177,1,NaN,NaN
10,-12.892609,8.924025,0,2178,1,NaN,NaN
11,-12.892609,8.909646,0,2179,1,NaN,NaN
12,-12.892609,8.909646,0,2180,1,NaN,NaN
13,-12.892609,8.918274,0,2181,1,NaN,NaN
14,-12.903779,8.909646,0,2182,1,NaN,NaN
15,-12.903779,8.89239,0,2182,1,NaN,NaN
16,-12.892609,8.878008,0,2182,1,NaN,NaN
17,-12.881437,8.880884,0,2183,1,NaN,NaN
18,-12.87585,8.883761,0,2184,1,NaN,NaN
19,-12.87585,8.886637,0,2185,1,NaN,NaN
20,-12.873057,8.889513,0,2185,1,NaN,NaN
21,-12.85909,8.903894,0,2184,1,NaN,NaN
22,-12.847915,8.915398,0,2184,1,NaN,NaN
23,-12.836739,8.929777,0,2183,1,NaN,NaN
24,-12.833944,8.929777,0,2183,1,NaN,NaN
25,-12.833944,8.929777,0,2183,1,NaN,NaN
26,-12.83115,8.926901,0,2183,1,NaN,NaN
27,-12.825562,8.926901,0,2183,1,NaN,NaN
28,-12.822767,8.92115,0,2183,1,NaN,NaN
29,-12.817178,8.915398,0,2182,1,NaN,NaN
30,-12.817178,8.901018,0,2183,1,NaN,NaN
31,-12.828356,8.895266,0,2183,1,NaN,NaN
32,-12.839533,8.90677,0,2184,1,NaN,NaN
33,-12.856296,8.924025,0,2184,1,NaN,NaN
34,-12.861883,8.938404,0,2184,1,NaN,NaN
35,-12.878643,8.941279,0,2186,1,NaN,NaN
36,-12.906572,8.935528,0,2187,1,NaN,NaN
37,-12.94287,8.932652,0,2189,2,NaN,NaN
38,-12.970784,8.935528,0,2189,2,NaN,NaN
39,-12.937286,8.941279,0,2190,2,NaN,NaN
40,-12.887023,8.94703,0,2190,2,NaN,NaN
41,-12.814384,8.961406,0,2192,2,NaN,NaN
42,-12.744499,8.975781,0,2194,2,NaN,NaN
43,-12.635402,8.987281,0,2196,2,NaN,NaN
44,-12.464576,8.978656,0,2198,2,NaN,NaN
45,-12.299137,8.972906,0,2202,2,NaN,NaN
46,-12.141917,8.964281,0,2206,2,NaN,NaN
47,-11.97326,8.958531,0,2210,2,NaN,NaN
48,-11.787495,8.95278,0,2213,2,NaN,NaN
49,-11.598658,8.944154,0,2215,2,NaN,NaN
50,-11.497087,8.935528,0,2217,2,NaN,NaN
51,-11.40674,8.926901,0,2219,2,NaN,NaN
52,-11.347419,8.938404,0,2220,2,NaN,NaN
53,-11.259804,8.964281,0,2221,2,NaN,NaN
54,-11.191937,8.990155,0,2223,2,NaN,NaN
55,-11.104228,8.998779,0,2225,2,NaN,NaN
56,-11.013634,8.99303,0,2226,2,NaN,NaN
57,-10.917317,8.987281,0,2227,2,NaN,NaN
58,-10.809595,8.990155,0,2230,2,NaN,NaN
59,-10.710309,9.001654,0,2232,2,NaN,NaN
60,-10.613797,9.013151,0,2234,2,NaN,NaN
61,-10.53427,9.03327,0,2234,1,NaN,NaN
62,-10.451861,9.053387,0,2232,1,NaN,NaN
63,-10.383626,9.073502,0,2233,1,NaN,NaN
64,-10.326742,9.084995,0,2234,1,NaN,NaN
65,-10.284065,9.093614,0,2235,1,NaN,NaN
66,-10.235684,9.102233,0,2235,1,NaN,NaN
67,-10.201523,9.107979,0,2234,1,NaN,NaN
68,-10.164508,9.113724,0,2233,1,NaN,NaN
69,-10.150269,9.122342,0,2232,1,NaN,NaN
70,-10.113242,9.122342,0,2232,1,NaN,NaN
71,-10.084753,9.122342,0,2232,1,NaN,NaN
72,-10.050561,9.128087,0,2232,1,NaN,NaN
73,-10.039162,9.133832,0,2231,1,NaN,NaN
74,-10.022062,9.139577,0,2230,1,NaN,NaN
75,-10.01066,9.136705,0,2228,1,NaN,NaN
76,-9.990707,9.136705,0,2228,1,NaN,NaN
77,-9.97075,9.139577,0,2227,1,NaN,NaN
78,-9.956494,9.139577,0,2227,1,NaN,NaN
79,-9.953643,9.136705,0,2229,1,NaN,NaN
80,-9.956494,9.133832,0,2230,1,NaN,NaN
81,-9.959345,9.139577,0,2230,1,NaN,NaN
82,-9.965048,9.148194,0,2230,1,NaN,NaN
83,-9.967899,9.148194,0,2231,1,NaN,NaN
84,-9.976452,9.142449,0,2233,1,NaN,NaN
85,-9.982154,9.139577,0,2235,1,NaN,NaN
86,-9.985005,9.139577,0,2236,1,NaN,NaN
87,-9.982154,9.139577,0,2237,1,NaN,NaN
88,-9.996408,9.151066,0,2236,1,NaN,NaN
89,-10.00781,9.162554,0,2235,1,NaN,NaN
90,-10.024912,9.162554,0,2235,1,NaN,NaN
91,-10.027762,9.151066,0,2235,1,NaN,NaN
92,-10.030612,9.139577,0,2237,1,NaN,NaN
93,-10.030612,9.139577,0,2238,1,NaN,NaN
94,-10.027762,9.148194,0,2239,1,NaN,NaN
95,-10.030612,9.153938,0,2239,1,NaN,NaN
96,-10.033462,9.162554,0,2239,1,NaN,NaN
97,-10.039162,9.168298,0,2238,1,NaN,NaN
98,-10.042012,9.171169,0,2238,1,NaN,NaN
99,-10.042012,9.174041,0,2238,1,NaN,NaN
100,-10.053411,9.171169,0,2237,1,NaN,NaN
101,-10.067658,9.174041,0,2238,1,NaN,NaN
102,-10.084753,9.171169,0,2238,1,NaN,NaN
103,-10.0933,9.165426,0,2238,1,NaN,NaN
104,-10.098998,9.162554,0,2239,1,NaN,NaN
105,-10.096149,9.159682,0,2239,1,NaN,NaN
106,-10.090452,9.171169,0,2239,1,NaN,NaN
107,-10.081904,9.182656,0,2241,1,NaN,NaN
108,-10.081904,9.194142,0,2243,1,NaN,NaN
109,-10.096149,9.197014,0,2245,1,NaN,NaN
110,-10.107544,9.202756,0,2244,1,NaN,NaN
111,-10.110393,9.208499,0,2244,1,NaN,NaN
112,-10.110393,9.214241,0,2244,1,NaN,NaN
113,-10.110393,9.214241,0,2244,1,NaN,NaN
114,-10.11609,9.214241,0,2245,1,NaN,NaN
115,-10.127484,9.214241,0,2245,1,NaN,NaN
116,-10.136029,9.217112,0,2245,1,NaN,NaN
117,-10.138877,9.217112,0,2245,1,NaN,NaN
118,-10.141725,9.219983,0,2246,1,NaN,NaN
119,-10.147421,9.205627,0,2247,1,NaN,NaN
120,-10.150269,9.188399,0,2249,1,NaN,NaN
121,-10.158812,9.176913,0,2250,1,NaN,NaN
122,-10.167355,9.185528,0,2251,1,NaN,NaN
123,-10.175898,9.197014,0,2251,1,NaN,NaN
124,-10.170203,9.202756,0,2251,1,NaN,NaN
125,-10.164508,9.202756,0,2250,1,NaN,NaN
126,-10.155965,9.208499,0,2250,1,NaN,NaN
127,-10.153117,9.214241,0,2250,1,NaN,NaN
128,-10.158812,9.208499,0,2250,1,NaN,NaN
129,-10.170203,9.199885,0,2250,1,NaN,NaN
130,-10.181593,9.185528,0,2251,1,NaN,NaN
131,-10.18444,9.176913,0,2252,1,NaN,NaN
132,-10.187288,9.174041,0,2254,1,NaN,NaN
133,-10.190135,9.176913,0,2255,1,NaN,NaN
134,-10.18444,9.185528,0,2256,1,NaN,NaN
135,-10.181593,9.191271,0,2257,1,NaN,NaN
136,-10.178746,9.194142,0,2255,1,NaN,NaN
137,-10.175898,9.197014,0,2253,1,NaN,NaN
138,-10.178746,9.199885,0,2254,1,NaN,NaN
139,-10.181593,9.202756,0,2257,1,NaN,NaN
140,-10.190135,9.205627,0,2261,1,NaN,NaN
141,-10.201523,9.21137,0,2261,1,NaN,NaN
142,-10.210064,9.217112,0,2262,1,NaN,NaN
143,-10.218604,9.219983,0,2262,1,NaN,NaN
144,-10.218604,9.219983,0,2262,1,NaN,NaN
145,-10.224298,9.219983,0,2262,1,NaN,NaN
146,-10.229991,9.222854,0,2262,1,NaN,NaN
147,-10.229991,9.228596,0,2262,1,NaN,NaN
148,-10.229991,9.231467,0,2263,1,NaN,NaN
149,-10.229991,9.219983,0,2264,1,NaN,NaN
150,-10.221451,9.205627,0,2265,1,NaN,NaN
151,-10.215758,9.188399,0,2266,1,NaN,NaN
152,-10.212911,9.188399,0,2267,1,NaN,NaN
153,-10.215758,9.188399,0,2268,1,NaN,NaN
154,-10.215758,9.191271,0,2268,1,NaN,NaN
155,-10.218604,9.188399,0,2268,1,NaN,NaN
156,-10.221451,9.191271,0,2268,1,NaN,NaN
157,-10.227144,9.191271,0,2269,1,NaN,NaN
158,-10.229991,9.199885,0,2271,1,NaN,NaN
159,-10.229991,9.205627,0,2272,1,NaN,NaN
160,-10.227144,9.214241,0,2272,1,NaN,NaN
161,-10.221451,9.21137,0,2271,1,NaN,NaN
162,-10.218604,9.202756,0,2272,1,NaN,NaN
163,-10.218604,9.194142,0,2272,1,NaN,NaN
164,-10.215758,9.191271,0,2275,1,NaN,NaN
165,-10.215758,9.194142,0,2278,1,NaN,NaN
166,-10.210064,9.208499,0,2281,1,NaN,NaN
167,-10.207217,9.214241,0,2281,1,NaN,NaN
168,-10.212911,9.219983,0,2281,1,NaN,NaN
169,-10.221451,9.217112,0,2280,1,NaN,NaN
170,-10.229991,9.214241,0,2279,1,NaN,NaN
171,-10.241376,9.222854,0,2279,1,NaN,NaN
172,-10.252761,9.228596,0,2280,1,NaN,NaN
173,-10.255607,9.237208,0,2281,1,NaN,NaN
174,-10.247069,9.234337,0,2281,1,NaN,NaN
175,-10.247069,9.234337,0,2281,1,NaN,NaN
176,-10.258453,9.231467,0,2282,1,NaN,NaN
177,-10.266991,9.228596,0,2284,1,NaN,NaN
178,-10.266991,9.228596,0,2286,1,NaN,NaN
179,-10.249915,9.234337,0,2288,1,NaN,NaN
180,-10.241376,9.240079,0,2287,1,NaN,NaN
181,-10.235684,9.240079,0,2289,1,NaN,NaN
182,-10.241376,9.240079,0,2291,1,NaN,NaN
183,-10.23853,9.24582,0,2292,1,NaN,NaN
184,-10.235684,9.251561,0,2292,1,NaN,NaN
185,-10.235684,9.260172,0,2292,1,NaN,NaN
186,-10.235684,9.263043,0,2291,1,NaN,NaN
187,-10.235684,9.265913,0,2290,1,NaN,NaN
188,-10.235684,9.265913,0,2293,1,NaN,NaN
189,-10.235684,9.265913,0,2296,1,NaN,NaN
190,-10.229991,9.263043,0,2298,1,NaN,NaN
191,-10.218604,9.257302,0,2296,1,NaN,NaN
192,-10.207217,9.257302,0,2297,1,NaN,NaN
193,-10.20437,9.257302,0,2299,1,NaN,NaN
194,-10.210064,9.260172,0,2302,1,NaN,NaN
195,-10.215758,9.260172,0,2303,1,NaN,NaN
196,-10.215758,9.254432,0,2304,1,NaN,NaN
197,-10.221451,9.248691,0,2304,1,NaN,NaN
198,-10.224298,9.24582,0,2304,1,NaN,NaN
199,-10.215758,9.24582,0,2307,1,NaN,NaN
200,-10.20437,9.248691,0,2310,1,NaN,NaN
201,-10.195829,9.251561,0,2312,1,NaN,NaN
202,-10.195829,9.254432,0,2313,1,NaN,NaN
203,-10.195829,9.257302,0,2315,1,NaN,NaN
204,-10.198676,9.260172,0,2316,1,NaN,NaN
205,-10.207217,9.260172,0,2316,1,NaN,NaN
206,-10.212911,9.263043,0,2316,1,NaN,NaN
207,-10.215758,9.265913,0,2315,1,NaN,NaN
208,-10.20437,9.265913,0,2315,1,NaN,NaN
209,-10.192982,9.265913,0,2315,1,NaN,NaN
210,-10.181593,9.257302,0,2316,1,NaN,NaN
211,-10.178746,9.248691,0,2317,1,NaN,NaN
212,-10.181593,9.237208,0,2318,1,NaN,NaN
213,-10.181593,9.234337,0,2319,1,NaN,NaN
214,-10.187288,9.242949,0,2320,1,NaN,NaN
215,-10.187288,9.254432,0,2322,1,NaN,NaN
216,-10.187288,9.265913,0,2323,1,NaN,NaN
217,-10.178746,9.271653,0,2324,1,NaN,NaN
218,-10.173051,9.271653,0,2325,1,NaN,NaN
219,-10.170203,9.271653,0,2327,1,NaN,NaN
220,-10.167355,9.277394,0,2330,1,NaN,NaN
221,-10.167355,9.286004,0,2333,1,NaN,NaN
222,-10.16166,9.294613,0,2334,1,NaN,NaN
223,-10.155965,9.294613,0,2334,1,NaN,NaN
224,-10.147421,9.288873,0,2333,1,NaN,NaN
225,-10.147421,9.283134,0,2333,1,NaN,NaN
226,-10.155965,9.280264,0,2333,1,NaN,NaN
227,-10.164508,9.280264,0,2334,1,NaN,NaN
228,-10.178746,9.283134,0,2336,1,NaN,NaN
229,-10.181593,9.283134,0,2337,1,NaN,NaN
230,-10.18444,9.286004,0,2338,1,NaN,NaN
231,-10.18444,9.288873,0,2337,1,NaN,NaN
232,-10.18444,9.288873,0,2337,1,NaN,NaN
233,-10.187288,9.286004,0,2337,1,NaN,NaN
234,-10.192982,9.280264,0,2339,1,NaN,NaN
235,-10.187288,9.283134,0,2340,1,NaN,NaN
236,-10.178746,9.283134,0,2340,1,NaN,NaN
237,-10.167355,9.286004,0,2340,1,NaN,NaN
238,-10.164508,9.288873,0,2340,1,NaN,NaN
239,-10.158812,9.294613,0,2341,1,NaN,NaN
240,-10.158812,9.294613,0,2342,1,NaN,NaN
241,-10.158812,9.286004,0,2345,1,NaN,NaN
242,-10.16166,9.280264,0,2349,1,NaN,NaN
243,-10.16166,9.274523,0,2352,1,NaN,NaN
244,-10.158812,9.277394,0,2352,1,NaN,NaN
245,-10.158812,9.274523,0,2351,1,NaN,NaN
246,-10.16166,9.268783,0,2351,1,NaN,NaN
247,-10.16166,9.268783,0,2352,1,NaN,NaN
248,-10.164508,9.265913,0,2353,1,NaN,NaN
249,-10.164508,9.274523,0,2353,1,NaN,NaN
250,-10.164508,9.286004,0,2353,1,NaN,NaN
251,-10.164508,9.288873,0,2352,1,NaN,NaN
252,-10.16166,9.274523,0,2351,1,NaN,NaN
253,-10.155965,9.263043,0,2351,1,NaN,NaN
254,-10.150269,9.257302,0,2351,1,NaN,NaN
255,-10.150269,9.260172,0,2352,1,NaN,NaN
256,-10.147421,9.263043,0,2354,1,NaN,NaN
257,-10.136029,9.263043,0,2356,1,NaN,NaN
258,-10.124636,9.268783,0,2358,1,NaN,NaN
259,-10.130332,9.265913,0,2358,1,NaN,NaN
260,-10.144573,9.263043,0,2357,1,NaN,NaN
261,-10.155965,9.265913,0,2358,1,NaN,NaN
262,-10.153117,9.271653,0,2359,1,NaN,NaN
263,-10.153117,9.280264,0,2361,1,NaN,NaN
264,-10.153117,9.280264,0,2362,1,NaN,NaN
265,-10.16166,9.283134,0,2365,1,NaN,NaN
266,-10.173051,9.283134,0,2368,1,NaN,NaN
267,-10.18444,9.286004,0,2370,1,NaN,NaN
268,-10.178746,9.271653,0,2370,1,NaN,NaN
269,-10.173051,9.260172,0,2371,1,NaN,NaN
270,-10.164508,9.24582,0,2374,1,NaN,NaN
271,-10.164508,9.24582,0,2376,1,NaN,NaN
272,-10.16166,9.24582,0,2377,1,NaN,NaN
273,-10.155965,9.24582,0,2377,1,NaN,NaN
274,-10.150269,9.254432,0,2376,1,NaN,NaN
275,-10.147421,9.260172,0,2378,1,NaN,NaN
276,-10.150269,9.271653,0,2380,1,NaN,NaN
277,-10.153117,9.277394,0,2382,1,NaN,NaN
278,-10.153117,9.277394,0,2383,1,NaN,NaN
279,-10.155965,9.277394,0,2383,1,NaN,NaN
280,-10.158812,9.274523,0,2385,1,NaN,NaN
281,-10.16166,9.268783,0,2385,1,NaN,NaN
282,-10.164508,9.263043,0,2387,1,NaN,NaN
283,-10.158812,9.263043,0,2389,1,NaN,NaN
284,-10.153117,9.265913,0,2390,1,NaN,NaN
285,-10.147421,9.271653,0,2390,1,NaN,NaN
286,-10.150269,9.268783,0,2389,1,NaN,NaN
287,-10.153117,9.265913,0,2389,1,NaN,NaN
288,-10.155965,9.263043,0,2389,1,NaN,NaN
289,-10.155965,9.260172,0,2390,1,NaN,NaN
290,-10.155965,9.260172,0,2392,1,NaN,NaN
291,-10.155965,9.260172,0,2395,1,NaN,NaN
292,-10.158812,9.260172,0,2395,1,NaN,NaN
293,-10.158812,9.254432,0,2396,1,NaN,NaN
294,-10.155965,9.248691,0,2396,1,NaN,NaN
295,-10.153117,9.242949,0,2397,1,NaN,NaN
296,-10.150269,9.24582,0,2399,1,NaN,NaN
297,-10.144573,9.24582,0,2400,1,NaN,NaN
298,-10.141725,9.248691,0,2401,1,NaN,NaN
299,-10.136029,9.24582,0,2402,1,NaN,NaN
300,-10.136029,9.234337,0,2403,1,NaN,NaN
301,-10.136029,9.225725,0,2403,1,NaN,NaN
302,-10.136029,9.219983,0,2403,1,NaN,NaN
303,-10.127484,9.225725,0,2403,1,NaN,NaN
304,-10.121787,9.234337,0,2403,1,NaN,NaN
305,-10.110393,9.24582,0,2406,1,NaN,NaN
