n,x,y,val,dP,lab,xT,yT
0,1.616131,-2.475779,0,3017,0,NaN,NaN
1,1.613194,-2.475779,0,3020,0,NaN,NaN
2,1.610257,-2.47872,0,3020,0,NaN,NaN
3,1.610257,-2.47872,0,3018,0,NaN,NaN
4,1.616131,-2.47872,0,3016,0,NaN,NaN
5,1.622004,-2.47872,0,3017,0,NaN,NaN
6,1.624941,-2.472838,0,3018,0,NaN,NaN
7,1.627878,-2.464014,0,3019,1,NaN,NaN
8,1.633752,-2.45519,0,3016,1,NaN,NaN
9,1.639625,-2.449308,0,3013,1,NaN,NaN
10,1.654309,-2.449308,0,3010,1,NaN,NaN
11,1.668993,-2.446367,0,3011,1,NaN,NaN
12,1.68074,-2.428719,0,3012,1,NaN,NaN
13,1.674866,-2.416953,0,3013,1,NaN,NaN
14,1.668993,-2.41107,0,3013,1,NaN,NaN
15,1.668993,-2.419895,0,3013,1,NaN,NaN
16,1.668993,-2.440484,0,3012,1,NaN,NaN
17,1.674866,-2.45519,0,3014,1,NaN,NaN
18,1.677803,-2.466955,0,3016,1,NaN,NaN
19,1.695423,-2.472838,0,3015,1,NaN,NaN
20,1.710106,-2.472838,0,3011,1,NaN,NaN
21,1.724789,-2.466955,0,3008,1,NaN,NaN
22,1.721852,-2.45519,0,3009,1,NaN,NaN
23,1.721852,-2.446367,0,3011,1,NaN,NaN
24,1.718916,-2.446367,0,3011,1,NaN,NaN
25,1.718916,-2.446367,0,3012,1,NaN,NaN
26,1.727725,-2.446367,0,3012,1,NaN,NaN
27,1.733598,-2.443425,0,3012,1,NaN,NaN
28,1.742408,-2.452249,0,3012,1,NaN,NaN
29,1.745344,-2.464014,0,3012,1,NaN,NaN
30,1.748281,-2.475779,0,3013,1,NaN,NaN
31,1.751217,-2.484602,0,3013,1,NaN,NaN
32,1.751217,-2.487543,0,3013,1,NaN,NaN
33,1.748281,-2.47872,0,3013,1,NaN,NaN
34,1.748281,-2.466955,0,3013,1,NaN,NaN
35,1.748281,-2.458132,0,3014,1,NaN,NaN
36,1.745344,-2.458132,0,3013,1,NaN,NaN
37,1.742408,-2.458132,0,3012,1,NaN,NaN
38,1.748281,-2.461073,0,3011,1,NaN,NaN
39,1.75709,-2.464014,0,3011,1,NaN,NaN
40,1.762963,-2.458132,0,3012,1,NaN,NaN
41,1.75709,-2.45519,0,3012,1,NaN,NaN
42,1.748281,-2.45519,0,3012,1,NaN,NaN
43,1.742408,-2.458132,0,3011,1,NaN,NaN
44,1.748281,-2.466955,0,3012,1,NaN,NaN
45,1.75709,-2.472838,0,3013,1,NaN,NaN
46,1.768836,-2.481661,0,3014,1,NaN,NaN
47,1.768836,-2.487543,0,3015,1,NaN,NaN
48,1.768836,-2.493425,0,3016,1,NaN,NaN
49,1.765899,-2.490484,0,3017,1,NaN,NaN
50,1.765899,-2.490484,0,3017,1,NaN,NaN
51,1.765899,-2.487543,0,3017,1,NaN,NaN
52,1.765899,-2.496366,0,3017,1,NaN,NaN
53,1.765899,-2.502248,0,3016,1,NaN,NaN
