n,x,y,val,dP,lab,xT,yT
0,-15.190931,9.374948,0,3204,0,NaN,NaN
1,-15.193668,9.369211,0,3203,0,NaN,NaN
2,-15.193668,9.363474,0,3201,0,NaN,NaN
3,-15.196406,9.357737,0,3198,0,NaN,NaN
4,-15.196406,9.360605,0,3195,0,NaN,NaN
5,-15.196406,9.360605,0,3195,0,NaN,NaN
6,-15.193668,9.363474,0,3195,0,NaN,NaN
7,-15.185456,9.366343,0,3195,1,NaN,NaN
8,-15.179981,9.366343,0,3196,1,NaN,NaN
9,-15.177243,9.366343,0,3196,1,NaN,NaN
10,-15.174505,9.366343,0,3195,1,NaN,NaN
11,-15.174505,9.363474,0,3193,1,NaN,NaN
12,-15.174505,9.360605,0,3191,1,NaN,NaN
13,-15.177243,9.357737,0,3190,1,NaN,NaN
14,-15.193668,9.366343,0,3188,1,NaN,NaN
15,-15.210091,9.374948,0,3186,1,NaN,NaN
16,-15.221038,9.383553,0,3185,1,NaN,NaN
17,-15.212828,9.380685,0,3183,1,NaN,NaN
18,-15.20188,9.383553,0,3181,1,NaN,NaN
19,-15.193668,9.386422,0,3181,1,NaN,NaN
20,-15.188194,9.38929,0,3180,1,NaN,NaN
21,-15.188194,9.380685,0,3177,1,NaN,NaN
22,-15.188194,9.360605,0,3173,1,NaN,NaN
23,-15.190931,9.343392,0,3171,1,NaN,NaN
24,-15.188194,9.329047,0,3170,1,NaN,NaN
25,-15.185456,9.326178,0,3169,1,NaN,NaN
26,-15.188194,9.323308,0,3169,1,NaN,NaN
27,-15.193668,9.320439,0,3168,1,NaN,NaN
28,-15.188194,9.326178,0,3166,1,NaN,NaN
29,-15.179981,9.337654,0,3164,1,NaN,NaN
30,-15.171768,9.351999,0,3163,1,NaN,NaN
31,-15.171768,9.343392,0,3163,1,NaN,NaN
32,-15.171768,9.329047,0,3161,1,NaN,NaN
33,-15.16903,9.3147,0,3160,1,NaN,NaN
34,-15.16903,9.3147,0,3159,1,NaN,NaN
35,-15.174505,9.331916,0,3157,1,NaN,NaN
36,-15.177243,9.34913,0,3155,1,NaN,NaN
37,-15.179981,9.363474,0,3154,1,NaN,NaN
