n,x,y,val,dP,lab,xT,yT
0,-16.820237,5.532072,0,3872,0,NaN,NaN
1,-16.82293,5.523314,0,3873,0,NaN,NaN
2,-16.820237,5.514556,0,3873,0,NaN,NaN
3,-16.820237,5.511636,0,3873,0,NaN,NaN
4,-16.82293,5.517475,0,3872,0,NaN,NaN
5,-16.825623,5.529152,0,3872,0,NaN,NaN
6,-16.825623,5.546668,0,3870,0,NaN,NaN
7,-16.825623,5.555425,0,3869,1,NaN,NaN
8,-16.825623,5.567101,0,3869,1,NaN,NaN
9,-16.82293,5.57002,0,3869,1,NaN,NaN
10,-16.82293,5.572938,0,3869,1,NaN,NaN
11,-16.82293,5.575857,0,3869,1,NaN,NaN
12,-16.817544,5.575857,0,3869,1,NaN,NaN
13,-16.814851,5.575857,0,3869,1,NaN,NaN
14,-16.814851,5.567101,0,3868,1,NaN,NaN
15,-16.817544,5.558344,0,3867,1,NaN,NaN
16,-16.82293,5.549587,0,3866,1,NaN,NaN
17,-16.820237,5.546668,0,3866,1,NaN,NaN
18,-16.814851,5.546668,0,3868,1,NaN,NaN
19,-16.809464,5.558344,0,3869,1,NaN,NaN
20,-16.806771,5.567101,0,3871,1,NaN,NaN
21,-16.806771,5.572938,0,3872,1,NaN,NaN
22,-16.795997,5.567101,0,3875,1,NaN,NaN
23,-16.787915,5.564182,0,3878,1,NaN,NaN
24,-16.782527,5.564182,0,3879,1,NaN,NaN
25,-16.782527,5.564182,0,3880,1,NaN,NaN
26,-16.785221,5.57002,0,3882,1,NaN,NaN
27,-16.785221,5.575857,0,3884,1,NaN,NaN
28,-16.779832,5.578776,0,3885,1,NaN,NaN
29,-16.774444,5.578776,0,3881,1,NaN,NaN
30,-16.769055,5.57002,0,3877,1,NaN,NaN
31,-16.76636,5.561263,0,3875,1,NaN,NaN
32,-16.763666,5.555425,0,3875,1,NaN,NaN
33,-16.763666,5.549587,0,3874,1,NaN,NaN
34,-16.763666,5.543749,0,3874,1,NaN,NaN
35,-16.763666,5.558344,0,3875,1,NaN,NaN
36,-16.763666,5.575857,0,3875,1,NaN,NaN
37,-16.763666,5.59337,0,3874,1,NaN,NaN
38,-16.763666,5.59337,0,3871,1,NaN,NaN
39,-16.763666,5.596288,0,3868,1,NaN,NaN
40,-16.763666,5.599207,0,3865,1,NaN,NaN
41,-16.76636,5.596288,0,3865,1,NaN,NaN
42,-16.76636,5.59337,0,3865,1,NaN,NaN
43,-16.769055,5.602126,0,3865,1,NaN,NaN
44,-16.76636,5.619636,0,3864,1,NaN,NaN
45,-16.763666,5.637146,0,3863,1,NaN,NaN
46,-16.760971,5.642983,0,3862,1,NaN,NaN
