n,x,y,val,dP,lab,xT,yT
0,-13.071224,7.11259,0,4034,0,NaN,NaN
1,-13.071224,7.115492,0,4035,0,NaN,NaN
2,-13.068435,7.115492,0,4038,0,NaN,NaN
3,-13.076802,7.11259,0,4041,0,NaN,NaN
4,-13.082379,7.103886,0,4042,0,NaN,NaN
5,-13.087956,7.098082,0,4042,0,NaN,NaN
6,-13.079591,7.092279,0,4043,0,NaN,NaN
7,-13.074013,7.086476,0,4043,1,NaN,NaN
8,-13.065646,7.080672,0,4043,1,NaN,NaN
9,-13.062857,7.07777,0,4043,1,NaN,NaN
10,-13.068435,7.071966,0,4043,1,NaN,NaN
11,-13.076802,7.06326,0,4042,1,NaN,NaN
12,-13.082379,7.06326,0,4042,1,NaN,NaN
13,-13.082379,7.069064,0,4042,1,NaN,NaN
14,-13.074013,7.071966,0,4042,1,NaN,NaN
15,-13.068435,7.071966,0,4042,1,NaN,NaN
16,-13.057279,7.057456,0,4042,1,NaN,NaN
17,-13.057279,7.045847,0,4042,1,NaN,NaN
18,-13.057279,7.031335,0,4043,1,NaN,NaN
19,-13.060068,7.034237,0,4043,1,NaN,NaN
20,-13.065646,7.03714,0,4043,1,NaN,NaN
21,-13.062857,7.031335,0,4043,1,NaN,NaN
22,-13.060068,7.022627,0,4043,1,NaN,NaN
23,-13.060068,7.011017,0,4043,1,NaN,NaN
24,-13.065646,7.005211,0,4044,1,NaN,NaN
25,-13.068435,6.999405,0,4044,1,NaN,NaN
26,-13.071224,6.999405,0,4044,1,NaN,NaN
27,-13.074013,6.996502,0,4044,1,NaN,NaN
28,-13.076802,6.996502,0,4043,1,NaN,NaN
29,-13.076802,6.9936,0,4043,1,NaN,NaN
30,-13.079591,6.996502,0,4043,1,NaN,NaN
31,-13.079591,6.999405,0,4043,1,NaN,NaN
32,-13.076802,7.002308,0,4044,1,NaN,NaN
33,-13.076802,7.002308,0,4043,1,NaN,NaN
34,-13.076802,7.019725,0,4041,1,NaN,NaN
35,-13.076802,7.034237,0,4039,1,NaN,NaN
36,-13.076802,7.040042,0,4036,1,NaN,NaN
37,-13.074013,7.034237,0,4033,1,NaN,NaN
38,-13.074013,7.028432,0,4032,1,NaN,NaN
39,-13.071224,7.031335,0,4033,1,NaN,NaN
40,-13.071224,7.028432,0,4034,1,NaN,NaN
41,-13.068435,7.028432,0,4031,1,NaN,NaN
42,-13.071224,7.028432,0,4027,1,NaN,NaN
43,-13.074013,7.034237,0,4025,1,NaN,NaN
44,-13.074013,7.03714,0,4025,1,NaN,NaN
45,-13.074013,7.03714,0,4025,1,NaN,NaN
46,-13.074013,7.034237,0,4025,1,NaN,NaN
47,-13.071224,7.031335,0,4025,1,NaN,NaN
48,-13.071224,7.031335,0,4025,1,NaN,NaN
49,-13.071224,7.02553,0,4026,1,NaN,NaN
50,-13.074013,7.022627,0,4026,1,NaN,NaN
51,-13.079591,7.019725,0,4026,1,NaN,NaN
52,-13.085168,7.019725,0,4025,1,NaN,NaN
53,-13.087956,7.028432,0,4024,1,NaN,NaN
54,-13.090745,7.040042,0,4022,1,NaN,NaN
55,-13.090745,7.045847,0,4021,1,NaN,NaN
56,-13.087956,7.051651,0,4019,1,NaN,NaN
57,-13.096321,7.054554,0,4018,1,NaN,NaN
58,-13.104686,7.060358,0,4017,1,NaN,NaN
59,-13.115838,7.060358,0,4017,1,NaN,NaN
60,-13.11305,7.060358,0,4018,1,NaN,NaN
61,-13.107474,7.057456,0,4018,1,NaN,NaN
62,-13.104686,7.054554,0,4018,1,NaN,NaN
63,-13.090745,7.031335,0,4017,2,NaN,NaN
64,-13.076802,7.002308,0,4017,2,NaN,NaN
65,-13.062857,6.973278,0,4015,2,NaN,NaN
66,-13.074013,6.964568,0,4014,2,NaN,NaN
67,-13.107474,6.961665,0,4012,2,NaN,NaN
68,-13.166009,6.967471,0,4011,2,NaN,NaN
69,-13.257936,6.999405,0,4011,2,NaN,NaN
70,-13.380397,7.06326,0,4010,2,NaN,NaN
71,-13.533298,7.138702,0,4009,2,NaN,NaN
72,-13.708199,7.269215,0,4007,2,NaN,NaN
73,-13.874529,7.402551,0,4005,2,NaN,NaN
74,-13.99912,7.538702,0,4003,2,NaN,NaN
75,-14.087636,7.634246,0,4000,2,NaN,NaN
76,-14.170558,7.703706,0,3997,2,NaN,NaN
77,-14.281026,7.799176,0,3995,2,NaN,NaN
78,-14.38587,7.894603,0,3990,2,NaN,NaN
79,-14.498881,8.027548,0,3982,2,NaN,NaN
80,-14.592511,8.143082,0,3969,2,NaN,NaN
81,-14.691561,8.247006,0,3959,2,NaN,NaN
82,-14.749298,8.324913,0,3947,2,NaN,NaN
83,-14.776782,8.388369,0,3938,2,NaN,NaN
84,-14.804258,8.457571,0,3931,2,NaN,NaN
85,-14.85919,8.523867,0,3925,2,NaN,NaN
86,-14.941536,8.604543,0,3919,2,NaN,NaN
87,-15.02656,8.688064,0,3910,2,NaN,NaN
88,-15.106038,8.774426,0,3903,2,NaN,NaN
89,-15.196406,8.854995,0,3896,2,NaN,NaN
90,-15.259343,8.926901,0,3890,2,NaN,NaN
91,-15.305838,8.987281,0,3882,2,NaN,NaN
92,-15.319509,9.030396,0,3873,2,NaN,NaN
93,-15.324977,9.050514,0,3868,2,NaN,NaN
94,-15.314041,9.056261,0,3866,2,NaN,NaN
95,-15.283961,9.044766,0,3864,1,NaN,NaN
96,-15.242928,9.024648,0,3864,1,NaN,NaN
97,-15.212828,8.99303,0,3863,1,NaN,NaN
98,-15.196406,8.970031,0,3862,1,NaN,NaN
99,-15.188194,8.941279,0,3860,1,NaN,NaN
100,-15.177243,8.912522,0,3858,1,NaN,NaN
101,-15.166292,8.875131,0,3858,1,NaN,NaN
102,-15.160815,8.854995,0,3859,1,NaN,NaN
103,-15.160815,8.846364,0,3859,1,NaN,NaN
104,-15.160815,8.846364,0,3860,1,NaN,NaN
105,-15.177243,8.852118,0,3859,1,NaN,NaN
106,-15.196406,8.866502,0,3858,1,NaN,NaN
107,-15.218301,8.889513,0,3857,1,NaN,NaN
108,-15.226511,8.903894,0,3857,1,NaN,NaN
109,-15.23472,8.929777,0,3856,1,NaN,NaN
110,-15.237456,8.94703,0,3856,1,NaN,NaN
111,-15.23472,8.967156,0,3855,1,NaN,NaN
112,-15.23472,8.981531,0,3852,1,NaN,NaN
113,-15.23472,9.004528,0,3850,1,NaN,NaN
114,-15.231984,9.0189,0,3849,1,NaN,NaN
115,-15.223774,9.010277,0,3848,1,NaN,NaN
116,-15.218301,8.998779,0,3846,1,NaN,NaN
117,-15.212828,8.998779,0,3843,1,NaN,NaN
118,-15.207354,9.013151,0,3838,1,NaN,NaN
119,-15.204617,9.024648,0,3832,1,NaN,NaN
120,-15.20188,9.024648,0,3828,1,NaN,NaN
121,-15.20188,9.016026,0,3826,1,NaN,NaN
122,-15.20188,9.010277,0,3824,1,NaN,NaN
123,-15.204617,8.998779,0,3824,1,NaN,NaN
124,-15.210091,8.995905,0,3825,1,NaN,NaN
125,-15.215565,8.990155,0,3821,1,NaN,NaN
126,-15.215565,8.984406,0,3816,1,NaN,NaN
127,-15.212828,8.981531,0,3811,1,NaN,NaN
128,-15.204617,8.975781,0,3810,1,NaN,NaN
129,-15.199143,8.975781,0,3809,1,NaN,NaN
130,-15.196406,8.975781,0,3807,1,NaN,NaN
131,-15.196406,8.981531,0,3805,1,NaN,NaN
132,-15.196406,8.990155,0,3802,1,NaN,NaN
133,-15.193668,8.998779,0,3799,1,NaN,NaN
134,-15.185456,8.995905,0,3795,1,NaN,NaN
135,-15.177243,9.007403,0,3790,1,NaN,NaN
136,-15.174505,9.016026,0,3788,1,NaN,NaN
137,-15.166292,9.024648,0,3787,1,NaN,NaN
