n,x,y,val,dP,lab,xT,yT
0,-16.488412,10.12196,0,1867,0,NaN,NaN
1,-16.491114,10.10197,0,1868,0,NaN,NaN
2,-16.493816,10.084833,0,1869,0,NaN,NaN
3,-16.496519,10.067694,0,1870,0,NaN,NaN
4,-16.499221,10.061981,0,1871,0,NaN,NaN
5,-16.501923,10.056267,0,1873,0,NaN,NaN
6,-16.499221,10.050554,0,1875,0,NaN,NaN
7,-16.491114,10.047697,0,1876,1,NaN,NaN
8,-16.488412,10.050554,0,1876,1,NaN,NaN
9,-16.491114,10.053411,0,1875,1,NaN,NaN
10,-16.491114,10.056267,0,1875,1,NaN,NaN
11,-16.493816,10.053411,0,1874,1,NaN,NaN
12,-16.493816,10.056267,0,1875,1,NaN,NaN
13,-16.493816,10.059124,0,1874,1,NaN,NaN
14,-16.496519,10.064838,0,1874,1,NaN,NaN
15,-16.496519,10.053411,0,1874,1,NaN,NaN
16,-16.496519,10.041983,0,1874,1,NaN,NaN
17,-16.488412,10.030554,0,1876,1,NaN,NaN
18,-16.477601,10.027697,0,1878,1,NaN,NaN
19,-16.469493,10.027697,0,1880,1,NaN,NaN
20,-16.480304,10.050554,0,1879,1,NaN,NaN
21,-16.493816,10.076264,0,1877,1,NaN,NaN
22,-16.507327,10.099114,0,1875,1,NaN,NaN
23,-16.510029,10.093401,0,1875,1,NaN,NaN
24,-16.510029,10.093401,0,1876,1,NaN,NaN
25,-16.510029,10.099114,0,1875,1,NaN,NaN
26,-16.51273,10.084833,0,1875,1,NaN,NaN
27,-16.51273,10.061981,0,1874,1,NaN,NaN
28,-16.510029,10.033411,0,1877,1,NaN,NaN
29,-16.496519,10.027697,0,1881,1,NaN,NaN
30,-16.491114,10.019125,0,1885,1,NaN,NaN
31,-16.483007,10.016267,0,1886,1,NaN,NaN
32,-16.485709,10.021982,0,1886,1,NaN,NaN
33,-16.483007,10.033411,0,1886,1,NaN,NaN
34,-16.483007,10.041983,0,1885,1,NaN,NaN
35,-16.485709,10.047697,0,1884,1,NaN,NaN
36,-16.491114,10.047697,0,1883,1,NaN,NaN
37,-16.496519,10.050554,0,1884,1,NaN,NaN
38,-16.493816,10.050554,0,1885,1,NaN,NaN
39,-16.493816,10.04484,0,1885,1,NaN,NaN
40,-16.491114,10.039126,0,1886,1,NaN,NaN
41,-16.485709,10.036269,0,1886,1,NaN,NaN
42,-16.483007,10.036269,0,1887,1,NaN,NaN
43,-16.485709,10.030554,0,1888,1,NaN,NaN
44,-16.485709,10.021982,0,1889,1,NaN,NaN
45,-16.485709,10.007695,0,1889,1,NaN,NaN
46,-16.485709,10.001979,0,1890,1,NaN,NaN
47,-16.488412,9.999121,0,1890,1,NaN,NaN
48,-16.488412,10.010552,0,1890,1,NaN,NaN
49,-16.493816,10.016267,0,1891,1,NaN,NaN
50,-16.493816,10.02484,0,1893,1,NaN,NaN
51,-16.496519,10.033411,0,1896,1,NaN,NaN
52,-16.493816,10.027697,0,1898,1,NaN,NaN
53,-16.493816,10.019125,0,1900,1,NaN,NaN
54,-16.483007,10.02484,0,1900,1,NaN,NaN
55,-16.472196,10.039126,0,1898,1,NaN,NaN
56,-16.46679,10.047697,0,1897,1,NaN,NaN
57,-16.469493,10.039126,0,1896,1,NaN,NaN
58,-16.472196,10.030554,0,1897,1,NaN,NaN
59,-16.477601,10.027697,0,1896,1,NaN,NaN
60,-16.483007,10.027697,0,1896,1,NaN,NaN
61,-16.491114,10.02484,0,1895,1,NaN,NaN
62,-16.496519,10.027697,0,1894,1,NaN,NaN
63,-16.499221,10.030554,0,1893,1,NaN,NaN
64,-16.496519,10.053411,0,1893,1,NaN,NaN
65,-16.496519,10.073407,0,1893,1,NaN,NaN
66,-16.499221,10.090545,0,1893,1,NaN,NaN
67,-16.501923,10.087689,0,1893,1,NaN,NaN
68,-16.504625,10.087689,0,1893,1,NaN,NaN
69,-16.507327,10.084833,0,1893,1,NaN,NaN
70,-16.510029,10.090545,0,1892,1,NaN,NaN
71,-16.504625,10.10197,0,1892,1,NaN,NaN
72,-16.499221,10.12196,0,1893,1,NaN,NaN
73,-16.493816,10.136238,0,1894,1,NaN,NaN
74,-16.491114,10.144804,0,1894,1,NaN,NaN
75,-16.491114,10.141948,0,1894,1,NaN,NaN
76,-16.493816,10.141948,0,1894,1,NaN,NaN
77,-16.501923,10.144804,0,1894,1,NaN,NaN
78,-16.507327,10.133382,0,1895,1,NaN,NaN
79,-16.510029,10.127671,0,1896,1,NaN,NaN
80,-16.510029,10.116249,0,1897,1,NaN,NaN
81,-16.515432,10.124816,0,1899,1,NaN,NaN
82,-16.523537,10.130527,0,1900,1,NaN,NaN
83,-16.531641,10.133382,0,1901,1,NaN,NaN
84,-16.531641,10.136238,0,1900,1,NaN,NaN
85,-16.531641,10.139093,0,1900,1,NaN,NaN
86,-16.52894,10.136238,0,1899,1,NaN,NaN
87,-16.523537,10.130527,0,1899,1,NaN,NaN
88,-16.515432,10.127671,0,1899,1,NaN,NaN
89,-16.51273,10.119105,0,1899,1,NaN,NaN
90,-16.518134,10.113393,0,1899,1,NaN,NaN
91,-16.520835,10.10197,0,1900,1,NaN,NaN
92,-16.520835,10.107681,0,1900,1,NaN,NaN
93,-16.520835,10.113393,0,1901,1,NaN,NaN
94,-16.523537,10.107681,0,1900,1,NaN,NaN
95,-16.523537,10.087689,0,1899,1,NaN,NaN
96,-16.520835,10.067694,0,1899,1,NaN,NaN
97,-16.51273,10.064838,0,1900,1,NaN,NaN
98,-16.501923,10.070551,0,1901,1,NaN,NaN
99,-16.499221,10.076264,0,1903,1,NaN,NaN
100,-16.504625,10.081976,0,1903,1,NaN,NaN
101,-16.510029,10.07912,0,1903,1,NaN,NaN
102,-16.510029,10.081976,0,1903,1,NaN,NaN
103,-16.51273,10.081976,0,1905,1,NaN,NaN
104,-16.51273,10.07912,0,1906,1,NaN,NaN
105,-16.51273,10.070551,0,1908,1,NaN,NaN
106,-16.51273,10.070551,0,1908,1,NaN,NaN
107,-16.51273,10.070551,0,1908,1,NaN,NaN
108,-16.510029,10.070551,0,1909,1,NaN,NaN
109,-16.515432,10.064838,0,1909,1,NaN,NaN
110,-16.520835,10.061981,0,1910,1,NaN,NaN
111,-16.526238,10.081976,0,1910,1,NaN,NaN
112,-16.526238,10.10197,0,1910,1,NaN,NaN
113,-16.523537,10.119105,0,1909,1,NaN,NaN
114,-16.526238,10.124816,0,1909,1,NaN,NaN
115,-16.526238,10.127671,0,1910,1,NaN,NaN
116,-16.526238,10.133382,0,1912,1,NaN,NaN
117,-16.523537,10.133382,0,1913,1,NaN,NaN
118,-16.523537,10.130527,0,1914,1,NaN,NaN
119,-16.520835,10.133382,0,1915,1,NaN,NaN
120,-16.515432,10.141948,0,1916,1,NaN,NaN
121,-16.523537,10.150514,0,1917,1,NaN,NaN
122,-16.537043,10.141948,0,1916,1,NaN,NaN
123,-16.547847,10.127671,0,1918,1,NaN,NaN
124,-16.550548,10.110537,0,1919,1,NaN,NaN
125,-16.547847,10.110537,0,1921,1,NaN,NaN
126,-16.545146,10.107681,0,1921,1,NaN,NaN
127,-16.542445,10.110537,0,1922,1,NaN,NaN
128,-16.547847,10.113393,0,1922,1,NaN,NaN
129,-16.550548,10.116249,0,1922,1,NaN,NaN
130,-16.555949,10.113393,0,1922,1,NaN,NaN
131,-16.550548,10.099114,0,1922,1,NaN,NaN
132,-16.545146,10.081976,0,1922,1,NaN,NaN
133,-16.537043,10.070551,0,1923,1,NaN,NaN
134,-16.534342,10.067694,0,1923,1,NaN,NaN
135,-16.531641,10.070551,0,1925,1,NaN,NaN
136,-16.534342,10.073407,0,1926,1,NaN,NaN
137,-16.542445,10.073407,0,1928,1,NaN,NaN
138,-16.547847,10.070551,0,1929,1,NaN,NaN
139,-16.550548,10.064838,0,1930,1,NaN,NaN
140,-16.547847,10.067694,0,1931,1,NaN,NaN
141,-16.542445,10.070551,0,1931,1,NaN,NaN
142,-16.539744,10.076264,0,1931,1,NaN,NaN
143,-16.539744,10.07912,0,1932,1,NaN,NaN
144,-16.539744,10.081976,0,1933,1,NaN,NaN
145,-16.537043,10.084833,0,1935,1,NaN,NaN
146,-16.534342,10.084833,0,1936,1,NaN,NaN
147,-16.52894,10.087689,0,1936,1,NaN,NaN
148,-16.52894,10.093401,0,1937,1,NaN,NaN
149,-16.534342,10.10197,0,1938,1,NaN,NaN
150,-16.545146,10.10197,0,1939,1,NaN,NaN
151,-16.555949,10.099114,0,1938,1,NaN,NaN
152,-16.558649,10.090545,0,1936,1,NaN,NaN
153,-16.56135,10.090545,0,1934,1,NaN,NaN
154,-16.56135,10.087689,0,1933,1,NaN,NaN
155,-16.56135,10.081976,0,1932,1,NaN,NaN
156,-16.56405,10.076264,0,1935,1,NaN,NaN
157,-16.56405,10.070551,0,1939,1,NaN,NaN
158,-16.555949,10.064838,0,1942,1,NaN,NaN
159,-16.547847,10.061981,0,1942,1,NaN,NaN
160,-16.547847,10.061981,0,1942,1,NaN,NaN
161,-16.553248,10.059124,0,1943,1,NaN,NaN
162,-16.558649,10.059124,0,1943,1,NaN,NaN
163,-16.56405,10.056267,0,1944,1,NaN,NaN
164,-16.569451,10.070551,0,1946,1,NaN,NaN
165,-16.572151,10.07912,0,1947,1,NaN,NaN
166,-16.572151,10.084833,0,1946,1,NaN,NaN
167,-16.569451,10.081976,0,1945,1,NaN,NaN
168,-16.569451,10.081976,0,1945,1,NaN,NaN
169,-16.56675,10.081976,0,1945,1,NaN,NaN
170,-16.56675,10.081976,0,1946,1,NaN,NaN
171,-16.56675,10.081976,0,1949,1,NaN,NaN
172,-16.56405,10.081976,0,1950,1,NaN,NaN
173,-16.56405,10.081976,0,1950,1,NaN,NaN
174,-16.56135,10.087689,0,1949,1,NaN,NaN
175,-16.56135,10.090545,0,1950,1,NaN,NaN
176,-16.56135,10.087689,0,1951,1,NaN,NaN
177,-16.558649,10.07912,0,1952,1,NaN,NaN
178,-16.555949,10.070551,0,1952,1,NaN,NaN
