n,x,y,val,dP,lab,xT,yT
0,-13.330314,8.180616,0,3698,0,NaN,NaN
1,-13.330314,8.180616,0,3698,0,NaN,NaN
2,-13.327531,8.177729,0,3697,0,NaN,NaN
3,-13.327531,8.174842,0,3695,0,NaN,NaN
4,-13.333097,8.169068,0,3694,0,NaN,NaN
5,-13.338663,8.163294,0,3695,0,NaN,NaN
6,-13.341446,8.157519,0,3697,0,NaN,NaN
7,-13.338663,8.151744,0,3698,1,NaN,NaN
8,-13.33588,8.151744,0,3698,1,NaN,NaN
9,-13.33588,8.148857,0,3698,1,NaN,NaN
10,-13.33588,8.14597,0,3698,1,NaN,NaN
11,-13.333097,8.143082,0,3698,1,NaN,NaN
12,-13.327531,8.143082,0,3698,1,NaN,NaN
13,-13.324748,8.143082,0,3698,1,NaN,NaN
14,-13.333097,8.143082,0,3698,1,NaN,NaN
15,-13.347011,8.148857,0,3697,1,NaN,NaN
16,-13.355358,8.163294,0,3696,1,NaN,NaN
17,-13.352576,8.177729,0,3695,1,NaN,NaN
18,-13.352576,8.189277,0,3696,1,NaN,NaN
19,-13.349793,8.189277,0,3698,1,NaN,NaN
20,-13.349793,8.183503,0,3700,1,NaN,NaN
21,-13.347011,8.177729,0,3699,1,NaN,NaN
22,-13.347011,8.192164,0,3696,1,NaN,NaN
23,-13.347011,8.209484,0,3694,1,NaN,NaN
24,-13.349793,8.226803,0,3694,1,NaN,NaN
25,-13.355358,8.226803,0,3695,1,NaN,NaN
26,-13.358141,8.226803,0,3696,1,NaN,NaN
27,-13.358141,8.226803,0,3696,1,NaN,NaN
28,-13.355358,8.232575,0,3696,1,NaN,NaN
29,-13.352576,8.238347,0,3696,1,NaN,NaN
30,-13.349793,8.247006,0,3697,1,NaN,NaN
31,-13.347011,8.252778,0,3700,1,NaN,NaN
32,-13.338663,8.255664,0,3703,1,NaN,NaN
33,-13.330314,8.258549,0,3706,1,NaN,NaN
34,-13.321965,8.258549,0,3707,1,NaN,NaN
35,-13.319182,8.258549,0,3707,1,NaN,NaN
36,-13.319182,8.261435,0,3708,1,NaN,NaN
37,-13.319182,8.267207,0,3708,1,NaN,NaN
38,-13.319182,8.278749,0,3708,1,NaN,NaN
