n,x,y,val,dP,lab,xT,yT
0,-15.527089,5.534991,0,5328,0,NaN,NaN
1,-15.726082,5.546668,0,5327,0,NaN,NaN
2,-15.916533,5.564182,0,5315,0,NaN,NaN
3,-16.098483,5.59337,0,5300,0,NaN,NaN
4,-16.234051,5.637146,0,5278,0,NaN,NaN
5,-16.345077,5.67508,0,5258,0,NaN,NaN
6,-16.407305,5.710092,0,5236,0,NaN,NaN
7,-16.439756,5.748017,0,5217,0,NaN,NaN
8,-16.442459,5.785936,0,5203,0,NaN,NaN
9,-16.434348,5.829683,0,5195,0,NaN,NaN
10,-16.396485,5.853012,0,5191,0,NaN,NaN
11,-16.336957,5.876339,0,5189,1,NaN,NaN
12,-16.263851,5.885086,0,5188,1,NaN,NaN
13,-16.204242,5.90258,0,5188,1,NaN,NaN
14,-16.152733,5.925903,0,5191,1,NaN,NaN
15,-16.106623,5.940478,0,5195,1,NaN,NaN
16,-16.055063,5.949224,0,5201,1,NaN,NaN
17,-16.003476,5.952138,0,5203,1,NaN,NaN
18,-15.962731,5.955053,0,5203,1,NaN,NaN
19,-15.946428,5.952138,0,5202,1,NaN,NaN
20,-15.946428,5.949224,0,5202,1,NaN,NaN
21,-15.951862,5.949224,0,5202,1,NaN,NaN
22,-15.970881,5.949224,0,5202,1,NaN,NaN
23,-15.992612,5.940478,0,5202,1,NaN,NaN
24,-16.019769,5.928818,0,5201,1,NaN,NaN
25,-16.03606,5.920072,0,5197,1,NaN,NaN
26,-16.057777,5.920072,0,5193,1,NaN,NaN
27,-16.068634,5.917157,0,5190,1,NaN,NaN
28,-16.076775,5.911326,0,5189,1,NaN,NaN
29,-16.079489,5.90258,0,5188,1,NaN,NaN
30,-16.08763,5.899664,0,5185,1,NaN,NaN
31,-16.093057,5.905495,0,5180,1,NaN,NaN
32,-16.101197,5.908411,0,5174,1,NaN,NaN
33,-16.101197,5.928818,0,5171,1,NaN,NaN
34,-16.098483,5.943393,0,5166,1,NaN,NaN
35,-16.098483,5.957968,0,5161,1,NaN,NaN
36,-16.09577,5.957968,0,5156,1,NaN,NaN
37,-16.09577,5.955053,0,5151,1,NaN,NaN
38,-16.093057,5.960883,0,5148,1,NaN,NaN
39,-16.08763,5.963798,0,5142,1,NaN,NaN
40,-16.082203,5.978372,0,5139,1,NaN,NaN
41,-16.079489,5.99003,0,5134,1,NaN,NaN
42,-16.079489,6.004603,0,5132,1,NaN,NaN
43,-16.079489,6.007517,0,5130,1,NaN,NaN
44,-16.079489,6.007517,0,5126,1,NaN,NaN
45,-16.079489,6.010431,0,5120,1,NaN,NaN
46,-16.079489,6.01626,0,5113,1,NaN,NaN
47,-16.076775,6.019174,0,5108,1,NaN,NaN
48,-16.076775,6.022088,0,5105,1,NaN,NaN
49,-16.074062,6.027917,0,5103,1,NaN,NaN
50,-16.071348,6.027917,0,5097,1,NaN,NaN
51,-16.068634,6.036659,0,5092,1,NaN,NaN
52,-16.068634,6.042487,0,5086,1,NaN,NaN
53,-16.068634,6.045401,0,5081,1,NaN,NaN
54,-16.071348,6.042487,0,5078,1,NaN,NaN
55,-16.074062,6.042487,0,5075,1,NaN,NaN
56,-16.076775,6.048315,0,5075,1,NaN,NaN
57,-16.074062,6.054143,0,5070,1,NaN,NaN
58,-16.071348,6.051229,0,5065,1,NaN,NaN
59,-16.06592,6.048315,0,5060,1,NaN,NaN
60,-16.063205,6.045401,0,5058,1,NaN,NaN
61,-16.057777,6.036659,0,5056,1,NaN,NaN
62,-16.052348,6.030831,0,5055,1,NaN,NaN
63,-16.049634,6.022088,0,5053,1,NaN,NaN
64,-16.049634,6.022088,0,5050,1,NaN,NaN
65,-16.049634,6.022088,0,5046,1,NaN,NaN
66,-16.049634,6.019174,0,5042,1,NaN,NaN
67,-16.049634,6.019174,0,5039,1,NaN,NaN
68,-16.052348,6.01626,0,5035,1,NaN,NaN
69,-16.055063,6.01626,0,5032,1,NaN,NaN
70,-16.055063,6.013346,0,5029,1,NaN,NaN
71,-16.049634,6.007517,0,5026,1,NaN,NaN
72,-16.046919,6.004603,0,5023,1,NaN,NaN
73,-16.046919,5.998774,0,5019,1,NaN,NaN
74,-16.033345,5.998774,0,5017,1,NaN,NaN
75,-16.022485,5.995859,0,5012,1,NaN,NaN
76,-16.008907,5.995859,0,5008,1,NaN,NaN
77,-16.006192,5.987116,0,5004,1,NaN,NaN
78,-16.00076,5.978372,0,5003,1,NaN,NaN
79,-16.00076,5.975457,0,5000,1,NaN,NaN
80,-16.003476,5.987116,0,4997,1,NaN,NaN
81,-16.003476,5.998774,0,4993,1,NaN,NaN
82,-16.00076,6.007517,0,4989,1,NaN,NaN
83,-16.006192,6.013346,0,4986,1,NaN,NaN
84,-16.017054,6.01626,0,4981,1,NaN,NaN
85,-16.027915,6.019174,0,4978,1,NaN,NaN
86,-16.03063,6.019174,0,4975,1,NaN,NaN
87,-16.033345,6.025003,0,4973,1,NaN,NaN
88,-16.03606,6.039573,0,4970,1,NaN,NaN
89,-16.038775,6.054143,0,4966,1,NaN,NaN
90,-16.04149,6.062884,0,4963,1,NaN,NaN
91,-16.044204,6.065798,0,4963,1,NaN,NaN
92,-16.044204,6.065798,0,4962,1,NaN,NaN
93,-16.044204,6.062884,0,4962,1,NaN,NaN
94,-16.044204,6.059971,0,4961,1,NaN,NaN
95,-16.04149,6.057057,0,4954,1,NaN,NaN
96,-16.04149,6.065798,0,4946,1,NaN,NaN
97,-16.038775,6.080366,0,4939,1,NaN,NaN
98,-16.04149,6.094934,0,4936,1,NaN,NaN
99,-16.046919,6.100761,0,4931,1,NaN,NaN
100,-16.057777,6.106587,0,4926,1,NaN,NaN
101,-16.071348,6.112414,0,4920,1,NaN,NaN
102,-16.076775,6.11824,0,4916,1,NaN,NaN
103,-16.071348,6.124066,0,4912,1,NaN,NaN
104,-16.068634,6.12698,0,4908,1,NaN,NaN
105,-16.071348,6.129893,0,4905,1,NaN,NaN
106,-16.076775,6.129893,0,4902,1,NaN,NaN
107,-16.068634,6.129893,0,4899,1,NaN,NaN
108,-16.060491,6.12698,0,4896,1,NaN,NaN
109,-16.055063,6.124066,0,4895,1,NaN,NaN
110,-16.060491,6.12698,0,4894,1,NaN,NaN
111,-16.06592,6.132806,0,4894,1,NaN,NaN
112,-16.063205,6.132806,0,4891,1,NaN,NaN
113,-16.055063,6.12698,0,4886,1,NaN,NaN
114,-16.049634,6.124066,0,4881,1,NaN,NaN
115,-16.046919,6.12698,0,4878,1,NaN,NaN
116,-16.046919,6.129893,0,4875,1,NaN,NaN
117,-16.046919,6.129893,0,4872,1,NaN,NaN
118,-16.046919,6.129893,0,4869,1,NaN,NaN
119,-16.052348,6.129893,0,4866,1,NaN,NaN
120,-16.055063,6.129893,0,4865,1,NaN,NaN
121,-16.060491,6.12698,0,4866,1,NaN,NaN
122,-16.063205,6.109501,0,4865,1,NaN,NaN
123,-16.071348,6.09202,0,4863,1,NaN,NaN
124,-16.076775,6.077453,0,4859,1,NaN,NaN
125,-16.071348,6.077453,0,4857,1,NaN,NaN
126,-16.063205,6.071625,0,4855,1,NaN,NaN
127,-16.057777,6.068712,0,4855,1,NaN,NaN
128,-16.057777,6.065798,0,4855,1,NaN,NaN
129,-16.055063,6.059971,0,4855,1,NaN,NaN
130,-16.052348,6.057057,0,4855,1,NaN,NaN
131,-16.044204,6.051229,0,4855,1,NaN,NaN
132,-16.038775,6.048315,0,4852,1,NaN,NaN
133,-16.03063,6.051229,0,4849,1,NaN,NaN
134,-16.027915,6.051229,0,4844,1,NaN,NaN
135,-16.027915,6.057057,0,4841,1,NaN,NaN
136,-16.0252,6.062884,0,4837,1,NaN,NaN
137,-16.022485,6.065798,0,4834,1,NaN,NaN
138,-16.019769,6.065798,0,4828,1,NaN,NaN
139,-16.019769,6.068712,0,4826,1,NaN,NaN
140,-16.019769,6.068712,0,4822,1,NaN,NaN
141,-16.019769,6.068712,0,4821,1,NaN,NaN
142,-16.019769,6.068712,0,4820,1,NaN,NaN
143,-16.019769,6.059971,0,4818,1,NaN,NaN
144,-16.019769,6.048315,0,4817,1,NaN,NaN
145,-16.022485,6.042487,0,4815,1,NaN,NaN
146,-16.03063,6.045401,0,4810,1,NaN,NaN
147,-16.038775,6.051229,0,4804,1,NaN,NaN
148,-16.044204,6.051229,0,4799,1,NaN,NaN
149,-16.046919,6.051229,0,4798,1,NaN,NaN
150,-16.046919,6.051229,0,4796,1,NaN,NaN
151,-16.049634,6.051229,0,4793,1,NaN,NaN
152,-16.049634,6.054143,0,4789,1,NaN,NaN
153,-16.049634,6.054143,0,4787,1,NaN,NaN
154,-16.046919,6.054143,0,4784,1,NaN,NaN
155,-16.044204,6.054143,0,4781,1,NaN,NaN
156,-16.04149,6.054143,0,4777,1,NaN,NaN
157,-16.044204,6.051229,0,4776,1,NaN,NaN
158,-16.044204,6.048315,0,4774,1,NaN,NaN
159,-16.03606,6.048315,0,4773,1,NaN,NaN
160,-16.022485,6.051229,0,4772,1,NaN,NaN
161,-16.006192,6.054143,0,4769,1,NaN,NaN
162,-16.00076,6.051229,0,4767,1,NaN,NaN
163,-15.995328,6.048315,0,4763,1,NaN,NaN
164,-15.989896,6.057057,0,4762,1,NaN,NaN
165,-15.98718,6.071625,0,4760,1,NaN,NaN
166,-15.984463,6.08328,0,4760,1,NaN,NaN
167,-15.984463,6.089107,0,4756,1,NaN,NaN
168,-15.98718,6.09202,0,4752,1,NaN,NaN
169,-15.989896,6.09202,0,4748,1,NaN,NaN
170,-15.995328,6.086193,0,4748,1,NaN,NaN
171,-15.995328,6.077453,0,4747,1,NaN,NaN
172,-15.995328,6.071625,0,4745,1,NaN,NaN
173,-15.995328,6.068712,0,4743,1,NaN,NaN
174,-15.995328,6.071625,0,4740,1,NaN,NaN
175,-15.995328,6.071625,0,4738,1,NaN,NaN
176,-15.995328,6.071625,0,4735,1,NaN,NaN
177,-15.995328,6.071625,0,4732,1,NaN,NaN
178,-15.992612,6.068712,0,4729,1,NaN,NaN
179,-15.998044,6.065798,0,4725,1,NaN,NaN
180,-16.00076,6.062884,0,4722,1,NaN,NaN
181,-16.006192,6.062884,0,4719,1,NaN,NaN
182,-16.006192,6.059971,0,4717,1,NaN,NaN
183,-16.006192,6.054143,0,4715,1,NaN,NaN
184,-16.006192,6.051229,0,4715,1,NaN,NaN
185,-16.006192,6.051229,0,4713,1,NaN,NaN
186,-16.003476,6.054143,0,4712,1,NaN,NaN
187,-16.00076,6.059971,0,4709,1,NaN,NaN
188,-15.998044,6.062884,0,4707,1,NaN,NaN
189,-15.998044,6.062884,0,4705,1,NaN,NaN
190,-15.998044,6.059971,0,4704,1,NaN,NaN
191,-15.995328,6.057057,0,4703,1,NaN,NaN
192,-15.992612,6.054143,0,4703,1,NaN,NaN
193,-15.989896,6.045401,0,4704,1,NaN,NaN
194,-15.979031,6.036659,0,4703,1,NaN,NaN
195,-15.973598,6.036659,0,4702,1,NaN,NaN
196,-15.970881,6.045401,0,4700,1,NaN,NaN
197,-15.976314,6.057057,0,4700,1,NaN,NaN
198,-15.979031,6.062884,0,4700,1,NaN,NaN
199,-15.981747,6.065798,0,4699,1,NaN,NaN
200,-15.984463,6.071625,0,4698,1,NaN,NaN
201,-15.981747,6.074539,0,4697,1,NaN,NaN
202,-15.976314,6.071625,0,4696,1,NaN,NaN
203,-15.968164,6.071625,0,4695,1,NaN,NaN
204,-15.968164,6.068712,0,4694,1,NaN,NaN
205,-15.965447,6.071625,0,4692,1,NaN,NaN
206,-15.965447,6.071625,0,4689,1,NaN,NaN
207,-15.968164,6.077453,0,4688,1,NaN,NaN
208,-15.970881,6.080366,0,4686,1,NaN,NaN
209,-15.973598,6.080366,0,4684,1,NaN,NaN
210,-15.973598,6.08328,0,4682,1,NaN,NaN
211,-15.973598,6.089107,0,4682,1,NaN,NaN
212,-15.976314,6.094934,0,4682,1,NaN,NaN
213,-15.979031,6.094934,0,4681,1,NaN,NaN
214,-15.979031,6.097847,0,4681,1,NaN,NaN
215,-15.973598,6.097847,0,4680,1,NaN,NaN
216,-15.968164,6.097847,0,4679,1,NaN,NaN
217,-15.965447,6.097847,0,4678,1,NaN,NaN
218,-15.965447,6.097847,0,4677,1,NaN,NaN
219,-15.962731,6.097847,0,4676,1,NaN,NaN
220,-15.962731,6.100761,0,4673,1,NaN,NaN
