n,x,y,val,dP,lab,xT,yT
0,-16.658515,7.640035,0,3776,0,NaN,NaN
1,-16.661212,7.64293,0,3777,0,NaN,NaN
2,-16.66391,7.640035,0,3778,0,NaN,NaN
3,-16.669305,7.637141,0,3778,0,NaN,NaN
4,-16.672002,7.634246,0,3778,0,NaN,NaN
5,-16.674699,7.634246,0,3778,0,NaN,NaN
6,-16.680094,7.634246,0,3779,0,NaN,NaN
7,-16.685488,7.628457,0,3781,1,NaN,NaN
8,-16.690881,7.622667,0,3781,1,NaN,NaN
9,-16.696275,7.628457,0,3781,1,NaN,NaN
10,-16.696275,7.637141,0,3781,1,NaN,NaN
11,-16.693578,7.640035,0,3780,1,NaN,NaN
12,-16.688184,7.637141,0,3780,1,NaN,NaN
13,-16.685488,7.631351,0,3779,1,NaN,NaN
14,-16.685488,7.631351,0,3780,1,NaN,NaN
15,-16.688184,7.631351,0,3782,1,NaN,NaN
16,-16.690881,7.634246,0,3783,1,NaN,NaN
17,-16.696275,7.640035,0,3784,1,NaN,NaN
18,-16.698971,7.637141,0,3783,1,NaN,NaN
19,-16.701668,7.631351,0,3782,1,NaN,NaN
20,-16.704364,7.628457,0,3782,1,NaN,NaN
21,-16.70706,7.631351,0,3782,1,NaN,NaN
22,-16.70706,7.637141,0,3783,1,NaN,NaN
23,-16.70706,7.640035,0,3784,1,NaN,NaN
24,-16.70706,7.648719,0,3783,1,NaN,NaN
25,-16.712453,7.654508,0,3782,1,NaN,NaN
26,-16.717845,7.654508,0,3781,2,NaN,NaN
27,-16.712453,7.666085,0,3782,2,NaN,NaN
28,-16.66391,7.671873,0,3786,2,NaN,NaN
29,-16.574851,7.677661,0,3789,2,NaN,NaN
30,-16.461384,7.666085,0,3792,2,NaN,NaN
31,-16.36402,7.657402,0,3795,2,NaN,NaN
32,-16.269268,7.671873,0,3798,2,NaN,NaN
33,-16.109336,7.674767,0,3801,2,NaN,NaN
34,-15.965447,7.683449,0,3802,2,NaN,NaN
35,-15.805027,7.66319,0,3809,2,NaN,NaN
36,-15.698846,7.640035,0,3819,2,NaN,NaN
37,-15.548915,7.587927,0,3834,2,NaN,NaN
38,-15.42062,7.538702,0,3844,2,NaN,NaN
39,-15.338646,7.486569,0,3852,2,NaN,NaN
40,-15.289431,7.451807,0,3854,2,NaN,NaN
41,-15.237456,7.388062,0,3854,2,NaN,NaN
42,-15.182719,7.332995,0,3854,2,NaN,NaN
43,-15.138908,7.283712,0,3854,2,NaN,NaN
44,-15.119735,7.246019,0,3856,2,NaN,NaN
45,-15.106038,7.211219,0,3858,1,NaN,NaN
46,-15.106038,7.173513,0,3860,1,NaN,NaN
47,-15.111517,7.153207,0,3860,1,NaN,NaN
48,-15.116996,7.135801,0,3859,1,NaN,NaN
49,-15.127952,7.135801,0,3858,1,NaN,NaN
50,-15.138908,7.135801,0,3858,1,NaN,NaN
51,-15.149862,7.147405,0,3856,1,NaN,NaN
52,-15.158077,7.156108,0,3853,1,NaN,NaN
53,-15.160815,7.176414,0,3850,1,NaN,NaN
54,-15.160815,7.190916,0,3850,1,NaN,NaN
55,-15.158077,7.208318,0,3850,1,NaN,NaN
56,-15.152601,7.217019,0,3850,1,NaN,NaN
57,-15.147124,7.222819,0,3850,1,NaN,NaN
58,-15.144385,7.225719,0,3849,1,NaN,NaN
