n,x,y,val,dP,lab,xT,yT
0,-15.56801,4.619937,0,3342,0,NaN,NaN
1,-15.715188,4.578949,0,3338,0,NaN,NaN
2,-15.862155,4.540885,0,3334,0,NaN,NaN
3,-15.979031,4.520387,0,3331,0,NaN,NaN
4,-16.139173,4.470602,0,3331,0,NaN,NaN
5,-16.285518,4.426668,0,3331,0,NaN,NaN
6,-16.38837,4.362223,0,3331,0,NaN,NaN
7,-16.483007,4.324136,0,3336,0,NaN,NaN
8,-16.531641,4.283115,0,3341,0,NaN,NaN
9,-16.56675,4.236229,0,3345,0,NaN,NaN
10,-16.56675,4.189337,0,3345,0,NaN,NaN
11,-16.572151,4.160027,0,3345,0,NaN,NaN
12,-16.593749,4.148302,0,3345,1,NaN,NaN
13,-16.601847,4.133646,0,3345,1,NaN,NaN
14,-16.609945,4.116058,0,3346,1,NaN,NaN
15,-16.604546,4.107263,0,3347,1,NaN,NaN
16,-16.596448,4.1014,0,3348,1,NaN,NaN
17,-16.58835,4.08381,0,3343,1,NaN,NaN
18,-16.534342,4.06622,0,3339,1,NaN,NaN
19,-16.483007,4.042765,0,3335,1,NaN,NaN
20,-16.42894,4.031036,0,3335,1,NaN,NaN
21,-16.415418,4.010511,0,3333,1,NaN,NaN
22,-16.412714,3.992918,0,3329,1,NaN,NaN
23,-16.382959,3.978256,0,3325,1,NaN,NaN
24,-16.312594,3.972391,0,3323,1,NaN,NaN
25,-16.242179,3.969458,0,3322,1,NaN,NaN
26,-16.196111,3.969458,0,3319,1,NaN,NaN
27,-16.171713,3.969458,0,3317,1,NaN,NaN
28,-16.139173,3.972391,0,3316,1,NaN,NaN
29,-16.109336,3.972391,0,3315,1,NaN,NaN
30,-16.101197,3.969458,0,3314,1,NaN,NaN
31,-16.068634,4.010511,0,3313,1,NaN,NaN
32,-16.038775,4.05156,0,3311,1,NaN,NaN
33,-16.008907,4.095537,0,3310,1,NaN,NaN
34,-16.008907,4.095537,0,3309,1,NaN,NaN
35,-15.995328,4.098469,0,3309,1,NaN,NaN
36,-15.968164,4.110195,0,3309,1,NaN,NaN
37,-15.946428,4.118989,0,3309,1,NaN,NaN
38,-15.930122,4.110195,0,3306,1,NaN,NaN
39,-15.930122,4.095537,0,3303,1,NaN,NaN
40,-15.930122,4.077947,0,3302,1,NaN,NaN
41,-15.927405,4.086742,0,3303,1,NaN,NaN
42,-15.927405,4.095537,0,3302,1,NaN,NaN
43,-15.919251,4.104332,0,3301,1,NaN,NaN
44,-15.902941,4.107263,0,3301,1,NaN,NaN
45,-15.886628,4.110195,0,3302,1,NaN,NaN
46,-15.878471,4.107263,0,3303,1,NaN,NaN
47,-15.851276,4.104332,0,3303,1,NaN,NaN
48,-15.826793,4.110195,0,3304,1,NaN,NaN
49,-15.805027,4.121921,0,3304,1,NaN,NaN
50,-15.796863,4.130715,0,3304,1,NaN,NaN
51,-15.79142,4.130715,0,3301,1,NaN,NaN
52,-15.783255,4.130715,0,3297,1,NaN,NaN
53,-15.780533,4.130715,0,3294,1,NaN,NaN
54,-15.780533,4.113126,0,3294,1,NaN,NaN
55,-15.775089,4.095537,0,3295,1,NaN,NaN
56,-15.764201,4.098469,0,3298,1,NaN,NaN
57,-15.750589,4.118989,0,3301,1,NaN,NaN
58,-15.74242,4.14244,0,3306,1,NaN,NaN
59,-15.74242,4.145371,0,3308,1,NaN,NaN
60,-15.747866,4.14244,0,3306,1,NaN,NaN
61,-15.756034,4.130715,0,3302,1,NaN,NaN
62,-15.758756,4.121921,0,3298,1,NaN,NaN
63,-15.753311,4.113126,0,3298,1,NaN,NaN
64,-15.753311,4.113126,0,3297,1,NaN,NaN
65,-15.753311,4.121921,0,3295,1,NaN,NaN
66,-15.74242,4.136577,0,3293,1,NaN,NaN
67,-15.728805,4.148302,0,3293,1,NaN,NaN
68,-15.712465,4.154165,0,3293,1,NaN,NaN
69,-15.712465,4.162958,0,3294,1,NaN,NaN
70,-15.709741,4.16882,0,3295,1,NaN,NaN
71,-15.704294,4.171752,0,3296,1,NaN,NaN
72,-15.698846,4.177614,0,3296,1,NaN,NaN
73,-15.698846,4.180545,0,3296,1,NaN,NaN
74,-15.696122,4.186407,0,3296,1,NaN,NaN
75,-15.696122,4.177614,0,3293,1,NaN,NaN
76,-15.696122,4.171752,0,3289,1,NaN,NaN
77,-15.685225,4.16882,0,3287,1,NaN,NaN
78,-15.674327,4.162958,0,3287,1,NaN,NaN
79,-15.663427,4.157096,0,3287,1,NaN,NaN
80,-15.663427,4.16882,0,3288,1,NaN,NaN
81,-15.663427,4.192268,0,3290,1,NaN,NaN
82,-15.660702,4.218645,0,3292,1,NaN,NaN
83,-15.657977,4.233299,0,3293,1,NaN,NaN
84,-15.657977,4.245021,0,3294,1,NaN,NaN
85,-15.660702,4.24209,0,3289,1,NaN,NaN
86,-15.663427,4.227437,0,3285,1,NaN,NaN
87,-15.657977,4.224507,0,3279,1,NaN,NaN
