n,x,y,val,dP,lab,xT,yT
0,-13.430459,8.878008,0,2420,0,NaN,NaN
1,-13.424897,8.875131,0,2420,0,NaN,NaN
2,-13.413774,8.860748,0,2420,0,NaN,NaN
3,-13.402649,8.846364,0,2419,0,NaN,NaN
4,-13.399868,8.852118,0,2419,0,NaN,NaN
5,-13.399868,8.857872,0,2419,0,NaN,NaN
6,-13.402649,8.866502,0,2420,0,NaN,NaN
7,-13.402649,8.866502,0,2420,1,NaN,NaN
8,-13.399868,8.869378,0,2421,1,NaN,NaN
9,-13.391524,8.878008,0,2422,1,NaN,NaN
10,-13.383179,8.889513,0,2421,1,NaN,NaN
11,-13.377615,8.898142,0,2420,1,NaN,NaN
12,-13.377615,8.903894,0,2419,1,NaN,NaN
13,-13.377615,8.903894,0,2419,1,NaN,NaN
14,-13.380397,8.903894,0,2421,1,NaN,NaN
15,-13.380397,8.895266,0,2424,1,NaN,NaN
16,-13.383179,8.886637,0,2426,1,NaN,NaN
17,-13.383179,8.878008,0,2427,1,NaN,NaN
18,-13.38596,8.875131,0,2427,1,NaN,NaN
19,-13.388742,8.875131,0,2427,1,NaN,NaN
20,-13.388742,8.872255,0,2428,1,NaN,NaN
21,-13.38596,8.860748,0,2427,1,NaN,NaN
22,-13.38596,8.852118,0,2426,1,NaN,NaN
23,-13.383179,8.846364,0,2427,1,NaN,NaN
24,-13.388742,8.857872,0,2428,1,NaN,NaN
25,-13.397087,8.866502,0,2428,1,NaN,NaN
26,-13.405431,8.872255,0,2428,1,NaN,NaN
27,-13.405431,8.872255,0,2429,1,NaN,NaN
28,-13.410993,8.872255,0,2429,1,NaN,NaN
29,-13.419336,8.875131,0,2431,1,NaN,NaN
30,-13.424897,8.875131,0,2433,1,NaN,NaN
31,-13.427678,8.872255,0,2433,1,NaN,NaN
32,-13.422117,8.872255,0,2432,1,NaN,NaN
33,-13.424897,8.863625,0,2431,1,NaN,NaN
34,-13.430459,8.854995,0,2432,1,NaN,NaN
35,-13.441581,8.849241,0,2433,1,NaN,NaN
36,-13.444361,8.854995,0,2434,1,NaN,NaN
37,-13.449922,8.857872,0,2434,1,NaN,NaN
38,-13.458262,8.863625,0,2436,1,NaN,NaN
39,-13.469381,8.866502,0,2437,1,NaN,NaN
40,-13.4805,8.869378,0,2436,1,NaN,NaN
41,-13.4805,8.872255,0,2436,1,NaN,NaN
42,-13.474941,8.869378,0,2435,1,NaN,NaN
43,-13.469381,8.869378,0,2435,1,NaN,NaN
44,-13.474941,8.872255,0,2433,1,NaN,NaN
45,-13.4805,8.872255,0,2432,1,NaN,NaN
46,-13.486059,8.872255,0,2431,1,NaN,NaN
47,-13.486059,8.869378,0,2432,1,NaN,NaN
48,-13.4805,8.883761,0,2432,1,NaN,NaN
49,-13.474941,8.903894,0,2432,1,NaN,NaN
50,-13.472161,8.92115,0,2432,1,NaN,NaN
51,-13.47772,8.915398,0,2433,1,NaN,NaN
52,-13.483279,8.909646,0,2434,1,NaN,NaN
53,-13.486059,8.92115,0,2437,1,NaN,NaN
54,-13.486059,8.935528,0,2439,1,NaN,NaN
55,-13.491617,8.949905,0,2441,1,NaN,NaN
56,-13.494396,8.949905,0,2441,1,NaN,NaN
57,-13.499955,8.94703,0,2441,1,NaN,NaN
58,-13.499955,8.941279,0,2440,1,NaN,NaN
59,-13.502734,8.935528,0,2438,1,NaN,NaN
60,-13.508291,8.924025,0,2436,1,NaN,NaN
61,-13.516628,8.915398,0,2436,1,NaN,NaN
62,-13.513849,8.92115,0,2438,1,NaN,NaN
63,-13.508291,8.944154,0,2439,1,NaN,NaN
64,-13.502734,8.967156,0,2438,1,NaN,NaN
65,-13.508291,8.975781,0,2437,1,NaN,NaN
66,-13.508291,8.972906,0,2437,1,NaN,NaN
67,-13.508291,8.970031,0,2438,1,NaN,NaN
68,-13.505513,8.972906,0,2438,1,NaN,NaN
69,-13.497176,8.978656,0,2439,1,NaN,NaN
70,-13.486059,8.984406,0,2440,1,NaN,NaN
71,-13.47772,8.987281,0,2442,1,NaN,NaN
72,-13.472161,8.978656,0,2444,1,NaN,NaN
73,-13.463822,8.970031,0,2445,1,NaN,NaN
74,-13.458262,8.95278,0,2446,1,NaN,NaN
75,-13.452702,8.944154,0,2445,1,NaN,NaN
76,-13.455482,8.955656,0,2443,1,NaN,NaN
77,-13.458262,8.984406,0,2441,1,NaN,NaN
78,-13.461042,9.010277,0,2440,1,NaN,NaN
79,-13.461042,9.024648,0,2440,1,NaN,NaN
80,-13.461042,9.024648,0,2440,1,NaN,NaN
81,-13.466602,9.027522,0,2441,1,NaN,NaN
82,-13.474941,9.036144,0,2442,1,NaN,NaN
83,-13.483279,9.041892,0,2444,1,NaN,NaN
84,-13.483279,9.04764,0,2445,1,NaN,NaN
85,-13.486059,9.041892,0,2445,1,NaN,NaN
86,-13.486059,9.036144,0,2444,1,NaN,NaN
87,-13.486059,9.030396,0,2445,1,NaN,NaN
88,-13.486059,9.030396,0,2447,1,NaN,NaN
89,-13.4805,9.030396,0,2449,1,NaN,NaN
90,-13.47772,9.039018,0,2450,1,NaN,NaN
91,-13.474941,9.04764,0,2450,1,NaN,NaN
92,-13.469381,9.053387,0,2450,1,NaN,NaN
93,-13.463822,9.044766,0,2450,1,NaN,NaN
94,-13.458262,9.039018,0,2450,1,NaN,NaN
95,-13.461042,9.04764,0,2450,1,NaN,NaN
96,-13.461042,9.062008,0,2449,1,NaN,NaN
