n,x,y,val,dP,lab,xT,yT
0,-10.622315,8.975781,0,1435,0,NaN,NaN
1,-10.625154,8.987281,0,1436,0,NaN,NaN
2,-10.627993,8.975781,0,1437,0,NaN,NaN
3,-10.630833,8.964281,0,1437,0,NaN,NaN
4,-10.636511,8.955656,0,1437,0,NaN,NaN
5,-10.642189,8.961406,0,1438,0,NaN,NaN
6,-10.642189,8.967156,0,1439,0,NaN,NaN
7,-10.642189,8.970031,0,1439,1,NaN,NaN
8,-10.63935,8.967156,0,1440,1,NaN,NaN
9,-10.642189,8.964281,0,1441,1,NaN,NaN
10,-10.642189,8.961406,0,1442,1,NaN,NaN
11,-10.645028,8.964281,0,1442,1,NaN,NaN
12,-10.645028,8.967156,0,1442,1,NaN,NaN
13,-10.647867,8.970031,0,1442,1,NaN,NaN
14,-10.647867,8.970031,0,1442,1,NaN,NaN
15,-10.650706,8.970031,0,1442,1,NaN,NaN
16,-10.653544,8.970031,0,1442,1,NaN,NaN
17,-10.659222,8.972906,0,1443,1,NaN,NaN
18,-10.667737,8.972906,0,1443,1,NaN,NaN
19,-10.659222,8.975781,0,1444,1,NaN,NaN
20,-10.650706,8.972906,0,1444,1,NaN,NaN
21,-10.63935,8.970031,0,1444,1,NaN,NaN
22,-10.642189,8.964281,0,1444,1,NaN,NaN
23,-10.656383,8.955656,0,1444,1,NaN,NaN
24,-10.673414,8.94703,0,1444,1,NaN,NaN
25,-10.690444,8.941279,0,1444,1,NaN,NaN
26,-10.690444,8.94703,0,1444,1,NaN,NaN
27,-10.681929,8.95278,0,1445,1,NaN,NaN
28,-10.676253,8.95278,0,1448,1,NaN,NaN
29,-10.673414,8.949905,0,1450,1,NaN,NaN
30,-10.673414,8.94703,0,1452,1,NaN,NaN
31,-10.676253,8.94703,0,1453,1,NaN,NaN
32,-10.679091,8.94703,0,1453,1,NaN,NaN
33,-10.687605,8.94703,0,1451,1,NaN,NaN
34,-10.69612,8.938404,0,1450,1,NaN,NaN
35,-10.690444,8.932652,0,1451,1,NaN,NaN
36,-10.676253,8.926901,0,1451,1,NaN,NaN
37,-10.670576,8.912522,0,1453,1,NaN,NaN
38,-10.684767,8.89239,0,1456,1,NaN,NaN
39,-10.701795,8.883761,0,1459,1,NaN,NaN
40,-10.710309,8.895266,0,1459,1,NaN,NaN
41,-10.710309,8.90677,0,1457,1,NaN,NaN
42,-10.715984,8.926901,0,1455,1,NaN,NaN
43,-10.718821,8.944154,0,1456,1,NaN,NaN
44,-10.710309,8.958531,0,1457,1,NaN,NaN
45,-10.69612,8.949905,0,1458,1,NaN,NaN
46,-10.684767,8.944154,0,1458,1,NaN,NaN
47,-10.687605,8.944154,0,1457,1,NaN,NaN
48,-10.693282,8.938404,0,1458,1,NaN,NaN
49,-10.69612,8.932652,0,1458,1,NaN,NaN
50,-10.698957,8.92115,0,1458,1,NaN,NaN
51,-10.698957,8.912522,0,1459,1,NaN,NaN
52,-10.701795,8.90677,0,1459,1,NaN,NaN
53,-10.69612,8.901018,0,1460,1,NaN,NaN
54,-10.690444,8.895266,0,1461,1,NaN,NaN
55,-10.681929,8.886637,0,1462,1,NaN,NaN
56,-10.687605,8.880884,0,1462,1,NaN,NaN
57,-10.693282,8.878008,0,1464,1,NaN,NaN
58,-10.698957,8.878008,0,1466,1,NaN,NaN
59,-10.698957,8.886637,0,1469,1,NaN,NaN
60,-10.698957,8.898142,0,1468,1,NaN,NaN
61,-10.693282,8.915398,0,1468,1,NaN,NaN
62,-10.684767,8.918274,0,1468,1,NaN,NaN
63,-10.679091,8.92115,0,1468,1,NaN,NaN
64,-10.676253,8.918274,0,1467,1,NaN,NaN
65,-10.667737,8.918274,0,1466,1,NaN,NaN
66,-10.66206,8.918274,0,1464,1,NaN,NaN
67,-10.656383,8.92115,0,1464,2,NaN,NaN
68,-10.653544,8.92115,0,1466,2,NaN,NaN
69,-10.650706,8.909646,0,1467,2,NaN,NaN
70,-10.664899,8.89239,0,1468,2,NaN,NaN
71,-10.698957,8.866502,0,1468,2,NaN,NaN
72,-10.764215,8.846364,0,1471,2,NaN,NaN
73,-10.866301,8.834856,0,1473,2,NaN,NaN
74,-11.016466,8.834856,0,1476,2,NaN,NaN
75,-11.211735,8.826224,0,1476,2,NaN,NaN
