n,x,y,val,dP,lab,xT,yT
0,-15.507987,8.90677,0,3913,0,NaN,NaN
1,-15.513445,8.90677,0,3913,0,NaN,NaN
2,-15.507987,8.895266,0,3913,0,NaN,NaN
3,-15.4998,8.883761,0,3913,0,NaN,NaN
4,-15.494341,8.889513,0,3912,0,NaN,NaN
5,-15.494341,8.903894,0,3910,0,NaN,NaN
6,-15.488882,8.92115,0,3909,0,NaN,NaN
7,-15.480693,8.926901,0,3909,1,NaN,NaN
8,-15.475233,8.929777,0,3907,1,NaN,NaN
9,-15.480693,8.932652,0,3904,1,NaN,NaN
10,-15.477963,8.929777,0,3901,1,NaN,NaN
11,-15.472503,8.926901,0,3901,1,NaN,NaN
12,-15.467043,8.918274,0,3900,1,NaN,NaN
13,-15.467043,8.90677,0,3899,1,NaN,NaN
14,-15.480693,8.895266,0,3901,1,NaN,NaN
15,-15.491611,8.903894,0,3903,1,NaN,NaN
16,-15.488882,8.915398,0,3905,1,NaN,NaN
17,-15.475233,8.932652,0,3905,1,NaN,NaN
18,-15.461582,8.935528,0,3904,1,NaN,NaN
19,-15.458852,8.938404,0,3902,1,NaN,NaN
20,-15.453391,8.938404,0,3901,1,NaN,NaN
21,-15.464313,8.926901,0,3901,1,NaN,NaN
22,-15.480693,8.915398,0,3901,1,NaN,NaN
23,-15.494341,8.903894,0,3901,1,NaN,NaN
24,-15.494341,8.898142,0,3901,1,NaN,NaN
25,-15.49707,8.901018,0,3899,1,NaN,NaN
26,-15.4998,8.909646,0,3897,1,NaN,NaN
27,-15.502529,8.918274,0,3896,1,NaN,NaN
28,-15.505258,8.92115,0,3899,1,NaN,NaN
29,-15.494341,8.929777,0,3902,1,NaN,NaN
30,-15.483423,8.941279,0,3903,1,NaN,NaN
31,-15.480693,8.949905,0,3900,1,NaN,NaN
32,-15.49707,8.94703,0,3899,1,NaN,NaN
33,-15.513445,8.944154,0,3899,1,NaN,NaN
34,-15.507987,8.941279,0,3897,2,NaN,NaN
35,-15.491611,8.924025,0,3895,2,NaN,NaN
36,-15.475233,8.90677,0,3893,2,NaN,NaN
37,-15.453391,8.89239,0,3893,2,NaN,NaN
38,-15.423351,8.898142,0,3892,2,NaN,NaN
39,-15.319509,8.898142,0,3889,2,NaN,NaN
40,-15.210091,8.915398,0,3887,2,NaN,NaN
41,-15.051232,8.929777,0,3885,2,NaN,NaN
42,-14.903116,8.972906,0,3887,2,NaN,NaN
43,-14.68331,9.007403,0,3892,2,NaN,NaN
44,-14.432742,9.050514,0,3897,2,NaN,NaN
45,-14.159505,9.062008,0,3903,2,NaN,NaN
46,-13.910535,9.090741,0,3906,2,NaN,NaN
47,-13.6416,9.107979,0,3909,2,NaN,NaN
48,-13.394305,9.125215,0,3914,2,NaN,NaN
49,-13.132564,9.116597,0,3917,2,NaN,NaN
50,-12.870264,9.110852,0,3920,2,NaN,NaN
51,-12.607413,9.113724,0,3919,2,NaN,NaN
52,-12.372068,9.102233,0,3919,2,NaN,NaN
53,-12.206512,9.082122,0,3918,2,NaN,NaN
54,-12.07729,9.067755,0,3917,2,NaN,NaN
55,-11.992948,9.059135,0,3917,2,NaN,NaN
56,-11.919809,9.04764,0,3917,2,NaN,NaN
57,-11.877595,9.027522,0,3918,2,NaN,NaN
58,-11.85226,9.007403,0,3919,2,NaN,NaN
59,-11.838183,8.998779,0,3920,2,NaN,NaN
60,-11.812842,8.998779,0,3921,2,NaN,NaN
61,-11.784678,8.99303,0,3921,1,NaN,NaN
62,-11.770595,8.987281,0,3919,1,NaN,NaN
63,-11.767778,8.981531,0,3916,1,NaN,NaN
64,-11.767778,8.981531,0,3913,1,NaN,NaN
65,-11.767778,8.984406,0,3913,1,NaN,NaN
66,-11.790312,8.987281,0,3914,1,NaN,NaN
67,-11.815658,8.984406,0,3915,1,NaN,NaN
68,-11.866336,8.987281,0,3916,1,NaN,NaN
69,-11.894482,8.990155,0,3916,1,NaN,NaN
70,-11.964822,8.981531,0,3916,1,NaN,NaN
71,-12.021068,8.95278,0,3912,1,NaN,NaN
72,-12.099773,8.926901,0,3908,1,NaN,NaN
73,-12.139108,8.912522,0,3906,1,NaN,NaN
74,-12.178431,8.915398,0,3907,1,NaN,NaN
75,-12.214935,8.915398,0,3907,1,NaN,NaN
76,-12.248622,8.915398,0,3904,1,NaN,NaN
77,-12.265463,8.915398,0,3902,1,NaN,NaN
78,-12.265463,8.915398,0,3902,1,NaN,NaN
79,-12.265463,8.918274,0,3902,1,NaN,NaN
80,-12.268269,8.926901,0,3902,1,NaN,NaN
81,-12.243008,8.944154,0,3901,1,NaN,NaN
82,-12.203704,8.961406,0,3901,1,NaN,NaN
83,-12.161579,8.958531,0,3900,1,NaN,NaN
84,-12.139108,8.95278,0,3900,1,NaN,NaN
85,-12.13068,8.95278,0,3900,1,NaN,NaN
86,-12.111012,8.961406,0,3902,1,NaN,NaN
87,-12.088532,8.970031,0,3903,1,NaN,NaN
88,-12.063237,8.970031,0,3904,1,NaN,NaN
89,-12.046371,8.972906,0,3904,1,NaN,NaN
90,-12.037937,8.975781,0,3902,1,NaN,NaN
91,-12.035126,8.972906,0,3899,1,NaN,NaN
