n,x,y,val,dP,lab,xT,yT
0,-15.311307,7.767358,0,2516,0,NaN,NaN
1,-15.314041,7.773143,0,2515,0,NaN,NaN
2,-15.314041,7.776036,0,2513,0,NaN,NaN
3,-15.314041,7.778929,0,2512,0,NaN,NaN
4,-15.316775,7.796284,0,2512,0,NaN,NaN
5,-15.316775,7.813638,0,2512,0,NaN,NaN
6,-15.316775,7.83099,0,2510,0,NaN,NaN
7,-15.316775,7.819422,0,2509,1,NaN,NaN
8,-15.314041,7.810745,0,2508,1,NaN,NaN
9,-15.300369,7.802068,0,2509,1,NaN,NaN
10,-15.289431,7.804961,0,2508,1,NaN,NaN
11,-15.278491,7.807853,0,2507,1,NaN,NaN
12,-15.275756,7.819422,0,2506,1,NaN,NaN
13,-15.273021,7.825206,0,2506,1,NaN,NaN
14,-15.270285,7.83099,0,2505,1,NaN,NaN
15,-15.270285,7.83099,0,2505,1,NaN,NaN
16,-15.270285,7.83099,0,2504,1,NaN,NaN
17,-15.273021,7.83099,0,2506,1,NaN,NaN
18,-15.278491,7.83099,0,2508,1,NaN,NaN
19,-15.283961,7.833882,0,2509,1,NaN,NaN
20,-15.283961,7.833882,0,2508,1,NaN,NaN
21,-15.281226,7.83099,0,2506,1,NaN,NaN
22,-15.278491,7.828098,0,2505,1,NaN,NaN
23,-15.278491,7.825206,0,2504,1,NaN,NaN
24,-15.275756,7.81653,0,2505,1,NaN,NaN
25,-15.275756,7.813638,0,2505,1,NaN,NaN
26,-15.275756,7.807853,0,2505,1,NaN,NaN
27,-15.275756,7.810745,0,2505,1,NaN,NaN
28,-15.26755,7.810745,0,2504,1,NaN,NaN
29,-15.259343,7.810745,0,2504,1,NaN,NaN
30,-15.251136,7.810745,0,2504,1,NaN,NaN
31,-15.251136,7.813638,0,2504,1,NaN,NaN
32,-15.2484,7.828098,0,2503,1,NaN,NaN
33,-15.245664,7.839666,0,2502,1,NaN,NaN
34,-15.240192,7.848341,0,2502,1,NaN,NaN
35,-15.237456,7.845449,0,2501,1,NaN,NaN
36,-15.23472,7.845449,0,2500,1,NaN,NaN
37,-15.229247,7.851232,0,2500,1,NaN,NaN
38,-15.226511,7.859907,0,2499,1,NaN,NaN
39,-15.226511,7.86569,0,2500,1,NaN,NaN
40,-15.229247,7.857016,0,2501,1,NaN,NaN
41,-15.229247,7.842557,0,2501,1,NaN,NaN
42,-15.231984,7.828098,0,2501,1,NaN,NaN
43,-15.237456,7.828098,0,2501,1,NaN,NaN
44,-15.242928,7.836774,0,2501,1,NaN,NaN
45,-15.245664,7.848341,0,2501,1,NaN,NaN
46,-15.245664,7.859907,0,2501,1,NaN,NaN
47,-15.245664,7.862799,0,2500,1,NaN,NaN
48,-15.245664,7.86569,0,2500,1,NaN,NaN
49,-15.240192,7.859907,0,2500,1,NaN,NaN
50,-15.23472,7.854124,0,2500,1,NaN,NaN
51,-15.229247,7.851232,0,2500,1,NaN,NaN
52,-15.229247,7.851232,0,2500,1,NaN,NaN
53,-15.229247,7.854124,0,2499,1,NaN,NaN
54,-15.226511,7.854124,0,2498,1,NaN,NaN
55,-15.226511,7.851232,0,2496,1,NaN,NaN
56,-15.223774,7.845449,0,2496,1,NaN,NaN
57,-15.221038,7.836774,0,2496,1,NaN,NaN
58,-15.212828,7.833882,0,2497,1,NaN,NaN
59,-15.210091,7.83099,0,2497,1,NaN,NaN
60,-15.20188,7.828098,0,2496,1,NaN,NaN
61,-15.196406,7.825206,0,2495,1,NaN,NaN
62,-15.193668,7.819422,0,2495,1,NaN,NaN
63,-15.193668,7.81653,0,2496,1,NaN,NaN
64,-15.190931,7.822314,0,2496,1,NaN,NaN
65,-15.188194,7.83099,0,2496,1,NaN,NaN
66,-15.185456,7.842557,0,2496,1,NaN,NaN
67,-15.182719,7.845449,0,2496,1,NaN,NaN
68,-15.185456,7.845449,0,2496,1,NaN,NaN
69,-15.188194,7.842557,0,2496,1,NaN,NaN
70,-15.188194,7.839666,0,2496,1,NaN,NaN
71,-15.188194,7.836774,0,2496,1,NaN,NaN
72,-15.193668,7.836774,0,2496,1,NaN,NaN
73,-15.199143,7.845449,0,2495,1,NaN,NaN
74,-15.204617,7.854124,0,2494,1,NaN,NaN
75,-15.207354,7.854124,0,2493,1,NaN,NaN
76,-15.207354,7.851232,0,2493,1,NaN,NaN
